Dispatch_ID,Assignment_ID,Quantity_Dispatched,Dispatch_Date,Vehicle_ID,Operator_ID,Delivery_Status,Is_Damaged,Delay_Reason
854::RACK-10::2836,ZONE-3::RACK-10::854::GJ06X9871,18,2025-07-04 00:00:00,GJ06X9871,OP871,In Transit,0,
434::RACK-3::2837,ZONE-4::RACK-3::434::GJ11X8049,20,2025-07-04 00:00:00,GJ11X8049,OP418,In Transit,0,
434::RACK-3::2838,ZONE-4::RACK-3::434::GJ24X3685,31,2025-07-03 00:00:00,GJ24X3685,OP589,Delayed,0,
434::RACK-3::2839,ZONE-4::RACK-3::434::GJ16X5496,13,2025-07-05 00:00:00,GJ16X5496,OP771,In Transit,0,
185::RACK-4::2840,ZONE-4::RACK-4::185::GJ21X7008,50,2025-07-05 00:00:00,GJ21X7008,OP278,Delayed,1,Weather
795::RACK-4::2841,ZONE-4::RACK-4::795::GJ01X4053,20,2025-07-05 00:00:00,GJ01X4053,OP266,In Transit,0,
789::RACK-10::2842,ZONE-1::RACK-10::789::GJ06X5907,19,2025-07-06 00:00:00,GJ06X5907,OP481,Delayed,1,Traffic
854::RACK-10::2843,ZONE-3::RACK-10::854::GJ01X4053,23,2025-07-07 00:00:00,GJ01X4053,OP177,Failed,0,
384::RACK-5::2844,ZONE-2::RACK-5::384::GJ03X5014,21,2025-07-04 00:00:00,GJ03X5014,OP541,Delayed,1,Depot Overflow
434::RACK-4::2845,ZONE-4::RACK-4::434::GJ24X9408,25,2025-07-05 00:00:00,GJ24X9408,OP431,Delayed,0,
295::RACK-10::2846,ZONE-1::RACK-10::295::GJ07X8970,33,2025-07-05 00:00:00,GJ07X8970,OP322,Delivered,0,
384::RACK-5::2847,ZONE-2::RACK-5::384::GJ03X5022,44,2025-07-09 00:00:00,GJ03X5022,OP524,In Transit,0,
854::RACK-10::2848,ZONE-3::RACK-10::854::GJ10X5561,48,2025-07-04 00:00:00,GJ10X5561,OP922,In Transit,0,
285::RACK-5::2849,ZONE-4::RACK-5::285::GJ01X5402,14,2025-07-03 00:00:00,GJ01X5402,OP753,Delivered,0,
795::RACK-5::2850,ZONE-4::RACK-5::795::GJ13X7840,35,2025-07-09 00:00:00,GJ13X7840,OP678,Delivered,0,
185::RACK-5::2851,ZONE-4::RACK-5::185::GJ30X6985,35,2025-07-08 00:00:00,GJ30X6985,OP462,In Transit,0,
789::RACK-1::2852,ZONE-1::RACK-1::789::GJ22X7532,22,2025-07-06 00:00:00,GJ22X7532,OP831,In Transit,0,
854::RACK-1::2853,ZONE-3::RACK-1::854::GJ19X5382,7,2025-07-08 00:00:00,GJ19X5382,OP313,Delayed,1,Logistics
384::RACK-5::2854,ZONE-2::RACK-5::384::GJ24X1949,41,2025-07-06 00:00:00,GJ24X1949,OP729,In Transit,0,
795::RACK-5::2855,ZONE-4::RACK-5::795::GJ08X4506,14,2025-07-05 00:00:00,GJ08X4506,OP542,Failed,0,
434::RACK-5::2856,ZONE-4::RACK-5::434::GJ24X6892,1,2025-07-05 00:00:00,GJ24X6892,OP776,Delayed,1,Traffic
434::RACK-6::2857,ZONE-4::RACK-6::434::GJ19X5382,2,2025-07-07 00:00:00,GJ19X5382,OP435,Failed,0,
384::RACK-6::2858,ZONE-2::RACK-6::384::GJ22X7532,24,2025-07-05 00:00:00,GJ22X7532,OP920,In Transit,0,
384::RACK-6::2859,ZONE-2::RACK-6::384::GJ27X9363,12,2025-07-05 00:00:00,GJ27X9363,OP398,In Transit,0,
789::RACK-1::2860,ZONE-1::RACK-1::789::GJ27X1769,29,2025-07-06 00:00:00,GJ27X1769,OP769,Failed,1,Operator Error
789::RACK-1::2861,ZONE-1::RACK-1::789::GJ28X9107,44,2025-07-03 00:00:00,GJ28X9107,OP561,Delayed,0,
795::RACK-6::2862,ZONE-4::RACK-6::795::GJ05X8172,50,2025-07-06 00:00:00,GJ05X8172,OP833,In Transit,0,
434::RACK-6::2863,ZONE-4::RACK-6::434::GJ20X8820,50,2025-07-05 00:00:00,GJ20X8820,OP570,Failed,1,Traffic
185::RACK-6::2864,ZONE-4::RACK-6::185::GJ01X2097,4,2025-07-05 00:00:00,GJ01X2097,OP922,Delivered,0,
285::RACK-7::2865,ZONE-4::RACK-7::285::GJ11X9180,32,2025-07-03 00:00:00,GJ11X9180,OP222,Delayed,0,
185::RACK-7::2866,ZONE-4::RACK-7::185::GJ27X7102,31,2025-07-04 00:00:00,GJ27X7102,OP930,In Transit,0,
285::RACK-7::2867,ZONE-4::RACK-7::285::GJ11X5333,25,2025-07-06 00:00:00,GJ11X5333,OP572,Failed,1,Depot Overflow
185::RACK-7::2868,ZONE-4::RACK-7::185::GJ23X8925,46,2025-07-05 00:00:00,GJ23X8925,OP498,Delayed,0,
384::RACK-6::2869,ZONE-2::RACK-6::384::GJ22X5898,7,2025-07-03 00:00:00,GJ22X5898,OP196,Delayed,0,
434::RACK-8::2870,ZONE-4::RACK-8::434::GJ10X5398,6,2025-07-06 00:00:00,GJ10X5398,OP738,Failed,1,Logistics
295::RACK-2::2871,ZONE-1::RACK-2::295::GJ05X5064,25,2025-07-06 00:00:00,GJ05X5064,OP969,In Transit,0,
789::RACK-2::2872,ZONE-1::RACK-2::789::GJ24X6673,9,2025-07-09 00:00:00,GJ24X6673,OP266,Delayed,1,Operator Error
854::RACK-1::2873,ZONE-3::RACK-1::854::GJ09X3787,11,2025-07-06 00:00:00,GJ09X3787,OP887,Failed,1,Traffic
434::RACK-8::2874,ZONE-4::RACK-8::434::GJ30X4471,34,2025-07-06 00:00:00,GJ30X4471,OP725,Delayed,1,Traffic
795::RACK-8::2875,ZONE-4::RACK-8::795::GJ15X4430,15,2025-07-05 00:00:00,GJ15X4430,OP460,Failed,0,
185::RACK-9::2876,ZONE-4::RACK-9::185::GJ27X7409,3,2025-07-08 00:00:00,GJ27X7409,OP663,In Transit,0,
434::RACK-9::2877,ZONE-4::RACK-9::434::GJ27X4504,6,2025-07-04 00:00:00,GJ27X4504,OP726,Delayed,0,
795::RACK-9::2878,ZONE-4::RACK-9::795::GJ18X2499,15,2025-07-04 00:00:00,GJ18X2499,OP758,Failed,0,
854::RACK-1::2879,ZONE-3::RACK-1::854::GJ12X2891,9,2025-07-07 00:00:00,GJ12X2891,OP758,Delivered,0,
295::RACK-2::2880,ZONE-1::RACK-2::295::GJ16X7961,11,2025-07-05 00:00:00,GJ16X7961,OP543,Delivered,0,
285::RACK-9::2881,ZONE-4::RACK-9::285::GJ11X8049,45,2025-07-07 00:00:00,GJ11X8049,OP537,Delivered,0,
384::RACK-6::2882,ZONE-2::RACK-6::384::GJ23X7398,10,2025-07-07 00:00:00,GJ23X7398,OP260,Delivered,0,
384::RACK-7::2883,ZONE-2::RACK-7::384::GJ21X5017,8,2025-07-06 00:00:00,GJ21X5017,OP189,Delayed,0,
854::RACK-1::2884,ZONE-3::RACK-1::854::GJ16X5496,41,2025-07-06 00:00:00,GJ16X5496,OP741,Delivered,0,
434::RACK-10::2885,ZONE-4::RACK-10::434::GJ10X3428,47,2025-07-04 00:00:00,GJ10X3428,OP360,Delayed,0,
434::RACK-10::2886,ZONE-4::RACK-10::434::GJ29X6133,36,2025-07-05 00:00:00,GJ29X6133,OP820,Delayed,0,
795::RACK-10::2887,ZONE-4::RACK-10::795::GJ03X4067,12,2025-07-05 00:00:00,GJ03X4067,OP345,Delayed,0,
854::RACK-2::2888,ZONE-3::RACK-2::854::GJ19X5382,17,2025-07-08 00:00:00,GJ19X5382,OP272,Failed,0,
295::RACK-3::2889,ZONE-1::RACK-3::295::GJ07X1921,12,2025-07-05 00:00:00,GJ07X1921,OP197,Delivered,0,
789::RACK-3::2890,ZONE-1::RACK-3::789::GJ04X2060,8,2025-07-04 00:00:00,GJ04X2060,OP505,Failed,0,
384::RACK-7::2891,ZONE-2::RACK-7::384::GJ17X8039,42,2025-07-06 00:00:00,GJ17X8039,OP140,Failed,1,Weather
795::RACK-10::2892,ZONE-4::RACK-10::795::GJ09X3787,18,2025-07-04 00:00:00,GJ09X3787,OP221,Delayed,0,
185::RACK-1::2893,ZONE-4::RACK-1::185::GJ09X8395,40,2025-07-06 00:00:00,GJ09X8395,OP462,In Transit,0,
295::RACK-3::2894,ZONE-1::RACK-3::295::GJ24X6892,32,2025-07-06 00:00:00,GJ24X6892,OP759,Delayed,0,
434::RACK-1::2895,ZONE-4::RACK-1::434::GJ07X1011,32,2025-07-06 00:00:00,GJ07X1011,OP616,Delivered,0,
854::RACK-2::2896,ZONE-3::RACK-2::854::GJ28X7060,3,2025-07-04 00:00:00,GJ28X7060,OP662,Delivered,0,
789::RACK-3::2897,ZONE-1::RACK-3::789::GJ11X7822,18,2025-07-04 00:00:00,GJ11X7822,OP967,Failed,0,
795::RACK-1::2898,ZONE-4::RACK-1::795::GJ08X3513,46,2025-07-03 00:00:00,GJ08X3513,OP862,Delivered,0,
384::RACK-7::2899,ZONE-2::RACK-7::384::GJ26X7609,20,2025-07-04 00:00:00,GJ26X7609,OP136,Delayed,0,
795::RACK-1::2900,ZONE-4::RACK-1::795::GJ03X9079,8,2025-07-06 00:00:00,GJ03X9079,OP429,In Transit,0,
384::RACK-7::2901,ZONE-2::RACK-7::384::GJ23X8514,12,2025-07-06 00:00:00,GJ23X8514,OP173,Failed,1,Weather
795::RACK-2::2902,ZONE-4::RACK-2::795::GJ06X6051,20,2025-07-06 00:00:00,GJ06X6051,OP741,Failed,0,
434::RACK-2::2903,ZONE-4::RACK-2::434::GJ25X8456,34,2025-07-05 00:00:00,GJ25X8456,OP771,Failed,1,Operator Error
384::RACK-8::2904,ZONE-2::RACK-8::384::GJ21X4763,45,2025-07-06 00:00:00,GJ21X4763,OP391,Delivered,0,
295::RACK-3::2905,ZONE-1::RACK-3::295::GJ16X5358,7,2025-07-04 00:00:00,GJ16X5358,OP422,Failed,1,Operator Error
285::RACK-2::2906,ZONE-4::RACK-2::285::GJ10X5398,29,2025-07-07 00:00:00,GJ10X5398,OP360,In Transit,0,
795::RACK-2::2907,ZONE-4::RACK-2::795::GJ27X1769,17,2025-07-06 00:00:00,GJ27X1769,OP103,Delayed,0,
854::RACK-2::2908,ZONE-3::RACK-2::854::GJ27X4732,18,2025-07-07 00:00:00,GJ27X4732,OP862,Delivered,0,
295::RACK-4::2909,ZONE-1::RACK-4::295::GJ23X5185,46,2025-07-06 00:00:00,GJ23X5185,OP678,Delayed,1,Logistics
795::RACK-3::2910,ZONE-4::RACK-3::795::GJ04X1613,27,2025-07-06 00:00:00,GJ04X1613,OP435,Delivered,0,
295::RACK-4::2911,ZONE-1::RACK-4::295::GJ21X8382,39,2025-07-09 00:00:00,GJ21X8382,OP295,Delayed,0,
434::RACK-3::2912,ZONE-4::RACK-3::434::GJ12X1758,11,2025-07-07 00:00:00,GJ12X1758,OP481,In Transit,0,
795::RACK-3::2913,ZONE-4::RACK-3::795::GJ18X9809,29,2025-07-05 00:00:00,GJ18X9809,OP486,Delivered,0,
434::RACK-3::2914,ZONE-4::RACK-3::434::GJ27X1769,6,2025-07-05 00:00:00,GJ27X1769,OP939,Failed,0,
295::RACK-4::2915,ZONE-1::RACK-4::295::GJ22X7532,8,2025-07-06 00:00:00,GJ22X7532,OP997,Delivered,0,
434::RACK-3::2916,ZONE-4::RACK-3::434::GJ13X1303,25,2025-07-06 00:00:00,GJ13X1303,OP663,Delivered,1,Minor Handling Damage
854::RACK-2::2917,ZONE-3::RACK-2::854::GJ14X8855,33,2025-07-07 00:00:00,GJ14X8855,OP753,In Transit,0,
795::RACK-4::2918,ZONE-4::RACK-4::795::GJ15X2791,32,2025-07-06 00:00:00,GJ15X2791,OP460,Failed,0,
185::RACK-4::2919,ZONE-4::RACK-4::185::GJ16X5496,31,2025-07-07 00:00:00,GJ16X5496,OP407,Delayed,1,Weather
795::RACK-4::2920,ZONE-4::RACK-4::795::GJ30X8944,8,2025-07-06 00:00:00,GJ30X8944,OP527,Delayed,0,
434::RACK-4::2921,ZONE-4::RACK-4::434::GJ12X5328,12,2025-07-04 00:00:00,GJ12X5328,OP360,In Transit,0,
789::RACK-5::2922,ZONE-1::RACK-5::789::GJ01X5402,3,2025-07-06 00:00:00,GJ01X5402,OP306,In Transit,0,
434::RACK-5::2923,ZONE-4::RACK-5::434::GJ11X9080,32,2025-07-06 00:00:00,GJ11X9080,OP951,Failed,0,
295::RACK-5::2924,ZONE-1::RACK-5::295::GJ05X5064,4,2025-07-05 00:00:00,GJ05X5064,OP509,In Transit,0,
854::RACK-3::2925,ZONE-3::RACK-3::854::GJ17X8039,19,2025-07-08 00:00:00,GJ17X8039,OP579,Delivered,0,
384::RACK-8::2926,ZONE-2::RACK-8::384::GJ07X1011,23,2025-07-03 00:00:00,GJ07X1011,OP461,Delayed,1,Traffic
384::RACK-8::2927,ZONE-2::RACK-8::384::GJ30X2371,46,2025-07-05 00:00:00,GJ30X2371,OP514,Delayed,1,Depot Overflow
854::RACK-3::2928,ZONE-3::RACK-3::854::GJ01X1573,28,2025-07-09 00:00:00,GJ01X1573,OP101,In Transit,0,
434::RACK-5::2929,ZONE-4::RACK-5::434::GJ23X5793,39,2025-07-04 00:00:00,GJ23X5793,OP119,Delayed,0,
854::RACK-3::2930,ZONE-3::RACK-3::854::GJ23X1698,46,2025-07-04 00:00:00,GJ23X1698,OP309,Delivered,0,
795::RACK-5::2931,ZONE-4::RACK-5::795::GJ04X6241,23,2025-07-06 00:00:00,GJ04X6241,OP527,Failed,1,Logistics
789::RACK-6::2932,ZONE-1::RACK-6::789::GJ08X4506,29,2025-07-06 00:00:00,GJ08X4506,OP189,Delivered,0,
295::RACK-6::2933,ZONE-1::RACK-6::295::GJ06X9871,41,2025-07-08 00:00:00,GJ06X9871,OP589,Delayed,0,
789::RACK-6::2934,ZONE-1::RACK-6::789::GJ07X3648,14,2025-07-05 00:00:00,GJ07X3648,OP759,Delivered,0,
185::RACK-6::2935,ZONE-4::RACK-6::185::GJ14X5845,19,2025-07-03 00:00:00,GJ14X5845,OP844,Delivered,0,
295::RACK-6::2936,ZONE-1::RACK-6::295::GJ11X9382,2,2025-07-04 00:00:00,GJ11X9382,OP166,In Transit,0,
295::RACK-7::2937,ZONE-1::RACK-7::295::GJ01X1573,46,2025-07-07 00:00:00,GJ01X1573,OP312,Delivered,1,Minor Handling Damage
185::RACK-6::2938,ZONE-4::RACK-6::185::GJ17X8039,39,2025-07-08 00:00:00,GJ17X8039,OP793,In Transit,0,
185::RACK-6::2939,ZONE-4::RACK-6::185::GJ06X8468,13,2025-07-06 00:00:00,GJ06X8468,OP197,Delayed,0,
384::RACK-9::2940,ZONE-2::RACK-9::384::GJ16X5358,10,2025-07-06 00:00:00,GJ16X5358,OP462,Delivered,0,
295::RACK-7::2941,ZONE-1::RACK-7::295::GJ13X6948,50,2025-07-06 00:00:00,GJ13X6948,OP509,Delivered,0,
789::RACK-7::2942,ZONE-1::RACK-7::789::GJ18X2499,45,2025-07-04 00:00:00,GJ18X2499,OP549,Delayed,0,
789::RACK-7::2943,ZONE-1::RACK-7::789::GJ15X3297,33,2025-07-05 00:00:00,GJ15X3297,OP699,In Transit,0,
384::RACK-9::2944,ZONE-2::RACK-9::384::GJ14X1705,9,2025-07-05 00:00:00,GJ14X1705,OP912,Delivered,0,
295::RACK-7::2945,ZONE-1::RACK-7::295::GJ09X4010,12,2025-07-05 00:00:00,GJ09X4010,OP783,Delayed,0,
295::RACK-8::2946,ZONE-1::RACK-8::295::GJ11X5333,49,2025-07-05 00:00:00,GJ11X5333,OP126,Delivered,0,
434::RACK-7::2947,ZONE-4::RACK-7::434::GJ28X7060,42,2025-07-09 00:00:00,GJ28X7060,OP535,In Transit,0,
434::RACK-7::2948,ZONE-4::RACK-7::434::GJ27X4504,50,2025-07-06 00:00:00,GJ27X4504,OP988,Failed,1,Operator Error
295::RACK-8::2949,ZONE-1::RACK-8::295::GJ13X8172,46,2025-07-04 00:00:00,GJ13X8172,OP189,Delivered,0,
384::RACK-9::2950,ZONE-2::RACK-9::384::GJ03X9079,27,2025-07-04 00:00:00,GJ03X9079,OP825,Delivered,0,
384::RACK-9::2951,ZONE-2::RACK-9::384::GJ14X5369,19,2025-07-07 00:00:00,GJ14X5369,OP699,Failed,0,
789::RACK-8::2952,ZONE-1::RACK-8::789::GJ15X2258,28,2025-07-08 00:00:00,GJ15X2258,OP814,Delivered,0,
384::RACK-9::2953,ZONE-2::RACK-9::384::GJ23X5185,2,2025-07-07 00:00:00,GJ23X5185,OP918,Delayed,0,
789::RACK-8::2954,ZONE-1::RACK-8::789::GJ23X1598,32,2025-07-05 00:00:00,GJ23X1598,OP278,Delivered,0,
434::RACK-7::2955,ZONE-4::RACK-7::434::GJ28X9659,30,2025-07-06 00:00:00,GJ28X9659,OP481,In Transit,0,
295::RACK-8::2956,ZONE-1::RACK-8::295::GJ05X6667,20,2025-07-07 00:00:00,GJ05X6667,OP951,Failed,0,
434::RACK-7::2957,ZONE-4::RACK-7::434::GJ17X2836,25,2025-07-06 00:00:00,GJ17X2836,OP460,Delayed,0,
185::RACK-8::2958,ZONE-4::RACK-8::185::GJ01X7726,5,2025-07-03 00:00:00,GJ01X7726,OP881,In Transit,0,
185::RACK-8::2959,ZONE-4::RACK-8::185::GJ03X5022,14,2025-07-05 00:00:00,GJ03X5022,OP594,Delayed,1,Depot Overflow
285::RACK-8::2960,ZONE-4::RACK-8::285::GJ17X5492,6,2025-07-05 00:00:00,GJ17X5492,OP475,Delayed,1,Depot Overflow
185::RACK-8::2961,ZONE-4::RACK-8::185::GJ15X3297,15,2025-07-07 00:00:00,GJ15X3297,OP384,Delayed,0,
789::RACK-9::2962,ZONE-1::RACK-9::789::GJ14X9412,30,2025-07-04 00:00:00,GJ14X9412,OP309,Delivered,0,
384::RACK-10::2963,ZONE-2::RACK-10::384::GJ27X3027,13,2025-07-07 00:00:00,GJ27X3027,OP825,Delivered,0,
854::RACK-4::2964,ZONE-3::RACK-4::854::GJ27X8741,37,2025-07-07 00:00:00,GJ27X8741,OP526,Delivered,0,
285::RACK-9::2965,ZONE-4::RACK-9::285::GJ24X9408,17,2025-07-07 00:00:00,GJ24X9408,OP725,Delayed,0,
795::RACK-9::2966,ZONE-4::RACK-9::795::GJ19X5713,50,2025-07-06 00:00:00,GJ19X5713,OP776,Failed,0,
285::RACK-9::2967,ZONE-4::RACK-9::285::GJ18X2499,4,2025-07-05 00:00:00,GJ18X2499,OP777,Delayed,0,
434::RACK-9::2968,ZONE-4::RACK-9::434::GJ15X4430,33,2025-07-08 00:00:00,GJ15X4430,OP345,Delayed,1,Logistics
295::RACK-9::2969,ZONE-1::RACK-9::295::GJ03X4067,5,2025-07-07 00:00:00,GJ03X4067,OP431,Failed,1,Traffic
795::RACK-9::2970,ZONE-4::RACK-9::795::GJ15X4723,12,2025-07-05 00:00:00,GJ15X4723,OP753,Failed,0,
795::RACK-10::2971,ZONE-4::RACK-10::795::GJ01X4053,31,2025-07-03 00:00:00,GJ01X4053,OP481,Failed,0,
285::RACK-10::2972,ZONE-4::RACK-10::285::GJ15X4430,24,2025-07-05 00:00:00,GJ15X4430,OP753,Delivered,0,
854::RACK-5::2973,ZONE-3::RACK-5::854::GJ14X5845,46,2025-07-04 00:00:00,GJ14X5845,OP725,Delivered,0,
789::RACK-9::2974,ZONE-1::RACK-9::789::GJ14X3727,42,2025-07-03 00:00:00,GJ14X3727,OP991,Delayed,1,Logistics
795::RACK-1::2975,ZONE-4::RACK-1::795::GJ08X4506,30,2025-07-04 00:00:00,GJ08X4506,OP189,Delivered,1,Minor Handling Damage
185::RACK-1::2976,ZONE-4::RACK-1::185::GJ27X4732,12,2025-07-05 00:00:00,GJ27X4732,OP372,Delayed,1,Operator Error
384::RACK-10::2977,ZONE-2::RACK-10::384::GJ17X8039,35,2025-07-08 00:00:00,GJ17X8039,OP765,Delayed,0,
185::RACK-1::2978,ZONE-4::RACK-1::185::GJ27X2754,12,2025-07-07 00:00:00,GJ27X2754,OP734,Delayed,0,
795::RACK-1::2979,ZONE-4::RACK-1::795::GJ01X2039,39,2025-07-06 00:00:00,GJ01X2039,OP820,Failed,0,
285::RACK-2::2980,ZONE-4::RACK-2::285::GJ27X7102,14,2025-07-05 00:00:00,GJ27X7102,OP208,Failed,1,Operator Error
795::RACK-2::2981,ZONE-4::RACK-2::795::GJ21X7971,36,2025-07-07 00:00:00,GJ21X7971,OP967,Failed,0,
434::RACK-2::2982,ZONE-4::RACK-2::434::GJ08X8689,38,2025-07-07 00:00:00,GJ08X8689,OP739,In Transit,0,
854::RACK-5::2983,ZONE-3::RACK-5::854::GJ13X8172,6,2025-07-05 00:00:00,GJ13X8172,OP374,Failed,0,
185::RACK-2::2984,ZONE-4::RACK-2::185::GJ17X8039,6,2025-07-04 00:00:00,GJ17X8039,OP804,In Transit,0,
295::RACK-10::2985,ZONE-1::RACK-10::295::GJ11X1934,31,2025-07-06 00:00:00,GJ11X1934,OP734,In Transit,0,
434::RACK-2::2986,ZONE-4::RACK-2::434::GJ19X5382,18,2025-07-07 00:00:00,GJ19X5382,OP678,In Transit,0,
185::RACK-3::2987,ZONE-4::RACK-3::185::GJ27X9363,41,2025-07-04 00:00:00,GJ27X9363,OP589,Delivered,0,
185::RACK-3::2988,ZONE-4::RACK-3::185::GJ08X4506,16,2025-07-03 00:00:00,GJ08X4506,OP877,Delayed,0,
285::RACK-3::2989,ZONE-4::RACK-3::285::GJ21X9440,17,2025-07-05 00:00:00,GJ21X9440,OP177,Failed,0,
185::RACK-3::2990,ZONE-4::RACK-3::185::GJ28X6836,37,2025-07-07 00:00:00,GJ28X6836,OP207,Failed,0,
854::RACK-6::2991,ZONE-3::RACK-6::854::GJ11X7822,20,2025-07-08 00:00:00,GJ11X7822,OP261,Delayed,0,
295::RACK-10::2992,ZONE-1::RACK-10::295::GJ30X2401,49,2025-07-05 00:00:00,GJ30X2401,OP207,Delayed,1,Weather
789::RACK-10::2993,ZONE-1::RACK-10::789::GJ11X1934,12,2025-07-07 00:00:00,GJ11X1934,OP429,Failed,0,
795::RACK-3::2994,ZONE-4::RACK-3::795::GJ01X2097,48,2025-07-05 00:00:00,GJ01X2097,OP119,Failed,1,Depot Overflow
789::RACK-10::2995,ZONE-1::RACK-10::789::GJ10X5561,17,2025-07-07 00:00:00,GJ10X5561,OP904,Failed,0,
384::RACK-10::2996,ZONE-2::RACK-10::384::GJ23X5185,19,2025-07-06 00:00:00,GJ23X5185,OP931,Delayed,1,Depot Overflow
795::RACK-4::2997,ZONE-4::RACK-4::795::GJ30X9209,10,2025-07-05 00:00:00,GJ30X9209,OP372,Delayed,1,Weather
854::RACK-6::2998,ZONE-3::RACK-6::854::GJ29X6133,47,2025-07-05 00:00:00,GJ29X6133,OP992,In Transit,0,
185::RACK-4::2999,ZONE-4::RACK-4::185::GJ09X7005,28,2025-07-06 00:00:00,GJ09X7005,OP397,Delivered,0,
384::RACK-10::3000,ZONE-2::RACK-10::384::GJ07X1011,9,2025-07-06 00:00:00,GJ07X1011,OP734,In Transit,0,
384::RACK-1::3001,ZONE-2::RACK-1::384::GJ19X5382,46,2025-07-04 00:00:00,GJ19X5382,OP685,Failed,0,
789::RACK-10::3002,ZONE-1::RACK-10::789::GJ12X5328,9,2025-07-05 00:00:00,GJ12X5328,OP662,Failed,0,
384::RACK-1::3003,ZONE-2::RACK-1::384::GJ25X8456,12,2025-07-06 00:00:00,GJ25X8456,OP793,Delivered,0,
789::RACK-1::3004,ZONE-1::RACK-1::789::GJ12X2891,16,2025-07-05 00:00:00,GJ12X2891,OP224,Failed,1,Depot Overflow
185::RACK-4::3005,ZONE-4::RACK-4::185::GJ27X4558,15,2025-07-06 00:00:00,GJ27X4558,OP831,Delayed,1,Traffic
185::RACK-5::3006,ZONE-4::RACK-5::185::GJ17X1851,36,2025-07-06 00:00:00,GJ17X1851,OP565,Delivered,0,
185::RACK-5::3007,ZONE-4::RACK-5::185::GJ24X6532,31,2025-07-06 00:00:00,GJ24X6532,OP122,In Transit,0,
795::RACK-5::3008,ZONE-4::RACK-5::795::GJ03X5022,23,2025-07-05 00:00:00,GJ03X5022,OP207,In Transit,0,
789::RACK-1::3009,ZONE-1::RACK-1::789::GJ22X4867,25,2025-07-04 00:00:00,GJ22X4867,OP671,Delivered,0,
789::RACK-1::3010,ZONE-1::RACK-1::789::GJ06X2813,32,2025-07-03 00:00:00,GJ06X2813,OP458,In Transit,0,
295::RACK-1::3011,ZONE-1::RACK-1::295::GJ29X9603,49,2025-07-06 00:00:00,GJ29X9603,OP942,Failed,0,
789::RACK-1::3012,ZONE-1::RACK-1::789::GJ06X8468,36,2025-07-05 00:00:00,GJ06X8468,OP119,Failed,1,Depot Overflow
434::RACK-5::3013,ZONE-4::RACK-5::434::GJ01X1085,38,2025-07-08 00:00:00,GJ01X1085,OP166,Failed,0,
185::RACK-6::3014,ZONE-4::RACK-6::185::GJ23X5185,22,2025-07-03 00:00:00,GJ23X5185,OP997,Delayed,0,
789::RACK-2::3015,ZONE-1::RACK-2::789::GJ12X6087,6,2025-07-06 00:00:00,GJ12X6087,OP325,In Transit,0,
295::RACK-2::3016,ZONE-1::RACK-2::295::GJ10X5068,3,2025-07-05 00:00:00,GJ10X5068,OP458,Delivered,0,
295::RACK-2::3017,ZONE-1::RACK-2::295::GJ01X2039,39,2025-07-06 00:00:00,GJ01X2039,OP264,Failed,0,
384::RACK-1::3018,ZONE-2::RACK-1::384::GJ26X4353,17,2025-07-03 00:00:00,GJ26X4353,OP686,In Transit,0,
384::RACK-2::3019,ZONE-2::RACK-2::384::GJ30X3926,11,2025-07-07 00:00:00,GJ30X3926,OP793,Delayed,0,
789::RACK-2::3020,ZONE-1::RACK-2::789::GJ02X4245,41,2025-07-04 00:00:00,GJ02X4245,OP776,Delivered,0,
285::RACK-6::3021,ZONE-4::RACK-6::285::GJ02X6383,13,2025-07-04 00:00:00,GJ02X6383,OP549,Delayed,1,Depot Overflow
295::RACK-2::3022,ZONE-1::RACK-2::295::GJ23X5793,31,2025-07-03 00:00:00,GJ23X5793,OP418,Failed,0,
185::RACK-6::3023,ZONE-4::RACK-6::185::GJ09X3787,41,2025-07-06 00:00:00,GJ09X3787,OP726,Delayed,1,Traffic
854::RACK-6::3024,ZONE-3::RACK-6::854::GJ23X2866,1,2025-07-04 00:00:00,GJ23X2866,OP245,In Transit,0,
185::RACK-6::3025,ZONE-4::RACK-6::185::GJ24X1949,6,2025-07-05 00:00:00,GJ24X1949,OP920,Delivered,0,
285::RACK-7::3026,ZONE-4::RACK-7::285::GJ06X5907,7,2025-07-05 00:00:00,GJ06X5907,OP727,In Transit,0,
795::RACK-7::3027,ZONE-4::RACK-7::795::GJ27X3027,39,2025-07-06 00:00:00,GJ27X3027,OP507,Failed,1,Logistics
384::RACK-2::3028,ZONE-2::RACK-2::384::GJ01X1573,49,2025-07-04 00:00:00,GJ01X1573,OP840,Failed,1,Traffic
185::RACK-7::3029,ZONE-4::RACK-7::185::GJ06X5907,30,2025-07-06 00:00:00,GJ06X5907,OP435,In Transit,0,
854::RACK-6::3030,ZONE-3::RACK-6::854::GJ21X9440,4,2025-07-07 00:00:00,GJ21X9440,OP185,Failed,1,Traffic
384::RACK-2::3031,ZONE-2::RACK-2::384::GJ14X5845,12,2025-07-05 00:00:00,GJ14X5845,OP306,Delayed,1,Operator Error
295::RACK-3::3032,ZONE-1::RACK-3::295::GJ21X4763,48,2025-07-06 00:00:00,GJ21X4763,OP429,Failed,1,Operator Error
185::RACK-7::3033,ZONE-4::RACK-7::185::GJ11X9382,9,2025-07-06 00:00:00,GJ11X9382,OP475,Failed,1,Weather
384::RACK-2::3034,ZONE-2::RACK-2::384::GJ07X3648,34,2025-07-06 00:00:00,GJ07X3648,OP674,In Transit,0,
