Storage_ID,Product_ID,Rack_Location,Zone,Stored_Quantity,FIFO_Flag
ZONE-4:RACK-4:832,DEW-4332-B49-795,RACK-4,ZONE-4,96,1
ZONE-4:RACK-4:222,DIG-4333-B91-185,RACK-4,ZONE-4,79,1
ZONE-1:RACK-5:829,ANT-4334-B24-789,RACK-5,ZONE-1,181,1
ZONE-1:RACK-5:830,ANT-4335-B95-789,RACK-5,ZONE-1,61,1
ZONE-4:RACK-4:223,DIG-4336-B91-185,RACK-4,ZONE-4,186,1
ZONE-4:RACK-4:833,DEW-4337-B72-795,RACK-4,ZONE-4,109,1
ZONE-4:RACK-4:479,SUP-4338-B99-434,RACK-4,ZONE-4,154,1
ZONE-1:RACK-5:831,ANT-4339-B99-789,RACK-5,ZONE-1,73,1
ZONE-4:RACK-5:471,SUP-4340-B55-434,RACK-5,ZONE-4,166,1
ZONE-1:RACK-5:335,ANT-4341-B92-295,RACK-5,ZONE-1,132,1
ZONE-3:RACK-3:894,TOP-4342-B70-854,RACK-3,ZONE-3,70,1
ZONE-4:RACK-5:233,DIG-4343-B27-185,RACK-5,ZONE-4,107,1
ZONE-2:RACK-8:426,IMM-4344-B31-384,RACK-8,ZONE-2,87,1
ZONE-2:RACK-8:427,IMM-4345-B56-384,RACK-8,ZONE-2,199,1
ZONE-2:RACK-8:428,IMM-4346-B45-384,RACK-8,ZONE-2,176,1
ZONE-3:RACK-3:895,TOP-4347-B76-854,RACK-3,ZONE-3,75,1
ZONE-3:RACK-3:896,TOP-4348-B77-854,RACK-3,ZONE-3,187,1
ZONE-4:RACK-5:472,SUP-4349-B45-434,RACK-5,ZONE-4,153,1
ZONE-3:RACK-3:897,TOP-4350-B82-854,RACK-3,ZONE-3,187,1
ZONE-4:RACK-5:473,SUP-4351-B81-434,RACK-5,ZONE-4,99,1
ZONE-4:RACK-5:842,DEW-4352-B88-795,RACK-5,ZONE-4,111,1
ZONE-1:RACK-5:832,ANT-4353-B50-789,RACK-5,ZONE-1,70,1
ZONE-4:RACK-6:228,DIG-4354-B79-185,RACK-6,ZONE-4,151,1
ZONE-1:RACK-6:824,ANT-4355-B25-789,RACK-6,ZONE-1,173,1
ZONE-1:RACK-6:340,ANT-4356-B28-295,RACK-6,ZONE-1,120,1
ZONE-3:RACK-3:898,TOP-4357-B77-854,RACK-3,ZONE-3,172,1
ZONE-3:RACK-4:894,TOP-4358-B58-854,RACK-4,ZONE-3,88,1
ZONE-1:RACK-6:825,ANT-4359-B13-789,RACK-6,ZONE-1,200,1
ZONE-1:RACK-6:826,ANT-4360-B82-789,RACK-6,ZONE-1,176,1
ZONE-4:RACK-6:229,DIG-4361-B21-185,RACK-6,ZONE-4,192,1
ZONE-1:RACK-6:341,ANT-4362-B58-295,RACK-6,ZONE-1,113,1
ZONE-1:RACK-7:339,ANT-4363-B76-295,RACK-7,ZONE-1,86,1
ZONE-3:RACK-4:895,TOP-4364-B31-854,RACK-4,ZONE-3,165,1
ZONE-4:RACK-6:230,DIG-4365-B54-185,RACK-6,ZONE-4,152,1
ZONE-4:RACK-6:231,DIG-4366-B19-185,RACK-6,ZONE-4,132,1
ZONE-2:RACK-9:424,IMM-4367-B12-384,RACK-9,ZONE-2,80,1
ZONE-1:RACK-7:340,ANT-4368-B37-295,RACK-7,ZONE-1,192,1
ZONE-1:RACK-7:825,ANT-4369-B35-789,RACK-7,ZONE-1,107,1
ZONE-1:RACK-7:826,ANT-4370-B58-789,RACK-7,ZONE-1,129,1
ZONE-4:RACK-6:327,VIT-4371-B21-285,RACK-6,ZONE-4,193,1
ZONE-2:RACK-9:425,IMM-4372-B16-384,RACK-9,ZONE-2,172,1
ZONE-1:RACK-7:341,ANT-4373-B12-295,RACK-7,ZONE-1,129,1
ZONE-4:RACK-7:230,DIG-4374-B83-185,RACK-7,ZONE-4,151,1
ZONE-1:RACK-8:335,ANT-4375-B15-295,RACK-8,ZONE-1,197,1
ZONE-4:RACK-7:474,SUP-4376-B78-434,RACK-7,ZONE-4,92,1
ZONE-4:RACK-7:475,SUP-4377-B73-434,RACK-7,ZONE-4,193,1
ZONE-1:RACK-8:336,ANT-4378-B28-295,RACK-8,ZONE-1,77,1
ZONE-2:RACK-9:426,IMM-4379-B65-384,RACK-9,ZONE-2,69,1
ZONE-2:RACK-9:427,IMM-4380-B87-384,RACK-9,ZONE-2,194,1
ZONE-1:RACK-8:829,ANT-4381-B90-789,RACK-8,ZONE-1,70,1
ZONE-2:RACK-9:428,IMM-4382-B77-384,RACK-9,ZONE-2,97,1
ZONE-3:RACK-4:896,TOP-4383-B56-854,RACK-4,ZONE-3,199,1
ZONE-1:RACK-8:830,ANT-4384-B24-789,RACK-8,ZONE-1,56,1
ZONE-4:RACK-7:476,SUP-4385-B96-434,RACK-7,ZONE-4,158,1
ZONE-1:RACK-8:337,ANT-4386-B88-295,RACK-8,ZONE-1,184,1
ZONE-4:RACK-7:477,SUP-4387-B89-434,RACK-7,ZONE-4,191,1
ZONE-4:RACK-8:224,DIG-4388-B52-185,RACK-8,ZONE-4,106,1
ZONE-4:RACK-8:313,VIT-4389-B33-285,RACK-8,ZONE-4,52,1
ZONE-1:RACK-9:334,ANT-4390-B45-295,RACK-9,ZONE-1,50,1
ZONE-4:RACK-8:225,DIG-4391-B17-185,RACK-8,ZONE-4,69,1
ZONE-4:RACK-8:314,VIT-4392-B53-285,RACK-8,ZONE-4,77,1
ZONE-4:RACK-8:226,DIG-4393-B11-185,RACK-8,ZONE-4,107,1
ZONE-1:RACK-9:830,ANT-4394-B39-789,RACK-9,ZONE-1,176,1
ZONE-2:RACK-10:424,IMM-4395-B80-384,RACK-10,ZONE-2,103,1
ZONE-3:RACK-4:897,TOP-4396-B93-854,RACK-4,ZONE-3,82,1
ZONE-3:RACK-4:898,TOP-4397-B44-854,RACK-4,ZONE-3,99,1
ZONE-4:RACK-9:332,VIT-4398-B32-285,RACK-9,ZONE-4,148,1
ZONE-4:RACK-9:839,DEW-4399-B81-795,RACK-9,ZONE-4,181,1
ZONE-4:RACK-9:333,VIT-4400-B63-285,RACK-9,ZONE-4,184,1
ZONE-4:RACK-9:473,SUP-4401-B76-434,RACK-9,ZONE-4,110,1
ZONE-1:RACK-9:335,ANT-4402-B75-295,RACK-9,ZONE-1,147,1
ZONE-3:RACK-5:894,TOP-4403-B82-854,RACK-5,ZONE-3,91,1
ZONE-4:RACK-9:840,DEW-4404-B13-795,RACK-9,ZONE-4,94,1
ZONE-4:RACK-10:830,DEW-4405-B77-795,RACK-10,ZONE-4,163,1
ZONE-4:RACK-10:333,VIT-4406-B43-285,RACK-10,ZONE-4,180,1
ZONE-3:RACK-5:895,TOP-4407-B18-854,RACK-5,ZONE-3,173,1
ZONE-1:RACK-9:831,ANT-4408-B68-789,RACK-9,ZONE-1,166,1
ZONE-4:RACK-10:334,VIT-4409-B12-285,RACK-10,ZONE-4,164,1
ZONE-3:RACK-5:896,TOP-4410-B69-854,RACK-5,ZONE-3,136,1
ZONE-4:RACK-10:223,DIG-4411-B41-185,RACK-10,ZONE-4,186,1
ZONE-1:RACK-9:832,ANT-4412-B66-789,RACK-9,ZONE-1,138,1
ZONE-4:RACK-10:335,VIT-4413-B21-285,RACK-10,ZONE-4,75,1
ZONE-4:RACK-1:833,DEW-4414-B83-795,RACK-1,ZONE-4,99,1
ZONE-4:RACK-1:243,DIG-4415-B73-185,RACK-1,ZONE-4,146,1
ZONE-2:RACK-10:425,IMM-4416-B58-384,RACK-10,ZONE-2,61,1
ZONE-4:RACK-1:244,DIG-4417-B59-185,RACK-1,ZONE-4,64,1
ZONE-4:RACK-1:834,DEW-4418-B60-795,RACK-1,ZONE-4,175,1
ZONE-4:RACK-1:320,VIT-4419-B27-285,RACK-1,ZONE-4,106,1
ZONE-4:RACK-2:318,VIT-4420-B47-285,RACK-2,ZONE-4,117,1
ZONE-4:RACK-2:839,DEW-4421-B89-795,RACK-2,ZONE-4,93,1
ZONE-4:RACK-2:465,SUP-4422-B21-434,RACK-2,ZONE-4,162,1
ZONE-3:RACK-5:897,TOP-4423-B36-854,RACK-5,ZONE-3,134,1
ZONE-4:RACK-2:247,DIG-4424-B35-185,RACK-2,ZONE-4,121,1
ZONE-3:RACK-5:898,TOP-4425-B13-854,RACK-5,ZONE-3,168,1
ZONE-1:RACK-10:335,ANT-4426-B24-295,RACK-10,ZONE-1,72,1
ZONE-4:RACK-2:466,SUP-4427-B39-434,RACK-2,ZONE-4,68,1
ZONE-4:RACK-3:213,DIG-4428-B54-185,RACK-3,ZONE-4,111,1
ZONE-4:RACK-3:214,DIG-4429-B56-185,RACK-3,ZONE-4,194,1
ZONE-4:RACK-3:326,VIT-4430-B35-285,RACK-3,ZONE-4,129,1
ZONE-4:RACK-3:215,DIG-4431-B22-185,RACK-3,ZONE-4,156,1
ZONE-3:RACK-6:894,TOP-4432-B12-854,RACK-6,ZONE-3,168,1
ZONE-1:RACK-10:336,ANT-4433-B39-295,RACK-10,ZONE-1,58,1
ZONE-2:RACK-10:426,IMM-4434-B48-384,RACK-10,ZONE-2,143,1
ZONE-1:RACK-10:829,ANT-4435-B24-789,RACK-10,ZONE-1,170,1
ZONE-4:RACK-3:843,DEW-4436-B35-795,RACK-3,ZONE-4,199,1
ZONE-1:RACK-10:830,ANT-4437-B33-789,RACK-10,ZONE-1,73,1
ZONE-2:RACK-10:427,IMM-4438-B62-384,RACK-10,ZONE-2,52,1
ZONE-4:RACK-4:480,SUP-4439-B87-434,RACK-4,ZONE-4,118,1
ZONE-4:RACK-4:834,DEW-4440-B55-795,RACK-4,ZONE-4,179,1
ZONE-4:RACK-4:331,VIT-4441-B29-285,RACK-4,ZONE-4,105,1
ZONE-3:RACK-6:895,TOP-4442-B34-854,RACK-6,ZONE-3,177,1
ZONE-4:RACK-4:224,DIG-4443-B47-185,RACK-4,ZONE-4,183,1
ZONE-2:RACK-10:428,IMM-4444-B93-384,RACK-10,ZONE-2,147,1
ZONE-2:RACK-1:429,IMM-4445-B47-384,RACK-1,ZONE-2,109,1
ZONE-1:RACK-10:831,ANT-4446-B83-789,RACK-10,ZONE-1,76,1
ZONE-2:RACK-1:430,IMM-4447-B95-384,RACK-1,ZONE-2,118,1
ZONE-2:RACK-1:431,IMM-4448-B13-384,RACK-1,ZONE-2,62,1
ZONE-1:RACK-1:829,ANT-4449-B66-789,RACK-1,ZONE-1,72,1
ZONE-2:RACK-1:432,IMM-4450-B61-384,RACK-1,ZONE-2,184,1
ZONE-4:RACK-4:225,DIG-4451-B76-185,RACK-4,ZONE-4,106,1
ZONE-4:RACK-5:234,DIG-4452-B65-185,RACK-5,ZONE-4,101,1
ZONE-4:RACK-5:235,DIG-4453-B25-185,RACK-5,ZONE-4,117,1
ZONE-4:RACK-5:843,DEW-4454-B36-795,RACK-5,ZONE-4,171,1
ZONE-1:RACK-1:830,ANT-4455-B30-789,RACK-1,ZONE-1,53,1
ZONE-1:RACK-1:831,ANT-4456-B49-789,RACK-1,ZONE-1,157,1
ZONE-1:RACK-1:340,ANT-4457-B69-295,RACK-1,ZONE-1,135,1
ZONE-4:RACK-5:236,DIG-4458-B62-185,RACK-5,ZONE-4,148,1
ZONE-1:RACK-1:832,ANT-4459-B88-789,RACK-1,ZONE-1,189,1
ZONE-4:RACK-5:474,SUP-4460-B14-434,RACK-5,ZONE-4,102,1
ZONE-4:RACK-6:232,DIG-4461-B96-185,RACK-6,ZONE-4,60,1
ZONE-1:RACK-2:828,ANT-4462-B64-789,RACK-2,ZONE-1,50,1
ZONE-1:RACK-2:341,ANT-4463-B68-295,RACK-2,ZONE-1,99,1
ZONE-1:RACK-2:342,ANT-4464-B56-295,RACK-2,ZONE-1,107,1
ZONE-2:RACK-1:433,IMM-4465-B34-384,RACK-1,ZONE-2,60,1
ZONE-2:RACK-2:429,IMM-4466-B22-384,RACK-2,ZONE-2,88,1
ZONE-1:RACK-2:829,ANT-4467-B55-789,RACK-2,ZONE-1,114,1
ZONE-4:RACK-6:328,VIT-4468-B73-285,RACK-6,ZONE-4,122,1
ZONE-1:RACK-2:343,ANT-4469-B64-295,RACK-2,ZONE-1,193,1
ZONE-4:RACK-6:233,DIG-4470-B75-185,RACK-6,ZONE-4,190,1
ZONE-4:RACK-6:234,DIG-4471-B12-185,RACK-6,ZONE-4,156,1
ZONE-3:RACK-6:896,TOP-4472-B36-854,RACK-6,ZONE-3,192,1
ZONE-4:RACK-6:235,DIG-4473-B46-185,RACK-6,ZONE-4,91,1
ZONE-2:RACK-2:430,IMM-4474-B72-384,RACK-2,ZONE-2,89,1
ZONE-4:RACK-7:329,VIT-4475-B49-285,RACK-7,ZONE-4,188,1
ZONE-4:RACK-7:831,DEW-4476-B16-795,RACK-7,ZONE-4,131,1
ZONE-2:RACK-2:431,IMM-4477-B35-384,RACK-2,ZONE-2,130,1
ZONE-4:RACK-7:231,DIG-4478-B59-185,RACK-7,ZONE-4,84,1
ZONE-3:RACK-6:897,TOP-4479-B10-854,RACK-6,ZONE-3,97,1
ZONE-2:RACK-2:432,IMM-4480-B33-384,RACK-2,ZONE-2,151,1
ZONE-1:RACK-3:348,ANT-4481-B14-295,RACK-3,ZONE-1,123,1
ZONE-1:RACK-3:349,ANT-4482-B53-295,RACK-3,ZONE-1,188,1
ZONE-4:RACK-7:232,DIG-4483-B30-185,RACK-7,ZONE-4,80,1
ZONE-2:RACK-2:433,IMM-4484-B42-384,RACK-2,ZONE-2,194,1
ZONE-3:RACK-6:898,TOP-4485-B84-854,RACK-6,ZONE-3,188,1
ZONE-1:RACK-3:350,ANT-4486-B89-295,RACK-3,ZONE-1,175,1
ZONE-4:RACK-7:478,SUP-4487-B62-434,RACK-7,ZONE-4,81,1
ZONE-3:RACK-7:894,TOP-4488-B12-854,RACK-7,ZONE-3,92,1
ZONE-4:RACK-8:491,SUP-4489-B88-434,RACK-8,ZONE-4,161,1
ZONE-3:RACK-7:895,TOP-4490-B41-854,RACK-7,ZONE-3,190,1
ZONE-1:RACK-3:351,ANT-4491-B12-295,RACK-3,ZONE-1,182,1
ZONE-4:RACK-8:836,DEW-4492-B27-795,RACK-8,ZONE-4,152,1
ZONE-2:RACK-3:429,IMM-4493-B52-384,RACK-3,ZONE-2,76,1
ZONE-4:RACK-8:837,DEW-4494-B30-795,RACK-8,ZONE-4,184,1
ZONE-1:RACK-3:352,ANT-4495-B37-295,RACK-3,ZONE-1,85,1
ZONE-4:RACK-8:227,DIG-4496-B68-185,RACK-8,ZONE-4,138,1
ZONE-4:RACK-8:315,VIT-4497-B59-285,RACK-8,ZONE-4,177,1
ZONE-4:RACK-9:841,DEW-4498-B63-795,RACK-9,ZONE-4,79,1
ZONE-4:RACK-9:334,VIT-4499-B86-285,RACK-9,ZONE-4,170,1
ZONE-4:RACK-9:335,VIT-4500-B53-285,RACK-9,ZONE-4,168,1
ZONE-2:RACK-3:430,IMM-4501-B98-384,RACK-3,ZONE-2,155,1
ZONE-4:RACK-9:842,DEW-4502-B10-795,RACK-9,ZONE-4,84,1
ZONE-2:RACK-3:431,IMM-4503-B98-384,RACK-3,ZONE-2,172,1
ZONE-4:RACK-9:220,DIG-4504-B11-185,RACK-9,ZONE-4,113,1
ZONE-4:RACK-10:831,DEW-4505-B60-795,RACK-10,ZONE-4,51,1
ZONE-4:RACK-10:336,VIT-4506-B88-285,RACK-10,ZONE-4,151,1
ZONE-4:RACK-10:478,SUP-4507-B59-434,RACK-10,ZONE-4,157,1
ZONE-3:RACK-7:896,TOP-4508-B51-854,RACK-7,ZONE-3,187,1
ZONE-2:RACK-3:432,IMM-4509-B40-384,RACK-3,ZONE-2,129,1
ZONE-2:RACK-3:433,IMM-4510-B23-384,RACK-3,ZONE-2,86,1
ZONE-3:RACK-7:897,TOP-4511-B85-854,RACK-7,ZONE-3,165,1
ZONE-1:RACK-4:823,ANT-4512-B17-789,RACK-4,ZONE-1,180,1
ZONE-4:RACK-10:337,VIT-4513-B33-285,RACK-10,ZONE-4,73,1
ZONE-4:RACK-10:479,SUP-4514-B88-434,RACK-10,ZONE-4,134,1
ZONE-4:RACK-1:245,DIG-4515-B14-185,RACK-1,ZONE-4,101,1
ZONE-3:RACK-7:898,TOP-4516-B11-854,RACK-7,ZONE-3,180,1
ZONE-1:RACK-4:346,ANT-4517-B33-295,RACK-4,ZONE-1,153,1
ZONE-1:RACK-4:347,ANT-4518-B72-295,RACK-4,ZONE-1,143,1
ZONE-2:RACK-4:429,IMM-4519-B92-384,RACK-4,ZONE-2,106,1
ZONE-4:RACK-1:835,DEW-4520-B61-795,RACK-1,ZONE-4,114,1
ZONE-4:RACK-1:321,VIT-4521-B41-285,RACK-1,ZONE-4,195,1
ZONE-4:RACK-1:836,DEW-4522-B25-795,RACK-1,ZONE-4,114,1
ZONE-4:RACK-1:837,DEW-4523-B17-795,RACK-1,ZONE-4,147,1
ZONE-4:RACK-2:319,VIT-4524-B34-285,RACK-2,ZONE-4,119,1
ZONE-2:RACK-4:430,IMM-4525-B77-384,RACK-4,ZONE-2,73,1
ZONE-1:RACK-4:824,ANT-4526-B51-789,RACK-4,ZONE-1,128,1
ZONE-4:RACK-2:248,DIG-4527-B14-185,RACK-2,ZONE-4,155,1
ZONE-4:RACK-2:249,DIG-4528-B58-185,RACK-2,ZONE-4,139,1
ZONE-4:RACK-2:320,VIT-4529-B72-285,RACK-2,ZONE-4,153,1
ZONE-4:RACK-2:250,DIG-4530-B73-185,RACK-2,ZONE-4,171,1
ZONE-4:RACK-3:327,VIT-4531-B80-285,RACK-3,ZONE-4,155,1
ZONE-4:RACK-3:487,SUP-4532-B13-434,RACK-3,ZONE-4,130,1
ZONE-1:RACK-4:348,ANT-4533-B27-295,RACK-4,ZONE-1,83,1
ZONE-4:RACK-3:844,DEW-4534-B20-795,RACK-3,ZONE-4,87,1
ZONE-4:RACK-3:328,VIT-4535-B63-285,RACK-3,ZONE-4,144,1
ZONE-4:RACK-3:216,DIG-4536-B48-185,RACK-3,ZONE-4,61,1
ZONE-4:RACK-4:226,DIG-4537-B95-185,RACK-4,ZONE-4,164,1
ZONE-2:RACK-4:431,IMM-4538-B11-384,RACK-4,ZONE-2,134,1
ZONE-1:RACK-5:336,ANT-4539-B76-295,RACK-5,ZONE-1,111,1
ZONE-3:RACK-8:894,TOP-4540-B56-854,RACK-8,ZONE-3,138,1
ZONE-4:RACK-4:227,DIG-4541-B83-185,RACK-4,ZONE-4,150,1
ZONE-2:RACK-4:432,IMM-4542-B80-384,RACK-4,ZONE-2,65,1
ZONE-2:RACK-4:433,IMM-4543-B68-384,RACK-4,ZONE-2,164,1
ZONE-2:RACK-5:429,IMM-4544-B11-384,RACK-5,ZONE-2,86,1
ZONE-4:RACK-4:332,VIT-4545-B32-285,RACK-4,ZONE-4,170,1
ZONE-4:RACK-4:835,DEW-4546-B98-795,RACK-4,ZONE-4,52,1
ZONE-4:RACK-4:481,SUP-4547-B67-434,RACK-4,ZONE-4,103,1
ZONE-4:RACK-5:475,SUP-4548-B57-434,RACK-5,ZONE-4,95,1
ZONE-4:RACK-5:844,DEW-4549-B45-795,RACK-5,ZONE-4,95,1
ZONE-4:RACK-5:318,VIT-4550-B23-285,RACK-5,ZONE-4,97,1
ZONE-1:RACK-5:337,ANT-4551-B59-295,RACK-5,ZONE-1,188,1
ZONE-4:RACK-5:476,SUP-4552-B23-434,RACK-5,ZONE-4,66,1
ZONE-4:RACK-5:845,DEW-4553-B50-795,RACK-5,ZONE-4,167,1
ZONE-4:RACK-6:236,DIG-4554-B53-185,RACK-6,ZONE-4,109,1
ZONE-1:RACK-5:338,ANT-4555-B63-295,RACK-5,ZONE-1,61,1
ZONE-4:RACK-6:477,SUP-4556-B65-434,RACK-6,ZONE-4,196,1
ZONE-4:RACK-6:478,SUP-4557-B20-434,RACK-6,ZONE-4,118,1
ZONE-3:RACK-8:895,TOP-4558-B31-854,RACK-8,ZONE-3,195,1
ZONE-1:RACK-5:833,ANT-4559-B13-789,RACK-5,ZONE-1,80,1
ZONE-4:RACK-6:479,SUP-4560-B30-434,RACK-6,ZONE-4,100,1
ZONE-1:RACK-5:339,ANT-4561-B73-295,RACK-5,ZONE-1,61,1
ZONE-1:RACK-6:342,ANT-4562-B43-295,RACK-6,ZONE-1,168,1
ZONE-1:RACK-6:343,ANT-4563-B36-295,RACK-6,ZONE-1,93,1
ZONE-3:RACK-8:896,TOP-4564-B88-854,RACK-8,ZONE-3,113,1
ZONE-4:RACK-6:832,DEW-4565-B85-795,RACK-6,ZONE-4,87,1
ZONE-4:RACK-7:233,DIG-4566-B13-185,RACK-7,ZONE-4,69,1
ZONE-1:RACK-6:344,ANT-4567-B84-295,RACK-6,ZONE-1,107,1
ZONE-4:RACK-7:832,DEW-4568-B46-795,RACK-7,ZONE-4,142,1
ZONE-2:RACK-5:430,IMM-4569-B78-384,RACK-5,ZONE-2,80,1
ZONE-4:RACK-7:833,DEW-4570-B28-795,RACK-7,ZONE-4,109,1
ZONE-4:RACK-7:479,SUP-4571-B40-434,RACK-7,ZONE-4,130,1
ZONE-1:RACK-6:827,ANT-4572-B30-789,RACK-6,ZONE-1,179,1
ZONE-1:RACK-6:345,ANT-4573-B56-295,RACK-6,ZONE-1,99,1
ZONE-4:RACK-7:234,DIG-4574-B29-185,RACK-7,ZONE-4,108,1
ZONE-1:RACK-7:827,ANT-4575-B39-789,RACK-7,ZONE-1,106,1
ZONE-4:RACK-8:316,VIT-4576-B72-285,RACK-8,ZONE-4,133,1
ZONE-4:RACK-8:317,VIT-4577-B69-285,RACK-8,ZONE-4,175,1
ZONE-1:RACK-7:828,ANT-4578-B79-789,RACK-7,ZONE-1,133,1
ZONE-1:RACK-7:829,ANT-4579-B28-789,RACK-7,ZONE-1,108,1
ZONE-1:RACK-7:830,ANT-4580-B96-789,RACK-7,ZONE-1,124,1
ZONE-4:RACK-8:492,SUP-4581-B12-434,RACK-8,ZONE-4,55,1
ZONE-1:RACK-7:342,ANT-4582-B30-295,RACK-7,ZONE-1,181,1
ZONE-4:RACK-8:228,DIG-4583-B96-185,RACK-8,ZONE-4,197,1
ZONE-2:RACK-5:431,IMM-4584-B40-384,RACK-5,ZONE-2,161,1
ZONE-2:RACK-5:432,IMM-4585-B49-384,RACK-5,ZONE-2,133,1
ZONE-1:RACK-8:831,ANT-4586-B33-789,RACK-8,ZONE-1,75,1
ZONE-1:RACK-8:832,ANT-4587-B70-789,RACK-8,ZONE-1,172,1
ZONE-1:RACK-8:338,ANT-4588-B38-295,RACK-8,ZONE-1,152,1
ZONE-4:RACK-8:229,DIG-4589-B22-185,RACK-8,ZONE-4,199,1
ZONE-1:RACK-8:833,ANT-4590-B78-789,RACK-8,ZONE-1,74,1
ZONE-4:RACK-9:843,DEW-4591-B85-795,RACK-9,ZONE-4,120,1
ZONE-1:RACK-8:834,ANT-4592-B89-789,RACK-8,ZONE-1,184,1
ZONE-4:RACK-9:221,DIG-4593-B17-185,RACK-9,ZONE-4,97,1
ZONE-4:RACK-9:844,DEW-4594-B17-795,RACK-9,ZONE-4,173,1
ZONE-3:RACK-8:897,TOP-4595-B70-854,RACK-8,ZONE-3,76,1
ZONE-4:RACK-9:336,VIT-4596-B96-285,RACK-9,ZONE-4,118,1
ZONE-1:RACK-9:833,ANT-4597-B34-789,RACK-9,ZONE-1,149,1
ZONE-4:RACK-9:222,DIG-4598-B20-185,RACK-9,ZONE-4,147,1
ZONE-4:RACK-10:224,DIG-4599-B45-185,RACK-10,ZONE-4,163,1
ZONE-4:RACK-10:480,SUP-4600-B55-434,RACK-10,ZONE-4,81,1
ZONE-4:RACK-10:832,DEW-4601-B74-795,RACK-10,ZONE-4,102,1
ZONE-3:RACK-8:898,TOP-4602-B92-854,RACK-8,ZONE-3,161,1
ZONE-2:RACK-5:433,IMM-4603-B86-384,RACK-5,ZONE-2,70,1
ZONE-2:RACK-6:429,IMM-4604-B40-384,RACK-6,ZONE-2,150,1
ZONE-1:RACK-9:834,ANT-4605-B83-789,RACK-9,ZONE-1,150,1
ZONE-3:RACK-9:894,TOP-4606-B99-854,RACK-9,ZONE-3,199,1
ZONE-2:RACK-6:430,IMM-4607-B22-384,RACK-6,ZONE-2,94,1
ZONE-1:RACK-9:835,ANT-4608-B26-789,RACK-9,ZONE-1,183,1
ZONE-4:RACK-10:225,DIG-4609-B10-185,RACK-10,ZONE-4,147,1
ZONE-4:RACK-10:481,SUP-4610-B67-434,RACK-10,ZONE-4,183,1
ZONE-3:RACK-9:895,TOP-4611-B61-854,RACK-9,ZONE-3,163,1
ZONE-4:RACK-1:473,SUP-4612-B45-434,RACK-1,ZONE-4,178,1
ZONE-4:RACK-1:838,DEW-4613-B13-795,RACK-1,ZONE-4,184,1
ZONE-2:RACK-6:431,IMM-4614-B65-384,RACK-6,ZONE-2,69,1
ZONE-4:RACK-1:839,DEW-4615-B73-795,RACK-1,ZONE-4,141,1
ZONE-3:RACK-9:896,TOP-4616-B69-854,RACK-9,ZONE-3,60,1
ZONE-3:RACK-9:897,TOP-4617-B80-854,RACK-9,ZONE-3,161,1
ZONE-4:RACK-1:474,SUP-4618-B71-434,RACK-1,ZONE-4,68,1
ZONE-4:RACK-1:246,DIG-4619-B86-185,RACK-1,ZONE-4,199,1
ZONE-4:RACK-2:251,DIG-4620-B20-185,RACK-2,ZONE-4,134,1
ZONE-2:RACK-6:432,IMM-4621-B96-384,RACK-6,ZONE-2,140,1
ZONE-1:RACK-9:336,ANT-4622-B86-295,RACK-9,ZONE-1,114,1
ZONE-4:RACK-2:321,VIT-4623-B43-285,RACK-2,ZONE-4,179,1
ZONE-4:RACK-2:252,DIG-4624-B53-185,RACK-2,ZONE-4,60,1
ZONE-4:RACK-2:253,DIG-4625-B83-185,RACK-2,ZONE-4,56,1
ZONE-4:RACK-2:840,DEW-4626-B46-795,RACK-2,ZONE-4,69,1
ZONE-4:RACK-3:845,DEW-4627-B55-795,RACK-3,ZONE-4,97,1
ZONE-4:RACK-3:488,SUP-4628-B35-434,RACK-3,ZONE-4,193,1
ZONE-1:RACK-9:836,ANT-4629-B44-789,RACK-9,ZONE-1,134,1
ZONE-1:RACK-10:337,ANT-4630-B88-295,RACK-10,ZONE-1,167,1
ZONE-1:RACK-10:338,ANT-4631-B46-295,RACK-10,ZONE-1,107,1
ZONE-2:RACK-6:433,IMM-4632-B21-384,RACK-6,ZONE-2,180,1
ZONE-4:RACK-3:217,DIG-4633-B99-185,RACK-3,ZONE-4,117,1
ZONE-4:RACK-3:846,DEW-4634-B28-795,RACK-3,ZONE-4,55,1
ZONE-1:RACK-10:339,ANT-4635-B12-295,RACK-10,ZONE-1,126,1
ZONE-1:RACK-10:340,ANT-4636-B42-295,RACK-10,ZONE-1,111,1
ZONE-4:RACK-3:218,DIG-4637-B77-185,RACK-3,ZONE-4,124,1
ZONE-4:RACK-4:333,VIT-4638-B75-285,RACK-4,ZONE-4,157,1
ZONE-4:RACK-4:334,VIT-4639-B39-285,RACK-4,ZONE-4,78,1
ZONE-4:RACK-4:482,SUP-4640-B65-434,RACK-4,ZONE-4,170,1
ZONE-4:RACK-4:483,SUP-4641-B98-434,RACK-4,ZONE-4,87,1
ZONE-4:RACK-4:836,DEW-4642-B60-795,RACK-4,ZONE-4,86,1
ZONE-4:RACK-5:477,SUP-4643-B36-434,RACK-5,ZONE-4,102,1
ZONE-2:RACK-7:429,IMM-4644-B44-384,RACK-7,ZONE-2,61,1
ZONE-1:RACK-10:341,ANT-4645-B90-295,RACK-10,ZONE-1,86,1
ZONE-4:RACK-5:846,DEW-4646-B37-795,RACK-5,ZONE-4,195,1
ZONE-1:RACK-1:833,ANT-4647-B55-789,RACK-1,ZONE-1,85,1
ZONE-2:RACK-7:430,IMM-4648-B47-384,RACK-7,ZONE-2,117,1
