Event_ID,Transport_ID,Vehicle_Type,Route_Type,Status,Estimated_Transit_Days,Event_Type,Event_Date
TRN-02842,ZONE-4::RACK-2::795::GJ21X9440::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02843,ZONE-4::RACK-2::434::GJ19X5713::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-02844,ZONE-2::RACK-8::384::GJ04X6241::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02845,ZONE-1::RACK-3::295::GJ17X8039::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02846,ZONE-4::RACK-2::285::GJ14X1053::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02847,ZONE-4::RACK-2::795::GJ03X3136::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02848,ZONE-3::RACK-2::854::GJ14X7289::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02849,ZONE-2::RACK-8::384::GJ01X7726::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02850,ZONE-4::RACK-2::185::GJ07X3009::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02851,ZONE-1::RACK-4::295::GJ08X2709::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02852,ZONE-1::RACK-4::295::GJ20X8820::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02853,ZONE-4::RACK-3::795::GJ01X2097::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02854,ZONE-1::RACK-4::295::GJ22X1394::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-02855,ZONE-4::RACK-3::434::GJ24X9408::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02856,ZONE-4::RACK-3::795::GJ06X6051::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02857,ZONE-4::RACK-3::434::GJ16X5496::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02858,ZONE-4::RACK-4::795::GJ10X4612::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02859,ZONE-4::RACK-4::185::GJ01X9269::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02860,ZONE-1::RACK-5::789::GJ17X7384::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02861,ZONE-1::RACK-5::789::GJ20X7043::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-02862,ZONE-4::RACK-4::795::GJ02X4245::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02863,ZONE-4::RACK-4::434::GJ18X2499::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02864,ZONE-1::RACK-5::789::GJ23X1698::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02865,ZONE-4::RACK-5::434::GJ12X3425::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02866,ZONE-1::RACK-5::295::GJ30X2371::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02867,ZONE-4::RACK-5::185::GJ05X8172::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02868,ZONE-2::RACK-8::384::GJ27X4558::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02869,ZONE-2::RACK-8::384::GJ26X4353::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02870,ZONE-2::RACK-8::384::GJ13X2230::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02871,ZONE-3::RACK-3::854::GJ13X7840::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-02872,ZONE-4::RACK-5::434::GJ09X3787::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02873,ZONE-3::RACK-3::854::GJ12X5328::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02874,ZONE-4::RACK-5::434::GJ07X3648::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02875,ZONE-4::RACK-5::795::GJ08X3513::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02876,ZONE-4::RACK-6::185::GJ11X2202::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02877,ZONE-1::RACK-6::789::GJ19X6467::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02878,ZONE-1::RACK-6::295::GJ30X6985::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02879,ZONE-3::RACK-3::854::GJ11X1934::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02880,ZONE-3::RACK-4::854::GJ28X8907::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02881,ZONE-1::RACK-6::789::GJ29X6793::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02882,ZONE-1::RACK-6::789::GJ05X6194::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02883,ZONE-1::RACK-6::295::GJ24X6673::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02884,ZONE-1::RACK-7::295::GJ05X5328::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-02885,ZONE-3::RACK-4::854::GJ13X6948::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02886,ZONE-4::RACK-6::185::GJ22X7532::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02887,ZONE-4::RACK-6::185::GJ14X8855::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02888,ZONE-2::RACK-9::384::GJ29X6133::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02889,ZONE-1::RACK-7::789::GJ11X9382::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02890,ZONE-1::RACK-7::789::GJ15X2258::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02891,ZONE-4::RACK-6::285::GJ14X5369::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02892,ZONE-2::RACK-9::384::GJ30X4177::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02893,ZONE-1::RACK-7::295::GJ26X3703::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02894,ZONE-4::RACK-7::185::GJ27X7102::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02895,ZONE-1::RACK-8::295::GJ15X4384::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-02896,ZONE-4::RACK-7::434::GJ21X7008::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02897,ZONE-4::RACK-7::434::GJ05X6015::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02898,ZONE-1::RACK-8::295::GJ01X1573::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02899,ZONE-2::RACK-9::384::GJ16X7961::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02900,ZONE-2::RACK-9::384::GJ25X9719::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02901,ZONE-1::RACK-8::789::GJ05X6667::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02902,ZONE-2::RACK-9::384::GJ30X4471::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02903,ZONE-3::RACK-4::854::GJ06X9871::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02904,ZONE-1::RACK-8::789::GJ14X8889::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-02905,ZONE-4::RACK-7::434::GJ17X8304::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02906,ZONE-1::RACK-8::295::GJ16X7539::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02907,ZONE-4::RACK-7::434::GJ10X5561::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02908,ZONE-4::RACK-8::185::GJ17X2836::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-02909,ZONE-4::RACK-8::285::GJ26X7609::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02910,ZONE-1::RACK-9::295::GJ08X2500::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02911,ZONE-4::RACK-8::185::GJ28X9107::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02912,ZONE-4::RACK-8::285::GJ11X4850::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02913,ZONE-4::RACK-8::185::GJ27X9363::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02914,ZONE-1::RACK-9::789::GJ04X1613::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02915,ZONE-2::RACK-10::384::GJ16X5358::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02916,ZONE-3::RACK-4::854::GJ03X5022::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02917,ZONE-4::RACK-9::285::GJ06X9142::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02918,ZONE-4::RACK-9::795::GJ15X3465::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02919,ZONE-4::RACK-9::285::GJ22X5898::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02920,ZONE-4::RACK-9::434::GJ18X6865::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02921,ZONE-1::RACK-9::295::GJ03X4067::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02922,ZONE-3::RACK-5::854::GJ29X3199::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02923,ZONE-4::RACK-9::795::GJ12X1758::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02924,ZONE-4::RACK-10::795::GJ27X4732::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02925,ZONE-4::RACK-10::285::GJ27X1769::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02926,ZONE-3::RACK-5::854::GJ24X6532::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02927,ZONE-1::RACK-9::789::GJ05X2776::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02928,ZONE-4::RACK-10::285::GJ21X4763::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02929,ZONE-3::RACK-5::854::GJ24X6892::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02930,ZONE-4::RACK-10::185::GJ10X5398::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-02931,ZONE-1::RACK-9::789::GJ19X5382::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02932,ZONE-4::RACK-10::285::GJ18X9809::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02933,ZONE-4::RACK-1::795::GJ06X1200::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02934,ZONE-4::RACK-1::185::GJ13X1303::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02935,ZONE-2::RACK-10::384::GJ28X6836::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02936,ZONE-4::RACK-1::185::GJ10X5068::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02937,ZONE-4::RACK-1::795::GJ10X2304::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02938,ZONE-4::RACK-1::285::GJ14X5845::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-02939,ZONE-4::RACK-2::285::GJ17X3593::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02940,ZONE-4::RACK-2::434::GJ08X8689::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02941,ZONE-3::RACK-5::854::GJ17X5492::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02942,ZONE-4::RACK-2::185::GJ09X8395::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02943,ZONE-3::RACK-5::854::GJ11X9180::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02944,ZONE-1::RACK-10::295::GJ16X6108::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02945,ZONE-4::RACK-2::434::GJ15X2279::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02946,ZONE-4::RACK-3::185::GJ30X3926::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02947,ZONE-4::RACK-3::185::GJ27X6555::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-02948,ZONE-4::RACK-3::285::GJ08X1229::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02949,ZONE-4::RACK-3::185::GJ24X1949::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02950,ZONE-3::RACK-6::854::GJ28X7060::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-02951,ZONE-1::RACK-10::295::GJ25X5218::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02952,ZONE-2::RACK-10::384::GJ15X1880::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02953,ZONE-1::RACK-10::789::GJ04X2060::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02954,ZONE-4::RACK-3::795::GJ11X5333::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02955,ZONE-1::RACK-10::789::GJ30X2401::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02956,ZONE-2::RACK-10::384::GJ12X6087::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02957,ZONE-4::RACK-4::795::GJ14X3727::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02958,ZONE-4::RACK-4::285::GJ04X5804::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02959,ZONE-3::RACK-6::854::GJ28X7704::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02960,ZONE-4::RACK-4::185::GJ14X3279::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02961,ZONE-2::RACK-10::384::GJ06X8468::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02962,ZONE-2::RACK-1::384::GJ23X1668::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02963,ZONE-1::RACK-10::789::GJ30X9209::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-02964,ZONE-2::RACK-1::384::GJ15X3297::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-02965,ZONE-2::RACK-1::384::GJ26X5488::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02966,ZONE-1::RACK-1::789::GJ17X1851::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02967,ZONE-2::RACK-1::384::GJ18X7432::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-02968,ZONE-4::RACK-4::185::GJ15X2791::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02969,ZONE-4::RACK-5::185::GJ27X3027::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02970,ZONE-4::RACK-5::185::GJ22X4867::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02971,ZONE-4::RACK-5::795::GJ10X3428::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02972,ZONE-1::RACK-1::789::GJ23X1598::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-02973,ZONE-4::RACK-5::185::GJ23X2866::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02974,ZONE-4::RACK-5::434::GJ27X4504::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02975,ZONE-4::RACK-6::185::GJ27X3348::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02976,ZONE-1::RACK-2::789::GJ24X8239::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02977,ZONE-1::RACK-2::295::GJ07X6453::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02978,ZONE-1::RACK-2::295::GJ30X8944::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02979,ZONE-2::RACK-1::384::GJ06X5907::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02980,ZONE-2::RACK-2::384::GJ25X9157::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02981,ZONE-1::RACK-2::789::GJ27X9811::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-02982,ZONE-4::RACK-6::285::GJ29X9603::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02983,ZONE-4::RACK-6::185::GJ01X5402::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-02984,ZONE-4::RACK-6::185::GJ09X4010::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-02985,ZONE-3::RACK-6::854::GJ04X2061::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-02986,ZONE-4::RACK-6::185::GJ15X4723::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02987,ZONE-4::RACK-7::285::GJ02X6383::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-02988,ZONE-4::RACK-7::795::GJ03X7424::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02989,ZONE-2::RACK-2::384::GJ18X3994::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02990,ZONE-4::RACK-7::185::GJ23X8514::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-02991,ZONE-3::RACK-6::854::GJ27X8741::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-02992,ZONE-2::RACK-2::384::GJ03X9079::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-02993,ZONE-1::RACK-3::295::GJ15X6806::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02994,ZONE-1::RACK-3::295::GJ28X9659::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-02995,ZONE-4::RACK-7::185::GJ06X1549::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-02996,ZONE-2::RACK-2::384::GJ23X4559::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-02997,ZONE-3::RACK-6::854::GJ07X1011::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-02998,ZONE-1::RACK-3::295::GJ11X9080::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-02999,ZONE-4::RACK-7::434::GJ12X2891::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-03000,ZONE-4::RACK-8::434::GJ07X1921::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-03001,ZONE-1::RACK-3::295::GJ05X5064::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-03002,ZONE-4::RACK-8::795::GJ27X7409::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-03003,ZONE-2::RACK-3::384::GJ23X8925::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-03004,ZONE-4::RACK-8::795::GJ01X2039::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-03005,ZONE-1::RACK-3::295::GJ23X5793::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-03006,ZONE-4::RACK-8::185::GJ26X6532::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-03007,ZONE-4::RACK-8::285::GJ28X5690::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-03008,ZONE-4::RACK-9::795::GJ01X1085::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-03009,ZONE-4::RACK-9::285::GJ11X7822::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-03010,ZONE-4::RACK-9::285::GJ12X5063::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-03011,ZONE-2::RACK-3::384::GJ23X5185::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-03012,ZONE-4::RACK-9::795::GJ21X8382::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-03013,ZONE-2::RACK-3::384::GJ27X2754::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-03014,ZONE-4::RACK-9::185::GJ23X5465::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-03015,ZONE-4::RACK-10::795::GJ09X7005::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-03016,ZONE-4::RACK-10::285::GJ23X7398::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-03017,ZONE-4::RACK-10::434::GJ21X7971::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-03018,ZONE-3::RACK-7::854::GJ30X6044::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
