Event_ID,Assignment_ID,Dispatch_Date,Vehicle_ID,Delivery_Status,Is_Damaged,Delay_Reason,Event_Type,Event_Date
DSP-03795,ZONE-3::RACK-1::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-03796,ZONE-3::RACK-2::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-03797,ZONE-3::RACK-2::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-03798,ZONE-3::RACK-2::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-03
DSP-03799,ZONE-3::RACK-2::434::GJ09X6178,2025-07-10 00:00:00,GJ09X6178,Delayed,1,Weather,Delayed,2025-07-10
DSP-03800,ZONE-3::RACK-2::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-07
DSP-03801,ZONE-3::RACK-3::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,0,Depot Overflow,Delayed,2025-07-05
DSP-03802,ZONE-1::RACK-9::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-08
DSP-03803,ZONE-1::RACK-9::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-03804,ZONE-3::RACK-3::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-04
DSP-03805,ZONE-3::RACK-3::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-03806,ZONE-3::RACK-3::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-04
DSP-03807,ZONE-1::RACK-9::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-08
DSP-03808,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,0,Logistics,Delayed,2025-07-05
DSP-03809,ZONE-1::RACK-9::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-03810,ZONE-3::RACK-4::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-06
DSP-03811,ZONE-1::RACK-10::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,0,Logistics,Delayed,2025-07-03
DSP-03812,ZONE-3::RACK-4::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-06
DSP-03813,ZONE-3::RACK-4::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-07
DSP-03814,ZONE-3::RACK-4::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Failed,1,,Failed,2025-07-07
DSP-03815,ZONE-2::RACK-1::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-03816,ZONE-2::RACK-1::384::GJ08X1309,2025-07-10 00:00:00,GJ08X1309,Delayed,0,Traffic,Delayed,2025-07-10
DSP-03817,ZONE-1::RACK-10::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-03818,ZONE-3::RACK-4::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-03819,ZONE-1::RACK-10::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-08
DSP-03820,ZONE-3::RACK-5::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Weather,Delayed,2025-07-05
DSP-03821,ZONE-1::RACK-10::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-07
DSP-03822,ZONE-3::RACK-5::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-08
DSP-03823,ZONE-3::RACK-5::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delayed,1,Logistics,Delayed,2025-07-04
DSP-03824,ZONE-1::RACK-10::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-05
DSP-03825,ZONE-3::RACK-5::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delayed,1,Traffic,Delayed,2025-07-04
DSP-03826,ZONE-3::RACK-5::434::GJ09X6178,2025-07-09 00:00:00,GJ09X6178,Delayed,1,Traffic,Delayed,2025-07-09
DSP-03827,ZONE-3::RACK-6::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,1,Operator Error,Delayed,2025-07-05
DSP-03828,ZONE-1::RACK-1::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,1,Depot Overflow,Delayed,2025-07-03
DSP-03829,ZONE-1::RACK-1::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-03830,ZONE-2::RACK-1::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-07
DSP-03831,ZONE-1::RACK-1::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-03832,ZONE-2::RACK-1::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-08
DSP-03833,ZONE-3::RACK-6::285::GJ24X1586,2025-07-09 00:00:00,GJ24X1586,Delayed,0,Operator Error,Delayed,2025-07-09
DSP-03834,ZONE-3::RACK-6::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-08
DSP-03835,ZONE-3::RACK-6::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delayed,0,Depot Overflow,Delayed,2025-07-07
DSP-03836,ZONE-1::RACK-1::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-03837,ZONE-1::RACK-1::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-03838,ZONE-3::RACK-6::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-03839,ZONE-2::RACK-1::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-04
DSP-03840,ZONE-1::RACK-2::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-05
DSP-03841,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-03842,ZONE-3::RACK-7::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-03843,ZONE-1::RACK-2::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,1,Depot Overflow,Delayed,2025-07-04
DSP-03844,ZONE-3::RACK-7::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-03845,ZONE-2::RACK-2::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Traffic,Delayed,2025-07-06
DSP-03846,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,1,Logistics,Delayed,2025-07-05
DSP-03847,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,1,Weather,Delayed,2025-07-05
DSP-03848,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-03849,ZONE-3::RACK-8::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,0,Logistics,Delayed,2025-07-04
DSP-03850,ZONE-1::RACK-2::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-08
DSP-03851,ZONE-3::RACK-8::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-07
DSP-03852,ZONE-3::RACK-8::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-07
DSP-03853,ZONE-1::RACK-2::789::GJ30X1043,2025-07-09 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-09
DSP-03854,ZONE-3::RACK-8::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-04
DSP-03855,ZONE-3::RACK-9::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,1,Logistics,Delayed,2025-07-07
DSP-03856,ZONE-1::RACK-2::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-03857,ZONE-3::RACK-9::854::GJ19X2606,2025-07-03 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-03
DSP-03858,ZONE-1::RACK-3::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-05
DSP-03859,ZONE-3::RACK-9::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-03860,ZONE-3::RACK-9::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Depot Overflow,Delayed,2025-07-04
DSP-03861,ZONE-3::RACK-9::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-03862,ZONE-3::RACK-10::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-03863,ZONE-3::RACK-10::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-08
DSP-03864,ZONE-1::RACK-3::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delayed,1,Weather,Delayed,2025-07-07
DSP-03865,ZONE-1::RACK-3::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-08
DSP-03866,ZONE-3::RACK-10::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-03
DSP-03867,ZONE-3::RACK-10::795::GJ22X4240,2025-07-09 00:00:00,GJ22X4240,Delayed,0,Operator Error,Delayed,2025-07-09
DSP-03868,ZONE-1::RACK-3::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-03869,ZONE-1::RACK-3::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-06
DSP-03870,ZONE-1::RACK-4::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-03871,ZONE-1::RACK-4::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-06
DSP-03872,ZONE-1::RACK-4::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delayed,0,Logistics,Delayed,2025-07-05
DSP-03873,ZONE-1::RACK-4::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-07
DSP-03874,ZONE-3::RACK-10::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-03875,ZONE-3::RACK-1::185::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delayed,1,Depot Overflow,Delayed,2025-07-08
DSP-03876,ZONE-3::RACK-1::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-03877,ZONE-3::RACK-1::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-04
DSP-03878,ZONE-3::RACK-1::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delayed,0,Traffic,Delayed,2025-07-06
DSP-03879,ZONE-3::RACK-1::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-06
DSP-03880,ZONE-1::RACK-4::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-03881,ZONE-1::RACK-5::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-03882,ZONE-3::RACK-2::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-08
DSP-03883,ZONE-1::RACK-5::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-03884,ZONE-1::RACK-5::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delayed,1,Weather,Delayed,2025-07-06
DSP-03885,ZONE-3::RACK-2::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-04
DSP-03886,ZONE-1::RACK-5::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-03887,ZONE-1::RACK-5::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-06
DSP-03888,ZONE-1::RACK-6::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-03889,ZONE-2::RACK-2::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Traffic,Delayed,2025-07-06
DSP-03890,ZONE-3::RACK-2::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-06
DSP-03891,ZONE-3::RACK-2::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,Delayed,1,Logistics,Delayed,2025-07-08
DSP-03892,ZONE-1::RACK-6::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-05
DSP-03893,ZONE-3::RACK-2::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-03894,ZONE-3::RACK-3::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,0,Weather,Delayed,2025-07-04
DSP-03895,ZONE-3::RACK-3::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delayed,0,Traffic,Delayed,2025-07-07
DSP-03896,ZONE-3::RACK-3::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-04
DSP-03897,ZONE-1::RACK-6::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-04
DSP-03898,ZONE-3::RACK-3::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delayed,0,Depot Overflow,Delayed,2025-07-08
DSP-03899,ZONE-1::RACK-6::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-03900,ZONE-3::RACK-3::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-04
DSP-03901,ZONE-3::RACK-4::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-05
DSP-03902,ZONE-3::RACK-4::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-03903,ZONE-3::RACK-4::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-03904,ZONE-3::RACK-4::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-06
DSP-03905,ZONE-1::RACK-6::789::GJ30X1043,2025-07-10 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-10
DSP-03906,ZONE-3::RACK-4::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,1,Operator Error,Delayed,2025-07-07
DSP-03907,ZONE-3::RACK-5::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-08
DSP-03908,ZONE-3::RACK-5::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-03909,ZONE-3::RACK-5::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-03910,ZONE-1::RACK-7::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-07
DSP-03911,ZONE-3::RACK-5::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-07
DSP-03912,ZONE-3::RACK-5::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-07
DSP-03913,ZONE-1::RACK-7::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-03914,ZONE-3::RACK-6::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-03915,ZONE-3::RACK-6::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delayed,1,Depot Overflow,Delayed,2025-07-04
DSP-03916,ZONE-2::RACK-2::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-05
DSP-03917,ZONE-1::RACK-7::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-06
DSP-03918,ZONE-3::RACK-6::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-07
DSP-03919,ZONE-3::RACK-6::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-05
DSP-03920,ZONE-1::RACK-7::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,0,Operator Error,Delayed,2025-07-03
DSP-03921,ZONE-3::RACK-6::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delayed,1,Logistics,Delayed,2025-07-06
DSP-03922,ZONE-3::RACK-7::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-04
DSP-03923,ZONE-1::RACK-7::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-06
DSP-03924,ZONE-3::RACK-7::854::GJ19X2606,2025-07-09 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-09
DSP-03925,ZONE-2::RACK-2::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-04
DSP-03926,ZONE-1::RACK-8::295::GJ18X8961,2025-07-09 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-09
DSP-03927,ZONE-3::RACK-7::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-08
DSP-03928,ZONE-1::RACK-8::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-04
DSP-03929,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-03930,ZONE-3::RACK-7::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-06
DSP-03931,ZONE-3::RACK-8::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-06
DSP-03932,ZONE-3::RACK-8::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-03933,ZONE-3::RACK-8::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-03934,ZONE-1::RACK-8::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-05
DSP-03935,ZONE-3::RACK-8::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-03936,ZONE-3::RACK-8::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-03937,ZONE-3::RACK-9::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delayed,0,Logistics,Delayed,2025-07-05
DSP-03938,ZONE-3::RACK-9::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-07
DSP-03939,ZONE-1::RACK-8::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-05
DSP-03940,ZONE-1::RACK-8::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-08
DSP-03941,ZONE-1::RACK-9::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-08
DSP-03942,ZONE-1::RACK-9::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,0,Logistics,Delayed,2025-07-03
DSP-03943,ZONE-1::RACK-9::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-03944,ZONE-2::RACK-2::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-05
DSP-03945,ZONE-3::RACK-9::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-06
DSP-03946,ZONE-1::RACK-9::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delayed,1,Logistics,Delayed,2025-07-07
DSP-03947,ZONE-3::RACK-9::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-03948,ZONE-3::RACK-9::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-03949,ZONE-2::RACK-3::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-06
DSP-03950,ZONE-2::RACK-3::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-03951,ZONE-3::RACK-10::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-03952,ZONE-1::RACK-9::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-03953,ZONE-3::RACK-10::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-03954,ZONE-3::RACK-10::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-04
DSP-03955,ZONE-3::RACK-10::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-07
DSP-03956,ZONE-3::RACK-10::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-06
DSP-03957,ZONE-3::RACK-1::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-03958,ZONE-3::RACK-1::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-08
DSP-03959,ZONE-3::RACK-1::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-03960,ZONE-3::RACK-1::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-07
DSP-03961,ZONE-2::RACK-3::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delayed,0,Operator Error,Delayed,2025-07-08
DSP-03962,ZONE-3::RACK-1::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-03963,ZONE-3::RACK-2::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-08
DSP-03964,ZONE-3::RACK-2::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-03965,ZONE-3::RACK-2::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,1,Logistics,Delayed,2025-07-05
DSP-03966,ZONE-3::RACK-2::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-04
DSP-03967,ZONE-1::RACK-10::789::GJ30X1043,2025-07-09 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-09
DSP-03968,ZONE-1::RACK-10::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-03969,ZONE-1::RACK-10::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-05
DSP-03970,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-03971,ZONE-1::RACK-10::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-06
DSP-03972,ZONE-3::RACK-3::185::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-08
DSP-03973,ZONE-3::RACK-3::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-03974,ZONE-3::RACK-3::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-03975,ZONE-2::RACK-3::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Delayed,0,Depot Overflow,Delayed,2025-07-04
DSP-03976,ZONE-3::RACK-3::434::GJ09X6178,2025-07-09 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-09
DSP-03977,ZONE-3::RACK-3::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-03978,ZONE-3::RACK-4::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-07
DSP-03979,ZONE-3::RACK-4::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-03980,ZONE-3::RACK-4::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-07
DSP-03981,ZONE-2::RACK-3::384::GJ08X1309,2025-07-09 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-09
DSP-03982,ZONE-3::RACK-4::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-07
DSP-03983,ZONE-3::RACK-4::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-03984,ZONE-3::RACK-5::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-03985,ZONE-3::RACK-5::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-03986,ZONE-1::RACK-10::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-03987,ZONE-2::RACK-4::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-08
DSP-03988,ZONE-1::RACK-1::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-08
