Event_ID,Product_ID,Zone,Rack_Location,Stored_Quantity,FIFO_Flag,Event_Type,Event_Date
INV-02901,IMM-3901-B64-384,ZONE-2,RACK-7,127,1,Stored,2025-07-03
INV-02902,ANT-3902-B89-295,ZONE-1,RACK-1,187,1,Stored,2025-07-03
INV-02903,DIG-3903-B36-185,ZONE-4,RACK-3,186,1,Stored,2025-07-03
INV-02904,DIG-3904-B83-185,ZONE-4,RACK-3,134,1,Stored,2025-07-03
INV-02905,ANT-3905-B54-295,ZONE-1,RACK-1,156,1,Stored,2025-07-03
INV-02906,ANT-3906-B21-295,ZONE-1,RACK-1,80,1,Stored,2025-07-03
INV-02907,IMM-3907-B55-384,ZONE-2,RACK-7,94,1,Stored,2025-07-03
INV-02908,SUP-3908-B32-434,ZONE-4,RACK-4,145,1,Stored,2025-07-03
INV-02909,VIT-3909-B63-285,ZONE-4,RACK-4,150,1,Stored,2025-07-03
INV-02910,VIT-3910-B86-285,ZONE-4,RACK-4,115,1,Stored,2025-07-03
INV-02911,TOP-3911-B85-854,ZONE-3,RACK-2,161,1,Stored,2025-07-03
INV-02912,DIG-3912-B44-185,ZONE-4,RACK-4,64,1,Stored,2025-07-03
INV-02913,VIT-3913-B97-285,ZONE-4,RACK-4,146,1,Stored,2025-07-03
INV-02914,ANT-3914-B24-789,ZONE-1,RACK-1,94,1,Stored,2025-07-03
INV-02915,ANT-3915-B80-295,ZONE-1,RACK-2,114,1,Stored,2025-07-03
INV-02916,ANT-3916-B69-789,ZONE-1,RACK-2,103,1,Stored,2025-07-03
INV-02917,DEW-3917-B29-795,ZONE-4,RACK-5,60,1,Stored,2025-07-03
INV-02918,ANT-3918-B75-295,ZONE-1,RACK-2,118,1,Stored,2025-07-03
INV-02919,TOP-3919-B72-854,ZONE-3,RACK-2,106,1,Stored,2025-07-03
INV-02920,TOP-3920-B15-854,ZONE-3,RACK-2,102,1,Stored,2025-07-03
INV-02921,SUP-3921-B60-434,ZONE-4,RACK-5,196,1,Stored,2025-07-03
INV-02922,DIG-3922-B74-185,ZONE-4,RACK-5,163,1,Stored,2025-07-03
INV-02923,ANT-3923-B23-789,ZONE-1,RACK-2,97,1,Stored,2025-07-03
INV-02924,DEW-3924-B60-795,ZONE-4,RACK-5,144,1,Stored,2025-07-03
INV-02925,ANT-3925-B60-789,ZONE-1,RACK-2,148,1,Stored,2025-07-03
INV-02926,DEW-3926-B46-795,ZONE-4,RACK-5,193,1,Stored,2025-07-03
INV-02927,ANT-3927-B82-295,ZONE-1,RACK-3,113,1,Stored,2025-07-03
INV-02928,ANT-3928-B47-295,ZONE-1,RACK-3,194,1,Stored,2025-07-03
INV-02929,DIG-3929-B61-185,ZONE-4,RACK-6,168,1,Stored,2025-07-03
INV-02930,IMM-3930-B78-384,ZONE-2,RACK-7,62,1,Stored,2025-07-03
INV-02931,TOP-3931-B70-854,ZONE-3,RACK-2,53,1,Stored,2025-07-03
INV-02932,ANT-3932-B26-295,ZONE-1,RACK-3,171,1,Stored,2025-07-03
INV-02933,VIT-3933-B51-285,ZONE-4,RACK-6,100,1,Stored,2025-07-03
INV-02934,TOP-3934-B78-854,ZONE-3,RACK-3,99,1,Stored,2025-07-03
INV-02935,ANT-3935-B76-789,ZONE-1,RACK-3,107,1,Stored,2025-07-03
INV-02936,SUP-3936-B35-434,ZONE-4,RACK-6,121,1,Stored,2025-07-03
INV-02937,DEW-3937-B26-795,ZONE-4,RACK-6,124,1,Stored,2025-07-03
INV-02938,TOP-3938-B56-854,ZONE-3,RACK-3,186,1,Stored,2025-07-03
INV-02939,DIG-3939-B62-185,ZONE-4,RACK-6,140,1,Stored,2025-07-03
INV-02940,VIT-3940-B45-285,ZONE-4,RACK-7,157,1,Stored,2025-07-03
INV-02941,TOP-3941-B95-854,ZONE-3,RACK-3,52,1,Stored,2025-07-03
INV-02942,TOP-3942-B34-854,ZONE-3,RACK-3,156,1,Stored,2025-07-03
INV-02943,ANT-3943-B62-295,ZONE-1,RACK-3,68,1,Stored,2025-07-03
INV-02944,ANT-3944-B93-789,ZONE-1,RACK-4,75,1,Stored,2025-07-03
INV-02945,ANT-3945-B92-789,ZONE-1,RACK-4,92,1,Stored,2025-07-03
INV-02946,SUP-3946-B46-434,ZONE-4,RACK-7,78,1,Stored,2025-07-03
INV-02947,TOP-3947-B24-854,ZONE-3,RACK-3,122,1,Stored,2025-07-03
INV-02948,DIG-3948-B82-185,ZONE-4,RACK-7,178,1,Stored,2025-07-03
INV-02949,DEW-3949-B90-795,ZONE-4,RACK-7,79,1,Stored,2025-07-03
INV-02950,VIT-3950-B92-285,ZONE-4,RACK-7,73,1,Stored,2025-07-03
INV-02951,ANT-3951-B36-295,ZONE-1,RACK-4,146,1,Stored,2025-07-03
INV-02952,ANT-3952-B54-789,ZONE-1,RACK-4,170,1,Stored,2025-07-03
INV-02953,IMM-3953-B35-384,ZONE-2,RACK-7,76,1,Stored,2025-07-03
INV-02954,ANT-3954-B39-789,ZONE-1,RACK-4,170,1,Stored,2025-07-03
INV-02955,TOP-3955-B69-854,ZONE-3,RACK-4,184,1,Stored,2025-07-03
INV-02956,TOP-3956-B21-854,ZONE-3,RACK-4,173,1,Stored,2025-07-03
INV-02957,DIG-3957-B59-185,ZONE-4,RACK-8,90,1,Stored,2025-07-03
INV-02958,DEW-3958-B84-795,ZONE-4,RACK-8,57,1,Stored,2025-07-03
INV-02959,ANT-3959-B55-295,ZONE-1,RACK-5,155,1,Stored,2025-07-03
INV-02960,ANT-3960-B69-789,ZONE-1,RACK-5,197,1,Stored,2025-07-03
INV-02961,ANT-3961-B68-295,ZONE-1,RACK-5,107,1,Stored,2025-07-03
INV-02962,ANT-3962-B77-789,ZONE-1,RACK-5,153,1,Stored,2025-07-03
INV-02963,DEW-3963-B65-795,ZONE-4,RACK-8,195,1,Stored,2025-07-03
INV-02964,IMM-3964-B68-384,ZONE-2,RACK-8,155,1,Stored,2025-07-03
INV-02965,DIG-3965-B30-185,ZONE-4,RACK-8,169,1,Stored,2025-07-03
INV-02966,ANT-3966-B88-789,ZONE-1,RACK-5,120,1,Stored,2025-07-03
INV-02967,ANT-3967-B41-789,ZONE-1,RACK-6,103,1,Stored,2025-07-03
INV-02968,VIT-3968-B31-285,ZONE-4,RACK-8,166,1,Stored,2025-07-03
INV-02969,ANT-3969-B57-295,ZONE-1,RACK-6,91,1,Stored,2025-07-03
INV-02970,VIT-3970-B18-285,ZONE-4,RACK-9,91,1,Stored,2025-07-03
INV-02971,ANT-3971-B66-789,ZONE-1,RACK-6,183,1,Stored,2025-07-03
INV-02972,ANT-3972-B62-789,ZONE-1,RACK-6,188,1,Stored,2025-07-03
INV-02973,ANT-3973-B72-789,ZONE-1,RACK-6,150,1,Stored,2025-07-03
INV-02974,TOP-3974-B85-854,ZONE-3,RACK-4,148,1,Stored,2025-07-03
INV-02975,TOP-3975-B23-854,ZONE-3,RACK-4,149,1,Stored,2025-07-03
INV-02976,ANT-3976-B76-789,ZONE-1,RACK-7,135,1,Stored,2025-07-03
INV-02977,SUP-3977-B68-434,ZONE-4,RACK-9,143,1,Stored,2025-07-03
INV-02978,ANT-3978-B59-789,ZONE-1,RACK-7,120,1,Stored,2025-07-03
INV-02979,DEW-3979-B99-795,ZONE-4,RACK-9,189,1,Stored,2025-07-03
INV-02980,ANT-3980-B44-295,ZONE-1,RACK-7,56,1,Stored,2025-07-03
INV-02981,TOP-3981-B27-854,ZONE-3,RACK-4,183,1,Stored,2025-07-03
INV-02982,VIT-3982-B39-285,ZONE-4,RACK-9,157,1,Stored,2025-07-03
INV-02983,DIG-3983-B45-185,ZONE-4,RACK-9,162,1,Stored,2025-07-03
INV-02984,SUP-3984-B10-434,ZONE-4,RACK-10,140,1,Stored,2025-07-03
INV-02985,TOP-3985-B58-854,ZONE-3,RACK-5,191,1,Stored,2025-07-03
INV-02986,ANT-3986-B11-295,ZONE-1,RACK-7,153,1,Stored,2025-07-03
INV-02987,TOP-3987-B15-854,ZONE-3,RACK-5,112,1,Stored,2025-07-03
INV-02988,DIG-3988-B27-185,ZONE-4,RACK-10,183,1,Stored,2025-07-03
INV-02989,IMM-3989-B36-384,ZONE-2,RACK-8,110,1,Stored,2025-07-03
INV-02990,IMM-3990-B50-384,ZONE-2,RACK-8,151,1,Stored,2025-07-03
INV-02991,DIG-3991-B58-185,ZONE-4,RACK-10,120,1,Stored,2025-07-03
INV-02992,ANT-3992-B35-789,ZONE-1,RACK-7,51,1,Stored,2025-07-03
INV-02993,IMM-3993-B94-384,ZONE-2,RACK-8,143,1,Stored,2025-07-03
INV-02994,ANT-3994-B63-295,ZONE-1,RACK-8,127,1,Stored,2025-07-03
INV-02995,SUP-3995-B57-434,ZONE-4,RACK-10,52,1,Stored,2025-07-03
INV-02996,VIT-3996-B42-285,ZONE-4,RACK-10,65,1,Stored,2025-07-03
INV-02997,VIT-3997-B36-285,ZONE-4,RACK-1,143,1,Stored,2025-07-03
INV-02998,TOP-3998-B52-854,ZONE-3,RACK-5,113,1,Stored,2025-07-03
INV-02999,DIG-3999-B44-185,ZONE-4,RACK-1,111,1,Stored,2025-07-03
INV-03000,DIG-4000-B48-185,ZONE-4,RACK-1,97,1,Stored,2025-07-03
INV-03001,ANT-4001-B22-295,ZONE-1,RACK-8,68,1,Stored,2025-07-03
INV-03002,SUP-4002-B12-434,ZONE-4,RACK-1,143,1,Stored,2025-07-03
INV-03003,DIG-4003-B71-185,ZONE-4,RACK-1,84,1,Stored,2025-07-03
INV-03004,TOP-4004-B15-854,ZONE-3,RACK-5,88,1,Stored,2025-07-03
INV-03005,TOP-4005-B82-854,ZONE-3,RACK-5,172,1,Stored,2025-07-03
INV-03006,ANT-4006-B65-295,ZONE-1,RACK-8,93,1,Stored,2025-07-03
INV-03007,ANT-4007-B20-789,ZONE-1,RACK-8,52,1,Stored,2025-07-03
INV-03008,VIT-4008-B71-285,ZONE-4,RACK-2,157,1,Stored,2025-07-03
INV-03009,ANT-4009-B15-295,ZONE-1,RACK-8,121,1,Stored,2025-07-03
INV-03010,TOP-4010-B91-854,ZONE-3,RACK-6,60,1,Stored,2025-07-03
INV-03011,VIT-4011-B49-285,ZONE-4,RACK-2,65,1,Stored,2025-07-03
INV-03012,VIT-4012-B88-285,ZONE-4,RACK-2,153,1,Stored,2025-07-03
INV-03013,ANT-4013-B62-295,ZONE-1,RACK-9,85,1,Stored,2025-07-03
INV-03014,ANT-4014-B66-789,ZONE-1,RACK-9,121,1,Stored,2025-07-03
INV-03015,DIG-4015-B63-185,ZONE-4,RACK-2,86,1,Stored,2025-07-03
INV-03016,DIG-4016-B62-185,ZONE-4,RACK-2,107,1,Stored,2025-07-03
INV-03017,IMM-4017-B95-384,ZONE-2,RACK-8,171,1,Stored,2025-07-03
INV-03018,DIG-4018-B34-185,ZONE-4,RACK-3,120,1,Stored,2025-07-03
INV-03019,IMM-4019-B54-384,ZONE-2,RACK-9,61,1,Stored,2025-07-03
INV-03020,VIT-4020-B91-285,ZONE-4,RACK-3,84,1,Stored,2025-07-03
INV-03021,TOP-4021-B36-854,ZONE-3,RACK-6,194,1,Stored,2025-07-03
INV-03022,DIG-4022-B58-185,ZONE-4,RACK-3,199,1,Stored,2025-07-03
INV-03023,SUP-4023-B75-434,ZONE-4,RACK-3,173,1,Stored,2025-07-03
INV-03024,TOP-4024-B33-854,ZONE-3,RACK-6,162,1,Stored,2025-07-03
INV-03025,VIT-4025-B24-285,ZONE-4,RACK-3,129,1,Stored,2025-07-03
INV-03026,ANT-4026-B56-789,ZONE-1,RACK-9,110,1,Stored,2025-07-03
INV-03027,ANT-4027-B79-295,ZONE-1,RACK-9,99,1,Stored,2025-07-03
INV-03028,ANT-4028-B69-295,ZONE-1,RACK-9,188,1,Stored,2025-07-03
INV-03029,SUP-4029-B98-434,ZONE-4,RACK-4,180,1,Stored,2025-07-03
INV-03030,IMM-4030-B24-384,ZONE-2,RACK-9,131,1,Stored,2025-07-03
INV-03031,VIT-4031-B35-285,ZONE-4,RACK-4,66,1,Stored,2025-07-03
INV-03032,SUP-4032-B73-434,ZONE-4,RACK-4,159,1,Stored,2025-07-03
INV-03033,SUP-4033-B45-434,ZONE-4,RACK-4,83,1,Stored,2025-07-03
INV-03034,IMM-4034-B32-384,ZONE-2,RACK-9,172,1,Stored,2025-07-03
INV-03035,SUP-4035-B76-434,ZONE-4,RACK-4,173,1,Stored,2025-07-03
INV-03036,SUP-4036-B57-434,ZONE-4,RACK-5,142,1,Stored,2025-07-03
INV-03037,ANT-4037-B57-295,ZONE-1,RACK-10,65,1,Stored,2025-07-03
INV-03038,VIT-4038-B51-285,ZONE-4,RACK-5,191,1,Stored,2025-07-03
INV-03039,DIG-4039-B73-185,ZONE-4,RACK-5,88,1,Stored,2025-07-03
INV-03040,DEW-4040-B11-795,ZONE-4,RACK-5,99,1,Stored,2025-07-03
INV-03041,TOP-4041-B94-854,ZONE-3,RACK-6,189,1,Stored,2025-07-03
INV-03042,IMM-4042-B40-384,ZONE-2,RACK-9,139,1,Stored,2025-07-03
INV-03043,DEW-4043-B24-795,ZONE-4,RACK-5,147,1,Stored,2025-07-03
INV-03044,IMM-4044-B83-384,ZONE-2,RACK-9,87,1,Stored,2025-07-03
INV-03045,TOP-4045-B39-854,ZONE-3,RACK-6,78,1,Stored,2025-07-03
INV-03046,DEW-4046-B70-795,ZONE-4,RACK-6,178,1,Stored,2025-07-03
INV-03047,VIT-4047-B77-285,ZONE-4,RACK-6,66,1,Stored,2025-07-03
INV-03048,DEW-4048-B57-795,ZONE-4,RACK-6,54,1,Stored,2025-07-03
INV-03049,SUP-4049-B85-434,ZONE-4,RACK-6,68,1,Stored,2025-07-03
INV-03050,DIG-4050-B73-185,ZONE-4,RACK-6,99,1,Stored,2025-07-03
INV-03051,ANT-4051-B46-295,ZONE-1,RACK-10,50,1,Stored,2025-07-03
INV-03052,ANT-4052-B29-789,ZONE-1,RACK-10,54,1,Stored,2025-07-03
INV-03053,ANT-4053-B89-789,ZONE-1,RACK-10,148,1,Stored,2025-07-03
INV-03054,ANT-4054-B32-295,ZONE-1,RACK-10,89,1,Stored,2025-07-03
INV-03055,SUP-4055-B68-434,ZONE-4,RACK-7,107,1,Stored,2025-07-03
INV-03056,SUP-4056-B52-434,ZONE-4,RACK-7,85,1,Stored,2025-07-03
INV-03057,ANT-4057-B10-789,ZONE-1,RACK-1,57,1,Stored,2025-07-03
INV-03058,SUP-4058-B86-434,ZONE-4,RACK-7,194,1,Stored,2025-07-03
INV-03059,VIT-4059-B82-285,ZONE-4,RACK-7,113,1,Stored,2025-07-03
INV-03060,ANT-4060-B27-295,ZONE-1,RACK-1,200,1,Stored,2025-07-03
INV-03061,DEW-4061-B43-795,ZONE-4,RACK-7,77,1,Stored,2025-07-03
INV-03062,VIT-4062-B67-285,ZONE-4,RACK-8,130,1,Stored,2025-07-03
INV-03063,DIG-4063-B40-185,ZONE-4,RACK-8,165,1,Stored,2025-07-03
INV-03064,TOP-4064-B40-854,ZONE-3,RACK-7,75,1,Stored,2025-07-03
INV-03065,SUP-4065-B79-434,ZONE-4,RACK-8,141,1,Stored,2025-07-03
INV-03066,DIG-4066-B71-185,ZONE-4,RACK-8,52,1,Stored,2025-07-03
INV-03067,ANT-4067-B17-789,ZONE-1,RACK-1,145,1,Stored,2025-07-03
INV-03068,IMM-4068-B39-384,ZONE-2,RACK-10,65,1,Stored,2025-07-03
INV-03069,TOP-4069-B48-854,ZONE-3,RACK-7,136,1,Stored,2025-07-03
INV-03070,DIG-4070-B17-185,ZONE-4,RACK-8,140,1,Stored,2025-07-03
INV-03071,IMM-4071-B84-384,ZONE-2,RACK-10,96,1,Stored,2025-07-03
INV-03072,ANT-4072-B65-789,ZONE-1,RACK-1,193,1,Stored,2025-07-03
INV-03073,TOP-4073-B54-854,ZONE-3,RACK-7,153,1,Stored,2025-07-03
INV-03074,DEW-4074-B20-795,ZONE-4,RACK-9,189,1,Stored,2025-07-03
INV-03075,IMM-4075-B59-384,ZONE-2,RACK-10,67,1,Stored,2025-07-03
INV-03076,TOP-4076-B33-854,ZONE-3,RACK-7,184,1,Stored,2025-07-03
INV-03077,TOP-4077-B56-854,ZONE-3,RACK-7,143,1,Stored,2025-07-03
INV-03078,IMM-4078-B51-384,ZONE-2,RACK-10,164,1,Stored,2025-07-03
INV-03079,DEW-4079-B52-795,ZONE-4,RACK-9,62,1,Stored,2025-07-03
INV-03080,DEW-4080-B69-795,ZONE-4,RACK-9,128,1,Stored,2025-07-03
INV-03081,IMM-4081-B78-384,ZONE-2,RACK-10,107,1,Stored,2025-07-03
INV-03082,ANT-4082-B58-295,ZONE-1,RACK-1,196,1,Stored,2025-07-03
INV-03083,ANT-4083-B26-295,ZONE-1,RACK-2,92,1,Stored,2025-07-03
INV-03084,VIT-4084-B90-285,ZONE-4,RACK-9,54,1,Stored,2025-07-03
INV-03085,VIT-4085-B53-285,ZONE-4,RACK-9,135,1,Stored,2025-07-03
INV-03086,DIG-4086-B28-185,ZONE-4,RACK-10,141,1,Stored,2025-07-03
INV-03087,TOP-4087-B13-854,ZONE-3,RACK-8,118,1,Stored,2025-07-03
INV-03088,IMM-4088-B44-384,ZONE-2,RACK-1,67,1,Stored,2025-07-03
INV-03089,SUP-4089-B56-434,ZONE-4,RACK-10,140,1,Stored,2025-07-03
INV-03090,TOP-4090-B80-854,ZONE-3,RACK-8,101,1,Stored,2025-07-03
INV-03091,TOP-4091-B85-854,ZONE-3,RACK-8,84,1,Stored,2025-07-03
INV-03092,SUP-4092-B85-434,ZONE-4,RACK-10,127,1,Stored,2025-07-03
INV-03093,DEW-4093-B82-795,ZONE-4,RACK-10,90,1,Stored,2025-07-03
INV-03094,IMM-4094-B99-384,ZONE-2,RACK-1,63,1,Stored,2025-07-03
INV-03095,ANT-4095-B99-789,ZONE-1,RACK-2,75,1,Stored,2025-07-03
INV-03096,DIG-4096-B65-185,ZONE-4,RACK-10,143,1,Stored,2025-07-03
INV-03097,ANT-4097-B34-295,ZONE-1,RACK-2,107,1,Stored,2025-07-03
INV-03098,DEW-4098-B85-795,ZONE-4,RACK-1,103,1,Stored,2025-07-03
INV-03099,DIG-4099-B41-185,ZONE-4,RACK-1,162,1,Stored,2025-07-03
INV-03100,DIG-4100-B74-185,ZONE-4,RACK-1,137,1,Stored,2025-07-03
INV-03101,IMM-4101-B44-384,ZONE-2,RACK-1,126,1,Stored,2025-07-03
INV-03102,ANT-4102-B47-789,ZONE-1,RACK-2,83,1,Stored,2025-07-03
INV-03103,ANT-4103-B24-295,ZONE-1,RACK-2,119,1,Stored,2025-07-03
INV-03104,DEW-4104-B51-795,ZONE-4,RACK-1,72,1,Stored,2025-07-03
INV-03105,SUP-4105-B19-434,ZONE-4,RACK-1,179,1,Stored,2025-07-03
INV-03106,VIT-4106-B48-285,ZONE-4,RACK-2,167,1,Stored,2025-07-03
INV-03107,IMM-4107-B59-384,ZONE-2,RACK-1,155,1,Stored,2025-07-03
INV-03108,IMM-4108-B32-384,ZONE-2,RACK-1,140,1,Stored,2025-07-03
INV-03109,SUP-4109-B33-434,ZONE-4,RACK-2,186,1,Stored,2025-07-03
INV-03110,SUP-4110-B70-434,ZONE-4,RACK-2,143,1,Stored,2025-07-03
INV-03111,IMM-4111-B79-384,ZONE-2,RACK-2,184,1,Stored,2025-07-03
INV-03112,VIT-4112-B76-285,ZONE-4,RACK-2,150,1,Stored,2025-07-03
INV-03113,VIT-4113-B81-285,ZONE-4,RACK-2,147,1,Stored,2025-07-03
INV-03114,TOP-4114-B83-854,ZONE-3,RACK-8,91,1,Stored,2025-07-03
INV-03115,ANT-4115-B13-789,ZONE-1,RACK-3,83,1,Stored,2025-07-03
INV-03116,SUP-4116-B18-434,ZONE-4,RACK-3,111,1,Stored,2025-07-03
INV-03117,TOP-4117-B13-854,ZONE-3,RACK-8,174,1,Stored,2025-07-03
INV-03118,ANT-4118-B60-295,ZONE-1,RACK-3,200,1,Stored,2025-07-03
INV-03119,IMM-4119-B99-384,ZONE-2,RACK-2,126,1,Stored,2025-07-03
INV-03120,ANT-4120-B48-789,ZONE-1,RACK-3,198,1,Stored,2025-07-03
INV-03121,ANT-4121-B95-295,ZONE-1,RACK-3,113,1,Stored,2025-07-03
INV-03122,ANT-4122-B20-789,ZONE-1,RACK-3,112,1,Stored,2025-07-03
INV-03123,SUP-4123-B83-434,ZONE-4,RACK-3,126,1,Stored,2025-07-03
INV-03124,IMM-4124-B77-384,ZONE-2,RACK-2,139,1,Stored,2025-07-03
INV-03125,VIT-4125-B21-285,ZONE-4,RACK-3,185,1,Stored,2025-07-03
INV-03126,IMM-4126-B67-384,ZONE-2,RACK-2,58,1,Stored,2025-07-03
INV-03127,ANT-4127-B65-789,ZONE-1,RACK-4,93,1,Stored,2025-07-03
INV-03128,SUP-4128-B44-434,ZONE-4,RACK-3,90,1,Stored,2025-07-03
INV-03129,ANT-4129-B98-295,ZONE-1,RACK-4,198,1,Stored,2025-07-03
INV-03130,DEW-4130-B97-795,ZONE-4,RACK-3,88,1,Stored,2025-07-03
INV-03131,TOP-4131-B69-854,ZONE-3,RACK-9,153,1,Stored,2025-07-03
INV-03132,VIT-4132-B94-285,ZONE-4,RACK-4,112,1,Stored,2025-07-03
INV-03133,DEW-4133-B92-795,ZONE-4,RACK-4,83,1,Stored,2025-07-03
INV-03134,VIT-4134-B54-285,ZONE-4,RACK-4,123,1,Stored,2025-07-03
INV-03135,IMM-4135-B21-384,ZONE-2,RACK-2,59,1,Stored,2025-07-03
INV-03136,DIG-4136-B86-185,ZONE-4,RACK-4,150,1,Stored,2025-07-03
INV-03137,ANT-4137-B57-295,ZONE-1,RACK-4,159,1,Stored,2025-07-03
INV-03138,VIT-4138-B10-285,ZONE-4,RACK-4,109,1,Stored,2025-07-03
INV-03139,DEW-4139-B55-795,ZONE-4,RACK-5,102,1,Stored,2025-07-03
INV-03140,ANT-4140-B82-295,ZONE-1,RACK-4,67,1,Stored,2025-07-03
INV-03141,DIG-4141-B53-185,ZONE-4,RACK-5,118,1,Stored,2025-07-03
INV-03142,ANT-4142-B97-295,ZONE-1,RACK-4,63,1,Stored,2025-07-03
INV-03143,IMM-4143-B64-384,ZONE-2,RACK-3,161,1,Stored,2025-07-03
INV-03144,IMM-4144-B69-384,ZONE-2,RACK-3,126,1,Stored,2025-07-03
INV-03145,SUP-4145-B70-434,ZONE-4,RACK-5,85,1,Stored,2025-07-03
INV-03146,TOP-4146-B98-854,ZONE-3,RACK-9,158,1,Stored,2025-07-03
INV-03147,ANT-4147-B45-789,ZONE-1,RACK-5,190,1,Stored,2025-07-03
INV-03148,ANT-4148-B61-295,ZONE-1,RACK-5,82,1,Stored,2025-07-03
INV-03149,DIG-4149-B25-185,ZONE-4,RACK-5,118,1,Stored,2025-07-03
INV-03150,IMM-4150-B72-384,ZONE-2,RACK-3,81,1,Stored,2025-07-03
INV-03151,ANT-4151-B91-295,ZONE-1,RACK-5,92,1,Stored,2025-07-03
INV-03152,SUP-4152-B14-434,ZONE-4,RACK-5,147,1,Stored,2025-07-03
INV-03153,ANT-4153-B98-789,ZONE-1,RACK-5,105,1,Stored,2025-07-03
INV-03154,SUP-4154-B10-434,ZONE-4,RACK-6,83,1,Stored,2025-07-03
INV-03155,SUP-4155-B51-434,ZONE-4,RACK-6,192,1,Stored,2025-07-03
INV-03156,DIG-4156-B76-185,ZONE-4,RACK-6,106,1,Stored,2025-07-03
INV-03157,ANT-4157-B94-295,ZONE-1,RACK-5,137,1,Stored,2025-07-03
INV-03158,ANT-4158-B34-295,ZONE-1,RACK-6,100,1,Stored,2025-07-03
INV-03159,ANT-4159-B54-295,ZONE-1,RACK-6,130,1,Stored,2025-07-03
INV-03160,VIT-4160-B58-285,ZONE-4,RACK-6,200,1,Stored,2025-07-03
INV-03161,DIG-4161-B86-185,ZONE-4,RACK-6,183,1,Stored,2025-07-03
INV-03162,ANT-4162-B55-789,ZONE-1,RACK-6,70,1,Stored,2025-07-03
INV-03163,SUP-4163-B54-434,ZONE-4,RACK-7,88,1,Stored,2025-07-03
INV-03164,DEW-4164-B12-795,ZONE-4,RACK-7,145,1,Stored,2025-07-03
INV-03165,IMM-4165-B75-384,ZONE-2,RACK-3,99,1,Stored,2025-07-03
INV-03166,VIT-4166-B72-285,ZONE-4,RACK-7,65,1,Stored,2025-07-03
INV-03167,ANT-4167-B19-295,ZONE-1,RACK-6,172,1,Stored,2025-07-03
INV-03168,IMM-4168-B56-384,ZONE-2,RACK-3,152,1,Stored,2025-07-03
INV-03169,IMM-4169-B86-384,ZONE-2,RACK-4,156,1,Stored,2025-07-03
INV-03170,DEW-4170-B63-795,ZONE-4,RACK-7,179,1,Stored,2025-07-03
INV-03171,DIG-4171-B56-185,ZONE-4,RACK-7,140,1,Stored,2025-07-03
INV-03172,IMM-4172-B20-384,ZONE-2,RACK-4,169,1,Stored,2025-07-03
INV-03173,DIG-4173-B38-185,ZONE-4,RACK-8,178,1,Stored,2025-07-03
INV-03174,IMM-4174-B94-384,ZONE-2,RACK-4,64,1,Stored,2025-07-03
INV-03175,DIG-4175-B82-185,ZONE-4,RACK-8,58,1,Stored,2025-07-03
INV-03176,IMM-4176-B16-384,ZONE-2,RACK-4,77,1,Stored,2025-07-03
INV-03177,ANT-4177-B22-789,ZONE-1,RACK-6,82,1,Stored,2025-07-03
INV-03178,DIG-4178-B90-185,ZONE-4,RACK-8,122,1,Stored,2025-07-03
INV-03179,ANT-4179-B17-295,ZONE-1,RACK-7,103,1,Stored,2025-07-03
INV-03180,ANT-4180-B39-789,ZONE-1,RACK-7,167,1,Stored,2025-07-03
INV-03181,ANT-4181-B34-789,ZONE-1,RACK-7,150,1,Stored,2025-07-03
INV-03182,VIT-4182-B15-285,ZONE-4,RACK-8,68,1,Stored,2025-07-03
INV-03183,DIG-4183-B20-185,ZONE-4,RACK-8,103,1,Stored,2025-07-03
INV-03184,ANT-4184-B53-789,ZONE-1,RACK-7,188,1,Stored,2025-07-03
INV-03185,ANT-4185-B20-295,ZONE-1,RACK-7,158,1,Stored,2025-07-03
INV-03186,VIT-4186-B46-285,ZONE-4,RACK-9,135,1,Stored,2025-07-03
INV-03187,DIG-4187-B84-185,ZONE-4,RACK-9,192,1,Stored,2025-07-03
INV-03188,VIT-4188-B69-285,ZONE-4,RACK-9,79,1,Stored,2025-07-03
INV-03189,IMM-4189-B70-384,ZONE-2,RACK-4,69,1,Stored,2025-07-03
INV-03190,DIG-4190-B36-185,ZONE-4,RACK-9,177,1,Stored,2025-07-03
INV-03191,DIG-4191-B36-185,ZONE-4,RACK-9,141,1,Stored,2025-07-03
INV-03192,DIG-4192-B35-185,ZONE-4,RACK-10,93,1,Stored,2025-07-03
INV-03193,TOP-4193-B87-854,ZONE-3,RACK-9,89,1,Stored,2025-07-03
INV-03194,VIT-4194-B29-285,ZONE-4,RACK-10,147,1,Stored,2025-07-03
INV-03195,ANT-4195-B15-295,ZONE-1,RACK-8,61,1,Stored,2025-07-03
INV-03196,VIT-4196-B99-285,ZONE-4,RACK-10,169,1,Stored,2025-07-03
INV-03197,TOP-4197-B89-854,ZONE-3,RACK-9,127,1,Stored,2025-07-03
INV-03198,ANT-4198-B22-789,ZONE-1,RACK-8,92,1,Stored,2025-07-03
INV-03199,ANT-4199-B40-789,ZONE-1,RACK-8,111,1,Stored,2025-07-03
INV-03200,ANT-4200-B71-789,ZONE-1,RACK-8,160,1,Stored,2025-07-03
INV-03201,DEW-4201-B75-795,ZONE-4,RACK-10,118,1,Stored,2025-07-03
INV-03202,DEW-4202-B46-795,ZONE-4,RACK-10,117,1,Stored,2025-07-03
INV-03203,ANT-4203-B65-295,ZONE-1,RACK-8,160,1,Stored,2025-07-03
