Event_ID,Assignment_ID,Product_ID,Transport_ID,Dispatch_Window,Delivery_Window,Urgent_Flag,Event_Type,Event_Date
ASN-02582,ZONE-4::RACK-4::285::GJ24X3685,VIT-3913-B97-285,ZONE-4::RACK-7::285::GJ24X3685::General,2025-07-05,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-02583,ZONE-1::RACK-1::789::GJ29X6793,ANT-3914-B24-789,ZONE-1::RACK-6::789::GJ29X6793::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-02584,ZONE-1::RACK-2::295::GJ14X3279,ANT-3915-B80-295,ZONE-1::RACK-10::295::GJ14X3279::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-02585,ZONE-1::RACK-2::789::GJ04X1613,ANT-3916-B69-789,ZONE-1::RACK-4::789::GJ04X1613::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-02586,ZONE-4::RACK-5::795::GJ13X8172,DEW-3917-B29-795,ZONE-4::RACK-8::795::GJ13X8172::General,2025-07-05,2025-07-09,0,Assigned,2025-06-25 14:19:16.863742
ASN-02587,ZONE-1::RACK-2::295::GJ30X6985,ANT-3918-B75-295,ZONE-1::RACK-10::295::GJ30X6985::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-02588,ZONE-3::RACK-2::854::GJ11X4850,TOP-3919-B72-854,ZONE-3::RACK-2::854::GJ11X4850::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-26 14:19:16.863742
ASN-02589,ZONE-4::RACK-5::434::GJ23X1668,SUP-3921-B60-434,ZONE-4::RACK-2::434::GJ23X1668::General,2025-07-05,2025-07-09,1,Assigned,2025-06-26 14:19:16.863742
ASN-02590,ZONE-1::RACK-2::789::GJ10X5561,ANT-3923-B23-789,ZONE-1::RACK-8::789::GJ10X5561::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-07-01 14:19:16.863742
ASN-02591,ZONE-1::RACK-2::789::GJ21X4763,ANT-3925-B60-789,ZONE-1::RACK-9::789::GJ21X4763::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-02592,ZONE-4::RACK-5::795::GJ20X8820,DEW-3926-B46-795,ZONE-4::RACK-10::795::GJ20X8820::General,2025-07-03,2025-07-06,0,Assigned,2025-06-29 14:19:16.863742
ASN-02593,ZONE-1::RACK-3::295::GJ06X9871,ANT-3928-B47-295,ZONE-1::RACK-1::295::GJ06X9871::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-29 14:19:16.863742
ASN-02594,ZONE-4::RACK-6::185::GJ29X6793,DIG-3929-B61-185,ZONE-4::RACK-4::185::GJ29X6793::General,2025-07-03,2025-07-05,0,Assigned,2025-06-27 14:19:16.863742
ASN-02595,ZONE-2::RACK-7::384::GJ23X4559,IMM-3930-B78-384,ZONE-2::RACK-2::384::GJ23X4559::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-02596,ZONE-3::RACK-2::854::GJ16X5358,TOP-3931-B70-854,ZONE-3::RACK-8::854::GJ16X5358::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-02597,ZONE-4::RACK-6::285::GJ06X2813,VIT-3933-B51-285,ZONE-4::RACK-6::285::GJ06X2813::General,2025-07-05,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-02598,ZONE-3::RACK-3::854::GJ10X3256,TOP-3934-B78-854,ZONE-3::RACK-2::854::GJ10X3256::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-26 14:19:16.863742
ASN-02599,ZONE-1::RACK-3::789::GJ18X6865,ANT-3935-B76-789,ZONE-1::RACK-7::789::GJ18X6865::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-02600,ZONE-4::RACK-6::434::GJ06X5907,SUP-3936-B35-434,ZONE-4::RACK-9::434::GJ06X5907::General,2025-07-05,2025-07-08,0,Assigned,2025-06-23 14:19:16.863742
ASN-02601,ZONE-4::RACK-6::795::GJ17X4217,DEW-3937-B26-795,ZONE-4::RACK-10::795::GJ17X4217::General,2025-07-05,2025-07-08,0,Assigned,2025-06-24 14:19:16.863742
ASN-02602,ZONE-3::RACK-3::854::GJ09X4010,TOP-3938-B56-854,ZONE-3::RACK-6::854::GJ09X4010::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-24 14:19:16.863742
ASN-02603,ZONE-4::RACK-6::185::GJ24X6673,DIG-3939-B62-185,ZONE-4::RACK-5::185::GJ24X6673::General,2025-07-03,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-02604,ZONE-4::RACK-7::285::GJ17X7384,VIT-3940-B45-285,ZONE-4::RACK-10::285::GJ17X7384::General,2025-07-04,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-02605,ZONE-3::RACK-3::854::GJ26X6532,TOP-3941-B95-854,ZONE-3::RACK-4::854::GJ26X6532::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-24 14:19:16.863742
ASN-02606,ZONE-3::RACK-3::854::GJ25X3449,TOP-3942-B34-854,ZONE-3::RACK-9::854::GJ25X3449::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-23 14:19:16.863742
ASN-02607,ZONE-1::RACK-3::295::GJ26X7609,ANT-3943-B62-295,ZONE-1::RACK-2::295::GJ26X7609::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-02608,ZONE-1::RACK-4::789::GJ12X6087,ANT-3945-B92-789,ZONE-1::RACK-10::789::GJ12X6087::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-02609,ZONE-3::RACK-3::854::GJ29X6793,TOP-3947-B24-854,ZONE-3::RACK-1::854::GJ29X6793::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-27 14:19:16.863742
ASN-02610,ZONE-4::RACK-7::185::GJ10X3428,DIG-3948-B82-185,ZONE-4::RACK-3::185::GJ10X3428::General,2025-07-04,2025-07-08,0,Assigned,2025-06-26 14:19:16.863742
ASN-02611,ZONE-4::RACK-7::795::GJ06X6051,DEW-3949-B90-795,ZONE-4::RACK-9::795::GJ06X6051::General,2025-07-04,2025-07-08,0,Assigned,2025-06-28 14:19:16.863742
ASN-02612,ZONE-4::RACK-7::285::GJ30X6638,VIT-3950-B92-285,ZONE-4::RACK-9::285::GJ30X6638::General,2025-07-04,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-02613,ZONE-1::RACK-4::789::GJ05X6667,ANT-3952-B54-789,ZONE-1::RACK-5::789::GJ05X6667::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-27 14:19:16.863742
ASN-02614,ZONE-1::RACK-4::789::GJ26X4353,ANT-3954-B39-789,ZONE-1::RACK-2::789::GJ26X4353::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-24 14:19:16.863742
ASN-02615,ZONE-3::RACK-4::854::GJ25X9719,TOP-3955-B69-854,ZONE-3::RACK-5::854::GJ25X9719::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-02616,ZONE-3::RACK-4::854::GJ20X8820,TOP-3956-B21-854,ZONE-3::RACK-8::854::GJ20X8820::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-02617,ZONE-4::RACK-8::185::GJ25X8456,DIG-3957-B59-185,ZONE-4::RACK-9::185::GJ25X8456::General,2025-07-03,2025-07-06,1,Assigned,2025-06-29 14:19:16.863742
ASN-02618,ZONE-4::RACK-8::795::GJ02X4245,DEW-3958-B84-795,ZONE-4::RACK-6::795::GJ02X4245::General,2025-07-03,2025-07-06,0,Assigned,2025-06-27 14:19:16.863742
ASN-02619,ZONE-1::RACK-5::295::GJ03X5022,ANT-3959-B55-295,ZONE-1::RACK-9::295::GJ03X5022::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-02620,ZONE-1::RACK-5::295::GJ14X7289,ANT-3961-B68-295,ZONE-1::RACK-7::295::GJ14X7289::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-02621,ZONE-1::RACK-5::789::GJ23X2866,ANT-3962-B77-789,ZONE-1::RACK-1::789::GJ23X2866::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-02622,ZONE-4::RACK-8::795::GJ27X7409,DEW-3963-B65-795,ZONE-4::RACK-4::795::GJ27X7409::General,2025-07-03,2025-07-06,0,Assigned,2025-06-30 14:19:16.863742
ASN-02623,ZONE-4::RACK-8::185::GJ06X2813,DIG-3965-B30-185,ZONE-4::RACK-10::185::GJ06X2813::General,2025-07-05,2025-07-09,1,Assigned,2025-06-26 14:19:16.863742
ASN-02624,ZONE-1::RACK-6::789::GJ16X7539,ANT-3967-B41-789,ZONE-1::RACK-5::789::GJ16X7539::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-28 14:19:16.863742
ASN-02625,ZONE-4::RACK-8::285::GJ09X8395,VIT-3968-B31-285,ZONE-4::RACK-7::285::GJ09X8395::General,2025-07-05,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-02626,ZONE-1::RACK-6::295::GJ06X6051,ANT-3969-B57-295,ZONE-1::RACK-8::295::GJ06X6051::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-29 14:19:16.863742
ASN-02627,ZONE-4::RACK-9::285::GJ24X3685,VIT-3970-B18-285,ZONE-4::RACK-4::285::GJ24X3685::General,2025-07-03,2025-07-05,1,Assigned,2025-06-25 14:19:16.863742
ASN-02628,ZONE-1::RACK-6::789::GJ21X4763,ANT-3971-B66-789,ZONE-1::RACK-7::789::GJ21X4763::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-30 14:19:16.863742
ASN-02629,ZONE-1::RACK-6::789::GJ05X6194,ANT-3972-B62-789,ZONE-1::RACK-2::789::GJ05X6194::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-28 14:19:16.863742
ASN-02630,ZONE-1::RACK-6::789::GJ06X9871,ANT-3973-B72-789,ZONE-1::RACK-5::789::GJ06X9871::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-02631,ZONE-3::RACK-4::854::GJ29X6793,TOP-3974-B85-854,ZONE-3::RACK-1::854::GJ29X6793::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-23 14:19:16.863742
ASN-02632,ZONE-3::RACK-4::854::GJ28X9107,TOP-3975-B23-854,ZONE-3::RACK-5::854::GJ28X9107::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-25 14:19:16.863742
ASN-02633,ZONE-1::RACK-7::789::GJ27X3348,ANT-3976-B76-789,ZONE-1::RACK-9::789::GJ27X3348::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-07-01 14:19:16.863742
ASN-02634,ZONE-4::RACK-9::434::GJ08X3513,SUP-3977-B68-434,ZONE-4::RACK-5::434::GJ08X3513::General,2025-07-05,2025-07-08,1,Assigned,2025-06-29 14:19:16.863742
ASN-02635,ZONE-1::RACK-7::789::GJ04X6241,ANT-3978-B59-789,ZONE-1::RACK-3::789::GJ04X6241::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-23 14:19:16.863742
ASN-02636,ZONE-4::RACK-9::795::GJ14X8855,DEW-3979-B99-795,ZONE-4::RACK-1::795::GJ14X8855::General,2025-07-03,2025-07-05,0,Assigned,2025-06-30 14:19:16.863742
ASN-02637,ZONE-1::RACK-7::295::GJ27X3348,ANT-3980-B44-295,ZONE-1::RACK-10::295::GJ27X3348::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-02638,ZONE-3::RACK-4::854::GJ23X4559,TOP-3981-B27-854,ZONE-3::RACK-10::854::GJ23X4559::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-24 14:19:16.863742
ASN-02639,ZONE-4::RACK-9::285::GJ07X3009,VIT-3982-B39-285,ZONE-4::RACK-9::285::GJ07X3009::General,2025-07-04,2025-07-06,0,Assigned,2025-06-28 14:19:16.863742
ASN-02640,ZONE-4::RACK-9::185::GJ14X8889,DIG-3983-B45-185,ZONE-4::RACK-2::185::GJ14X8889::General,2025-07-04,2025-07-07,0,Assigned,2025-06-23 14:19:16.863742
ASN-02641,ZONE-4::RACK-10::434::GJ05X6667,SUP-3984-B10-434,ZONE-4::RACK-1::434::GJ05X6667::General,2025-07-05,2025-07-07,0,Assigned,2025-06-29 14:19:16.863742
ASN-02642,ZONE-3::RACK-5::854::GJ23X8925,TOP-3985-B58-854,ZONE-3::RACK-2::854::GJ23X8925::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-24 14:19:16.863742
ASN-02643,ZONE-1::RACK-7::295::GJ27X8741,ANT-3986-B11-295,ZONE-1::RACK-9::295::GJ27X8741::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-02644,ZONE-3::RACK-5::854::GJ06X9871,TOP-3987-B15-854,ZONE-3::RACK-8::854::GJ06X9871::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-25 14:19:16.863742
ASN-02645,ZONE-2::RACK-8::384::GJ14X1705,IMM-3989-B36-384,ZONE-2::RACK-6::384::GJ14X1705::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-02646,ZONE-2::RACK-8::384::GJ30X6044,IMM-3990-B50-384,ZONE-2::RACK-5::384::GJ30X6044::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-24 14:19:16.863742
ASN-02647,ZONE-4::RACK-10::185::GJ08X8689,DIG-3991-B58-185,ZONE-4::RACK-5::185::GJ08X8689::General,2025-07-05,2025-07-09,1,Assigned,2025-06-29 14:19:16.863742
ASN-02648,ZONE-1::RACK-7::789::GJ06X5907,ANT-3992-B35-789,ZONE-1::RACK-8::789::GJ06X5907::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-02649,ZONE-1::RACK-8::295::GJ25X8456,ANT-3994-B63-295,ZONE-1::RACK-4::295::GJ25X8456::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-30 14:19:16.863742
ASN-02650,ZONE-4::RACK-10::434::GJ28X9107,SUP-3995-B57-434,ZONE-4::RACK-10::434::GJ28X9107::General,2025-07-05,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-02651,ZONE-4::RACK-10::285::GJ16X5358,VIT-3996-B42-285,ZONE-4::RACK-4::285::GJ16X5358::General,2025-07-04,2025-07-07,0,Assigned,2025-06-26 14:19:16.863742
ASN-02652,ZONE-3::RACK-5::854::GJ06X1200,TOP-3998-B52-854,ZONE-3::RACK-6::854::GJ06X1200::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-02653,ZONE-1::RACK-8::295::GJ15X3297,ANT-4001-B22-295,ZONE-1::RACK-9::295::GJ15X3297::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-24 14:19:16.863742
ASN-02654,ZONE-4::RACK-1::434::GJ17X5492,SUP-4002-B12-434,ZONE-4::RACK-7::434::GJ17X5492::General,2025-07-04,2025-07-07,0,Assigned,2025-06-23 14:19:16.863742
ASN-02655,ZONE-4::RACK-1::185::GJ27X7409,DIG-4003-B71-185,ZONE-4::RACK-1::185::GJ27X7409::General,2025-07-03,2025-07-06,0,Assigned,2025-06-28 14:19:16.863742
ASN-02656,ZONE-3::RACK-5::854::GJ30X2401,TOP-4004-B15-854,ZONE-3::RACK-3::854::GJ30X2401::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-02657,ZONE-3::RACK-5::854::GJ30X3926,TOP-4005-B82-854,ZONE-3::RACK-9::854::GJ30X3926::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-02658,ZONE-1::RACK-8::789::GJ17X8039,ANT-4007-B20-789,ZONE-1::RACK-1::789::GJ17X8039::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-23 14:19:16.863742
ASN-02659,ZONE-4::RACK-2::285::GJ27X8741,VIT-4008-B71-285,ZONE-4::RACK-1::285::GJ27X8741::General,2025-07-05,2025-07-09,0,Assigned,2025-06-27 14:19:16.863742
ASN-02660,ZONE-1::RACK-8::295::GJ12X2891,ANT-4009-B15-295,ZONE-1::RACK-7::295::GJ12X2891::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-02661,ZONE-3::RACK-6::854::GJ30X8944,TOP-4010-B91-854,ZONE-3::RACK-8::854::GJ30X8944::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-07-01 14:19:16.863742
ASN-02662,ZONE-4::RACK-2::285::GJ01X1085,VIT-4011-B49-285,ZONE-4::RACK-3::285::GJ01X1085::General,2025-07-04,2025-07-08,1,Assigned,2025-06-28 14:19:16.863742
ASN-02663,ZONE-4::RACK-2::285::GJ04X2060,VIT-4012-B88-285,ZONE-4::RACK-6::285::GJ04X2060::General,2025-07-03,2025-07-05,1,Assigned,2025-06-23 14:19:16.863742
ASN-02664,ZONE-1::RACK-9::295::GJ26X6532,ANT-4013-B62-295,ZONE-1::RACK-9::295::GJ26X6532::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-30 14:19:16.863742
ASN-02665,ZONE-4::RACK-2::185::GJ09X7005,DIG-4015-B63-185,ZONE-4::RACK-2::185::GJ09X7005::General,2025-07-05,2025-07-09,1,Assigned,2025-06-26 14:19:16.863742
ASN-02666,ZONE-4::RACK-3::185::GJ21X8382,DIG-4018-B34-185,ZONE-4::RACK-9::185::GJ21X8382::General,2025-07-03,2025-07-06,0,Assigned,2025-06-26 14:19:16.863742
ASN-02667,ZONE-2::RACK-9::384::GJ10X5398,IMM-4019-B54-384,ZONE-2::RACK-7::384::GJ10X5398::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-02668,ZONE-4::RACK-3::285::GJ30X6985,VIT-4020-B91-285,ZONE-4::RACK-8::285::GJ30X6985::General,2025-07-03,2025-07-07,1,Assigned,2025-06-27 14:19:16.863742
ASN-02669,ZONE-4::RACK-3::185::GJ12X2891,DIG-4022-B58-185,ZONE-4::RACK-8::185::GJ12X2891::General,2025-07-04,2025-07-06,0,Assigned,2025-06-30 14:19:16.863742
ASN-02670,ZONE-4::RACK-3::434::GJ25X9719,SUP-4023-B75-434,ZONE-4::RACK-7::434::GJ25X9719::General,2025-07-04,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-02671,ZONE-3::RACK-6::854::GJ27X7409,TOP-4024-B33-854,ZONE-3::RACK-7::854::GJ27X7409::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-27 14:19:16.863742
ASN-02672,ZONE-4::RACK-3::285::GJ19X5713,VIT-4025-B24-285,ZONE-4::RACK-5::285::GJ19X5713::General,2025-07-04,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-02673,ZONE-1::RACK-9::789::GJ15X1880,ANT-4026-B56-789,ZONE-1::RACK-10::789::GJ15X1880::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-02674,ZONE-1::RACK-9::295::GJ09X3787,ANT-4027-B79-295,ZONE-1::RACK-6::295::GJ09X3787::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-25 14:19:16.863742
ASN-02675,ZONE-1::RACK-9::295::GJ06X2813,ANT-4028-B69-295,ZONE-1::RACK-7::295::GJ06X2813::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-02676,ZONE-4::RACK-4::434::GJ23X4559,SUP-4029-B98-434,ZONE-4::RACK-7::434::GJ23X4559::General,2025-07-05,2025-07-07,0,Assigned,2025-06-25 14:19:16.863742
ASN-02677,ZONE-2::RACK-9::384::GJ04X6241,IMM-4030-B24-384,ZONE-2::RACK-2::384::GJ04X6241::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-26 14:19:16.863742
ASN-02678,ZONE-4::RACK-4::285::GJ23X4559,VIT-4031-B35-285,ZONE-4::RACK-9::285::GJ23X4559::General,2025-07-05,2025-07-09,1,Assigned,2025-06-24 14:19:16.863742
ASN-02679,ZONE-4::RACK-4::434::GJ30X6044,SUP-4032-B73-434,ZONE-4::RACK-2::434::GJ30X6044::General,2025-07-05,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-02680,ZONE-4::RACK-4::434::GJ29X6133,SUP-4033-B45-434,ZONE-4::RACK-8::434::GJ29X6133::General,2025-07-04,2025-07-07,1,Assigned,2025-06-27 14:19:16.863742
ASN-02681,ZONE-4::RACK-4::434::GJ13X7840,SUP-4035-B76-434,ZONE-4::RACK-8::434::GJ13X7840::General,2025-07-05,2025-07-07,0,Assigned,2025-06-30 14:19:16.863742
ASN-02682,ZONE-4::RACK-5::434::GJ27X2754,SUP-4036-B57-434,ZONE-4::RACK-4::434::GJ27X2754::General,2025-07-04,2025-07-07,0,Assigned,2025-06-28 14:19:16.863742
ASN-02683,ZONE-4::RACK-5::285::GJ15X3297,VIT-4038-B51-285,ZONE-4::RACK-4::285::GJ15X3297::General,2025-07-04,2025-07-06,1,Assigned,2025-06-23 14:19:16.863742
ASN-02684,ZONE-3::RACK-6::854::GJ30X6985,TOP-4041-B94-854,ZONE-3::RACK-9::854::GJ30X6985::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-26 14:19:16.863742
ASN-02685,ZONE-2::RACK-9::384::GJ05X5064,IMM-4042-B40-384,ZONE-2::RACK-5::384::GJ05X5064::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-02686,ZONE-4::RACK-6::795::GJ08X3513,DEW-4046-B70-795,ZONE-4::RACK-5::795::GJ08X3513::General,2025-07-03,2025-07-06,0,Assigned,2025-06-28 14:19:16.863742
ASN-02687,ZONE-4::RACK-6::434::GJ20X7043,SUP-4049-B85-434,ZONE-4::RACK-8::434::GJ20X7043::General,2025-07-05,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-02688,ZONE-4::RACK-6::185::GJ08X4506,DIG-4050-B73-185,ZONE-4::RACK-5::185::GJ08X4506::General,2025-07-04,2025-07-06,0,Assigned,2025-06-23 14:19:16.863742
ASN-02689,ZONE-1::RACK-10::295::GJ19X6467,ANT-4051-B46-295,ZONE-1::RACK-4::295::GJ19X6467::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-02690,ZONE-1::RACK-10::789::GJ25X9719,ANT-4052-B29-789,ZONE-1::RACK-1::789::GJ25X9719::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-02691,ZONE-1::RACK-10::789::GJ17X4217,ANT-4053-B89-789,ZONE-1::RACK-8::789::GJ17X4217::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-24 14:19:16.863742
ASN-02692,ZONE-1::RACK-10::295::GJ06X1200,ANT-4054-B32-295,ZONE-1::RACK-9::295::GJ06X1200::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-02693,ZONE-4::RACK-7::434::GJ25X9157,SUP-4055-B68-434,ZONE-4::RACK-8::434::GJ25X9157::General,2025-07-04,2025-07-08,1,Assigned,2025-06-29 14:19:16.863742
ASN-02694,ZONE-4::RACK-7::434::GJ30X6985,SUP-4056-B52-434,ZONE-4::RACK-9::434::GJ30X6985::General,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-02695,ZONE-1::RACK-1::789::GJ30X6638,ANT-4057-B10-789,ZONE-1::RACK-7::789::GJ30X6638::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-24 14:19:16.863742
ASN-02696,ZONE-4::RACK-7::434::GJ25X3449,SUP-4058-B86-434,ZONE-4::RACK-3::434::GJ25X3449::General,2025-07-05,2025-07-09,0,Assigned,2025-06-26 14:19:16.863742
ASN-02697,ZONE-4::RACK-7::285::GJ07X3009,VIT-4059-B82-285,ZONE-4::RACK-4::285::GJ07X3009::General,2025-07-05,2025-07-08,1,Assigned,2025-06-24 14:19:16.863742
ASN-02698,ZONE-1::RACK-1::295::GJ13X9573,ANT-4060-B27-295,ZONE-1::RACK-5::295::GJ13X9573::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-02699,ZONE-4::RACK-7::795::GJ02X6383,DEW-4061-B43-795,ZONE-4::RACK-5::795::GJ02X6383::General,2025-07-05,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-02700,ZONE-4::RACK-8::285::GJ08X2709,VIT-4062-B67-285,ZONE-4::RACK-3::285::GJ08X2709::General,2025-07-04,2025-07-07,1,Assigned,2025-06-27 14:19:16.863742
ASN-02701,ZONE-4::RACK-8::185::GJ14X5845,DIG-4063-B40-185,ZONE-4::RACK-2::185::GJ14X5845::General,2025-07-03,2025-07-05,1,Assigned,2025-06-27 14:19:16.863742
ASN-02702,ZONE-3::RACK-7::854::GJ28X8907,TOP-4064-B40-854,ZONE-3::RACK-10::854::GJ28X8907::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-29 14:19:16.863742
ASN-02703,ZONE-4::RACK-8::185::GJ13X7840,DIG-4066-B71-185,ZONE-4::RACK-7::185::GJ13X7840::General,2025-07-05,2025-07-09,1,Assigned,2025-06-27 14:19:16.863742
ASN-02704,ZONE-1::RACK-1::789::GJ09X7005,ANT-4067-B17-789,ZONE-1::RACK-3::789::GJ09X7005::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-27 14:19:16.863742
ASN-02705,ZONE-3::RACK-7::854::GJ25X8456,TOP-4069-B48-854,ZONE-3::RACK-4::854::GJ25X8456::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-02706,ZONE-4::RACK-8::185::GJ30X2401,DIG-4070-B17-185,ZONE-4::RACK-3::185::GJ30X2401::General,2025-07-03,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-02707,ZONE-1::RACK-1::789::GJ12X5328,ANT-4072-B65-789,ZONE-1::RACK-4::789::GJ12X5328::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-07-01 14:19:16.863742
ASN-02708,ZONE-3::RACK-7::854::GJ29X6133,TOP-4073-B54-854,ZONE-3::RACK-1::854::GJ29X6133::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-02709,ZONE-4::RACK-9::795::GJ21X7971,DEW-4074-B20-795,ZONE-4::RACK-2::795::GJ21X7971::General,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-02710,ZONE-3::RACK-7::854::GJ30X9209,TOP-4076-B33-854,ZONE-3::RACK-1::854::GJ30X9209::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-29 14:19:16.863742
ASN-02711,ZONE-2::RACK-10::384::GJ27X6555,IMM-4078-B51-384,ZONE-2::RACK-7::384::GJ27X6555::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-24 14:19:16.863742
ASN-02712,ZONE-4::RACK-9::795::GJ06X1200,DEW-4080-B69-795,ZONE-4::RACK-4::795::GJ06X1200::General,2025-07-03,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
