Assignment_ID,Product_ID,Urgent_Flag,Dispatch_Window,Delivery_Window,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag,Quantity_Assigned,Total_Weight,Total_Volume,Priority_Label,Cluster_Label,Vehicle_ID,Main_Cluster_Label,Handling_Group
ZONE-4::RACK-8::185::GJ27X3027,DIG-3052-B30-185,1,2025-07-05,2025-07-07,1.2,0.7,0,0,10,12.0,7.0,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-8::185::GJ28X8907,DIG-3055-B61-185,0,2025-07-03,2025-07-07,1.2,0.7,0,0,35,42.0,24.5,,3,,Mid-Term,Normal
ZONE-4::RACK-8::795::GJ25X9157,DEW-3057-B28-795,0,2025-07-03,2025-07-05,0.6,0.25,0,0,13,7.8,3.25,,0,,Mid-Term,Normal
ZONE-4::RACK-9::434::GJ06X1200,SUP-3059-B82-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,29,72.5,34.8,,4,,Mid-Term,Normal
ZONE-4::RACK-9::185::GJ10X4612,DIG-3060-B29-185,1,2025-07-05,2025-07-08,1.2,0.7,0,0,23,27.6,16.099999999999998,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-9::185::GJ09X4010,DIG-3063-B32-185,1,2025-07-03,2025-07-06,1.2,0.7,0,0,5,6.0,3.5,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::795::GJ11X5333,DEW-3064-B92-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,48,28.8,12.0,,5,,Mid-Term,Normal
ZONE-4::RACK-10::795::GJ07X1921,DEW-3065-B80-795,1,2025-07-03,2025-07-07,0.6,0.25,0,0,50,30.0,12.5,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-10::185::GJ24X8239,DIG-3068-B82-185,1,2025-07-03,2025-07-06,1.2,0.7,0,0,48,57.6,33.599999999999994,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ17X1851,DEW-3071-B69-795,0,2025-07-04,2025-07-08,0.6,0.25,0,0,12,7.199999999999999,3.0,,0,,Mid-Term,Normal
ZONE-4::RACK-10::185::GJ23X5465,DIG-3073-B62-185,0,2025-07-04,2025-07-06,1.2,0.7,0,0,18,21.6,12.6,,5,,Mid-Term,Normal
ZONE-4::RACK-10::795::GJ13X9573,DEW-3074-B32-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,48,28.8,12.0,,5,,Mid-Term,Normal
ZONE-4::RACK-1::795::GJ24X8239,DEW-3076-B54-795,1,2025-07-03,2025-07-07,0.6,0.25,0,0,15,9.0,3.75,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ25X3449,SUP-3077-B86-434,0,2025-07-03,2025-07-07,2.5,1.2,0,0,9,22.5,10.8,,5,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ18X7432,SUP-3079-B38-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,45,112.5,54.0,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ28X7060,VIT-3080-B79-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,1,0.5,0.3,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-2::795::GJ12X5328,DEW-3082-B41-795,0,2025-07-04,2025-07-06,0.6,0.25,0,0,11,6.6,2.75,,0,,Mid-Term,Normal
ZONE-4::RACK-2::185::GJ06X9142,DIG-3089-B23-185,0,2025-07-05,2025-07-07,1.2,0.7,0,0,33,39.6,23.1,,3,,Mid-Term,Normal
ZONE-4::RACK-2::795::GJ07X8970,DEW-3091-B34-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,45,27.0,11.25,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ09X4010,SUP-3098-B27-434,1,2025-07-05,2025-07-08,2.5,1.2,0,0,50,125.0,60.0,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-3::285::GJ15X5149,VIT-3105-B57-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,21,10.5,6.3,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ11X9180,DIG-3107-B53-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,26,31.2,18.2,,3,,Mid-Term,Normal
ZONE-4::RACK-3::795::GJ15X2258,DEW-3108-B77-795,0,2025-07-04,2025-07-06,0.6,0.25,0,0,23,13.8,5.75,,0,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ28X8907,DIG-3109-B64-185,0,2025-07-04,2025-07-08,1.2,0.7,0,0,5,6.0,3.5,,0,,Mid-Term,Normal
ZONE-4::RACK-3::285::GJ17X4217,VIT-3110-B35-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,34,17.0,10.2,,5,,Mid-Term,Normal
ZONE-4::RACK-4::434::GJ28X9107,SUP-3112-B53-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,17,42.5,20.4,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-4::434::GJ15X4430,SUP-3113-B23-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,30,75.0,36.0,,4,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ27X7102,VIT-3114-B23-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,21,10.5,6.3,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-4::285::GJ03X5022,VIT-3116-B11-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,50,25.0,15.0,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-4::285::GJ29X9603,VIT-3117-B52-285,0,2025-07-05,2025-07-07,0.5,0.3,0,0,18,9.0,5.4,,0,,Mid-Term,Normal
ZONE-4::RACK-5::185::GJ17X8039,DIG-3118-B83-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,15,18.0,10.5,,5,,Mid-Term,Normal
ZONE-4::RACK-5::185::GJ24X9408,DIG-3124-B15-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,27,32.4,18.9,,3,,Mid-Term,Normal
ZONE-4::RACK-5::185::GJ14X1053,DIG-3125-B52-185,1,2025-07-03,2025-07-05,1.2,0.7,0,0,26,31.2,18.2,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-5::795::GJ18X9809,DEW-3126-B87-795,0,2025-07-03,2025-07-05,0.6,0.25,0,0,48,28.8,12.0,,5,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ13X9573,SUP-3127-B47-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,39,97.5,46.8,,4,,Same-Day Urgent,Normal
ZONE-4::RACK-6::434::GJ05X6194,SUP-3128-B67-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,34,85.0,40.8,,4,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ27X9811,SUP-3129-B75-434,0,2025-07-04,2025-07-07,2.5,1.2,0,0,1,2.5,1.2,,0,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ23X2866,SUP-3133-B17-434,1,2025-07-04,2025-07-06,2.5,1.2,0,0,1,2.5,1.2,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-6::185::GJ22X7532,DIG-3134-B68-185,0,2025-07-05,2025-07-07,1.2,0.7,0,0,35,42.0,24.5,,3,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ15X4723,SUP-3135-B51-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,39,97.5,46.8,,4,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ07X1011,SUP-3138-B89-434,1,2025-07-03,2025-07-05,2.5,1.2,0,0,18,45.0,21.6,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-7::185::GJ13X8172,DIG-3139-B26-185,1,2025-07-03,2025-07-07,1.2,0.7,0,0,1,1.2,0.7,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-8::795::GJ26X7609,DEW-3148-B37-795,1,2025-07-04,2025-07-07,0.6,0.25,0,0,48,28.8,12.0,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-8::795::GJ18X6865,DEW-3150-B75-795,1,2025-07-04,2025-07-06,0.6,0.25,0,0,47,28.2,11.75,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ24X9408,VIT-3154-B27-285,0,2025-07-05,2025-07-07,0.5,0.3,0,0,46,23.0,13.8,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ03X7424,VIT-3156-B91-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,37,18.5,11.1,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ13X8172,VIT-3159-B16-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,49,24.5,14.7,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-9::185::GJ12X5063,DIG-3160-B38-185,1,2025-07-05,2025-07-07,1.2,0.7,0,0,15,18.0,10.5,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-9::285::GJ14X5845,VIT-3161-B19-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,6,3.0,1.7999999999999998,,0,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ08X3513,VIT-3168-B31-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,6,3.0,1.7999999999999998,,0,,Mid-Term,Normal
ZONE-4::RACK-9::185::GJ05X8172,DIG-3169-B61-185,1,2025-07-05,2025-07-07,1.2,0.7,0,0,34,40.8,23.8,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-9::434::GJ06X6051,SUP-3171-B92-434,0,2025-07-03,2025-07-05,2.5,1.2,0,0,4,10.0,4.8,,0,,Mid-Term,Normal
ZONE-4::RACK-10::185::GJ11X4850,DIG-3178-B98-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,8,9.6,5.6,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-10::185::GJ27X8741,DIG-3179-B81-185,1,2025-07-05,2025-07-07,1.2,0.7,0,0,28,33.6,19.6,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ05X5064,DEW-3180-B50-795,0,2025-07-03,2025-07-05,0.6,0.25,0,0,43,25.8,10.75,,5,,Mid-Term,Normal
ZONE-4::RACK-10::434::GJ30X4471,SUP-3183-B56-434,1,2025-07-03,2025-07-07,2.5,1.2,0,0,2,5.0,2.4,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ14X8889,SUP-3184-B76-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,49,122.5,58.8,,2,,Mid-Term,Normal
ZONE-4::RACK-1::185::GJ04X2021,DIG-3187-B35-185,0,2025-07-05,2025-07-09,1.2,0.7,0,0,14,16.8,9.8,,5,,Mid-Term,Normal
ZONE-4::RACK-1::185::GJ27X1769,DIG-3188-B28-185,1,2025-07-03,2025-07-07,1.2,0.7,0,0,10,12.0,7.0,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ01X2097,VIT-3189-B13-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,9,4.5,2.7,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ11X5102,VIT-3191-B61-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,45,22.5,13.5,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ15X4723,DIG-3192-B20-185,1,2025-07-03,2025-07-05,1.2,0.7,0,0,50,60.0,35.0,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-2::795::GJ03X4067,DEW-3193-B49-795,1,2025-07-03,2025-07-05,0.6,0.25,0,0,27,16.2,6.75,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ16X5496,DIG-3197-B11-185,1,2025-07-03,2025-07-07,1.2,0.7,0,0,40,48.0,28.0,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ15X2791,SUP-3198-B33-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,38,95.0,45.6,,4,,Mid-Term,Normal
ZONE-4::RACK-2::185::GJ05X5328,DIG-3199-B74-185,1,2025-07-03,2025-07-05,1.2,0.7,0,0,10,12.0,7.0,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ09X1112,DIG-3200-B64-185,0,2025-07-03,2025-07-07,1.2,0.7,0,0,17,20.4,11.9,,5,,Mid-Term,Normal
ZONE-4::RACK-3::285::GJ09X7005,VIT-3201-B31-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,25,12.5,7.5,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-3::285::GJ15X4384,VIT-3202-B10-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,4,2.0,1.2,,0,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ04X2060,VIT-3216-B70-285,1,2025-07-05,2025-07-07,0.5,0.3,0,0,10,5.0,3.0,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-4::795::GJ18X7432,DEW-3218-B14-795,0,2025-07-04,2025-07-06,0.6,0.25,0,0,8,4.8,2.0,,0,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ15X2791,VIT-3219-B70-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,47,23.5,14.1,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-5::185::GJ27X1769,DIG-3220-B25-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,13,15.6,9.1,,5,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ27X9363,SUP-3222-B51-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,9,22.5,10.8,,5,,Mid-Term,Normal
ZONE-4::RACK-5::185::GJ22X5898,DIG-3223-B47-185,0,2025-07-05,2025-07-09,1.2,0.7,0,0,39,46.8,27.3,,1,,Mid-Term,Normal
ZONE-4::RACK-5::185::GJ15X3465,DIG-3225-B66-185,0,2025-07-05,2025-07-07,1.2,0.7,0,0,1,1.2,0.7,,0,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ26X7609,SUP-3226-B95-434,0,2025-07-05,2025-07-08,2.5,1.2,0,0,49,122.5,58.8,,2,,Mid-Term,Normal
ZONE-4::RACK-6::285::GJ20X7043,VIT-3227-B29-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,25,12.5,7.5,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-6::185::GJ14X5369,DIG-3229-B20-185,0,2025-07-04,2025-07-06,1.2,0.7,0,0,44,52.8,30.8,,1,,Mid-Term,Normal
ZONE-4::RACK-6::795::GJ27X3348,DEW-3233-B17-795,1,2025-07-05,2025-07-09,0.6,0.25,0,0,9,5.4,2.25,,0,,Mid-Term,Normal
ZONE-4::RACK-6::285::GJ14X3727,VIT-3234-B45-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,32,16.0,9.6,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-7::795::GJ16X5496,DEW-3235-B66-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,11,6.6,2.75,,0,,Mid-Term,Normal
ZONE-4::RACK-7::185::GJ29X9603,DIG-3236-B93-185,0,2025-07-03,2025-07-07,1.2,0.7,0,0,14,16.8,9.8,,5,,Mid-Term,Normal
ZONE-4::RACK-7::285::GJ27X9811,VIT-3237-B88-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,33,16.5,9.9,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-7::434::GJ15X6806,SUP-3239-B29-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,16,40.0,19.2,,3,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ12X5063,SUP-3241-B74-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,25,62.5,30.0,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-8::185::GJ19X5382,DIG-3244-B72-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,32,38.4,22.4,,3,,Mid-Term,Normal
ZONE-4::RACK-8::795::GJ21X7971,DEW-3245-B88-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,43,25.8,10.75,,5,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ01X5402,SUP-3246-B66-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,2,5.0,2.4,,0,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ06X9142,VIT-3247-B93-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,9,4.5,2.7,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::434::GJ27X3348,SUP-3254-B27-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,30,75.0,36.0,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-10::285::GJ11X9382,VIT-3255-B79-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,29,14.5,8.7,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-10::285::GJ23X4559,VIT-3259-B56-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,38,19.0,11.4,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ13X2230,DEW-3262-B78-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,25,15.0,6.25,,0,,Mid-Term,Normal
ZONE-4::RACK-10::185::GJ11X5333,DIG-3265-B10-185,0,2025-07-03,2025-07-06,1.2,0.7,0,0,5,6.0,3.5,,0,,Mid-Term,Normal
ZONE-4::RACK-1::185::GJ01X9269,DIG-3268-B71-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,8,9.6,5.6,,0,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ25X8456,SUP-3271-B93-434,0,2025-07-05,2025-07-08,2.5,1.2,0,0,18,45.0,21.6,,3,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ05X2776,SUP-3272-B22-434,0,2025-07-04,2025-07-08,2.5,1.2,0,0,43,107.5,51.6,,2,,Mid-Term,Normal
ZONE-4::RACK-1::795::GJ07X6453,DEW-3273-B93-795,1,2025-07-05,2025-07-08,0.6,0.25,0,0,18,10.8,4.5,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ30X6044,DIG-3276-B78-185,0,2025-07-05,2025-07-08,1.2,0.7,0,0,21,25.2,14.7,,5,,Mid-Term,Normal
ZONE-4::RACK-2::285::GJ27X2754,VIT-3278-B11-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,49,24.5,14.7,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-2::285::GJ03X5014,VIT-3280-B21-285,0,2025-07-05,2025-07-07,0.5,0.3,0,0,35,17.5,10.5,,5,,Mid-Term,Normal
ZONE-4::RACK-2::795::GJ18X9809,DEW-3281-B73-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,15,9.0,3.75,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-3::795::GJ10X4612,DEW-3282-B57-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,43,25.8,10.75,,5,,Mid-Term,Normal
ZONE-4::RACK-3::285::GJ06X6051,VIT-3284-B25-285,1,2025-07-04,2025-07-06,0.5,0.3,0,0,27,13.5,8.1,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ11X7822,DIG-3285-B82-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,50,60.0,35.0,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-3::434::GJ29X3199,SUP-3288-B50-434,0,2025-07-03,2025-07-05,2.5,1.2,0,0,17,42.5,20.4,,3,,Mid-Term,Normal
ZONE-4::RACK-4::185::GJ24X6532,DIG-3294-B63-185,1,2025-07-03,2025-07-06,1.2,0.7,0,0,18,21.6,12.6,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-4::795::GJ14X8855,DEW-3299-B62-795,1,2025-07-04,2025-07-06,0.6,0.25,0,0,17,10.2,4.25,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-4::434::GJ23X5185,SUP-3300-B81-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,26,65.0,31.2,,1,,Mid-Term,Normal
ZONE-4::RACK-4::434::GJ24X3685,SUP-3303-B73-434,0,2025-07-04,2025-07-07,2.5,1.2,0,0,30,75.0,36.0,,4,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ09X1112,SUP-3306-B49-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,19,47.5,22.8,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-5::185::GJ03X5022,DIG-3308-B47-185,0,2025-07-04,2025-07-08,1.2,0.7,0,0,22,26.4,15.4,,5,,Mid-Term,Normal
ZONE-4::RACK-5::795::GJ11X8049,DEW-3309-B80-795,1,2025-07-05,2025-07-07,0.6,0.25,0,0,36,21.6,9.0,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-5::285::GJ18X3994,VIT-3311-B77-285,0,2025-07-03,2025-07-06,0.5,0.3,0,0,13,6.5,3.9,,0,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ28X7060,DIG-3313-B80-185,0,2025-07-03,2025-07-06,1.2,0.7,0,0,38,45.6,26.6,,1,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ30X4471,SUP-3315-B37-434,0,2025-07-05,2025-07-08,2.5,1.2,0,0,31,77.5,37.2,,4,,Mid-Term,Normal
ZONE-4::RACK-6::285::GJ30X9209,VIT-3320-B25-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,17,8.5,5.1,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-6::285::GJ11X9080,VIT-3321-B65-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,36,18.0,10.8,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-7::434::GJ14X7289,SUP-3324-B70-434,0,2025-07-05,2025-07-08,2.5,1.2,0,0,37,92.5,44.4,,4,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ12X3425,DEW-3325-B83-795,0,2025-07-04,2025-07-06,0.6,0.25,0,0,1,0.6,0.25,,0,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ15X6806,DEW-3326-B68-795,0,2025-07-05,2025-07-09,0.6,0.25,0,0,50,30.0,12.5,,5,,Mid-Term,Normal
ZONE-4::RACK-7::285::GJ09X3787,VIT-3328-B45-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,13,6.5,3.9,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-7::434::GJ10X5561,SUP-3329-B90-434,1,2025-07-03,2025-07-05,2.5,1.2,0,0,26,65.0,31.2,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ24X6892,VIT-3330-B64-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,12,6.0,3.6,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-8::185::GJ13X8172,DIG-3332-B77-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,19,22.8,13.3,,5,,Mid-Term,Normal
ZONE-4::RACK-8::795::GJ04X1613,DEW-3334-B89-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,43,25.8,10.75,,5,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ30X6044,SUP-3341-B27-434,1,2025-07-04,2025-07-06,2.5,1.2,0,0,47,117.5,56.4,,2,,Same-Day Urgent,Normal
ZONE-4::RACK-8::434::GJ05X2776,SUP-3344-B41-434,0,2025-07-03,2025-07-07,2.5,1.2,0,0,47,117.5,56.4,,2,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ22X5898,VIT-3345-B84-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,21,10.5,6.3,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-9::795::GJ27X4558,DEW-3348-B31-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,37,22.2,9.25,,5,,Mid-Term,Normal
ZONE-4::RACK-9::795::GJ26X7609,DEW-3349-B95-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,50,30.0,12.5,,5,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ03X4067,VIT-3351-B78-285,1,2025-07-04,2025-07-06,0.5,0.3,0,0,8,4.0,2.4,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::285::GJ30X2401,VIT-3352-B77-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,24,12.0,7.199999999999999,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-10::185::GJ23X1598,DIG-3353-B94-185,0,2025-07-03,2025-07-07,1.2,0.7,0,0,30,36.0,21.0,,3,,Mid-Term,Normal
ZONE-4::RACK-10::434::GJ27X9811,SUP-3360-B77-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,19,47.5,22.8,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ17X3593,DEW-3362-B76-795,0,2025-07-05,2025-07-08,0.6,0.25,0,0,48,28.8,12.0,,5,,Mid-Term,Normal
ZONE-4::RACK-10::185::GJ11X9180,DIG-3363-B61-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,14,16.8,9.8,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::795::GJ12X5328,DEW-3366-B43-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,16,9.6,4.0,,0,,Mid-Term,Normal
ZONE-4::RACK-1::285::GJ19X5382,VIT-3369-B80-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,43,21.5,12.9,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-1::795::GJ15X4723,DEW-3370-B47-795,1,2025-07-05,2025-07-08,0.6,0.25,0,0,24,14.4,6.0,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ05X8172,SUP-3371-B67-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,22,55.0,26.4,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-2::795::GJ03X4858,DEW-3372-B75-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,19,11.4,4.75,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-2::795::GJ10X5561,DEW-3373-B75-795,0,2025-07-05,2025-07-09,0.6,0.25,0,0,15,9.0,3.75,,0,,Mid-Term,Normal
ZONE-4::RACK-2::795::GJ13X6948,DEW-3374-B85-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,31,18.6,7.75,,5,,Mid-Term,Normal
ZONE-4::RACK-2::434::GJ23X4559,SUP-3378-B61-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,34,85.0,40.8,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ15X5149,DIG-3379-B89-185,1,2025-07-03,2025-07-07,1.2,0.7,0,0,25,30.0,17.5,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ13X9573,DIG-3380-B20-185,0,2025-07-05,2025-07-07,1.2,0.7,0,0,8,9.6,5.6,,0,,Mid-Term,Normal
ZONE-4::RACK-3::795::GJ23X1698,DEW-3382-B30-795,1,2025-07-04,2025-07-07,0.6,0.25,0,0,43,25.8,10.75,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-3::434::GJ10X3256,SUP-3383-B47-434,1,2025-07-03,2025-07-05,2.5,1.2,0,0,49,122.5,58.8,,2,,Same-Day Urgent,Normal
ZONE-4::RACK-3::434::GJ13X8172,SUP-3385-B31-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,23,57.5,27.6,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-3::285::GJ10X5398,VIT-3386-B41-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,11,5.5,3.3,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-4::434::GJ20X7043,SUP-3388-B13-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,29,72.5,34.8,,4,,Mid-Term,Normal
ZONE-4::RACK-4::795::GJ23X8514,DEW-3389-B42-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,16,9.6,4.0,,0,,Mid-Term,Normal
