OrderID,Order_Date,Expiry_Date,Pallet_Size,Route_Type,Mode_of_Transport,Urgent_Order_Flag,Fragility,Dispatch_Window,Temp_Sensitive
A828D98E-1849-460B-968C,21/06/2025,18/10/2026,150,Interstate,Big Truck,No,No,24/06/2025,Yes
8D286F46-B2FB-47B5-9250,20/06/2025,09/11/2025,60,Local,Small Truck,No,Yes,27/06/2025,Yes
4DBD1D5D-7708-49CD-ACD7,21/06/2025,27/09/2026,100,Interstate,Big Truck,No,No,28/06/2025,No
3FE191B8-1669-4907-9E04,20/06/2025,11/09/2025,150,Intercity,Medium Truck,No,No,28/06/2025,No
4267848F-4522-4F14-A9D0,15/06/2025,20/08/2025,100,Intercity,Medium Truck,No,Yes,28/06/2025,No
F7916C83-B3E9-486B-8B2B,16/06/2025,21/02/2026,100,Intercity,Medium Truck,Yes,No,25/06/2025,No
E0C2365B-6E97-47DD-AC6A,17/06/2025,01/03/2026,100,Intercity,Medium Truck,No,Yes,29/06/2025,Yes
8A4DB121-505D-43EB-B172,17/06/2025,01/12/2026,80,Local,Small Truck,Yes,No,24/06/2025,No
73B7015B-90DD-4C74-8B72,18/06/2025,13/06/2027,60,Local,Small Truck,Yes,No,23/06/2025,Yes
2F433267-2456-4B1A-882E,15/06/2025,01/09/2026,120,Local,Small Truck,Yes,No,24/06/2025,No
D2C49BA2-2092-48EC-9EF8,20/06/2025,21/02/2026,100,Interstate,Big Truck,No,No,26/06/2025,Yes
96906EC0-3615-4936-AFEC,15/06/2025,07/11/2025,60,Local,Small Truck,Yes,Yes,27/06/2025,No
465B2900-0502-42B3-A3EE,16/06/2025,05/09/2025,80,Intercity,Medium Truck,Yes,Yes,23/06/2025,No
C5EDC45C-9025-4B6D-9F94,19/06/2025,04/05/2026,120,Local,Small Truck,Yes,No,25/06/2025,Yes
50299EEC-FFD1-4243-8B31,19/06/2025,03/08/2026,80,Local,Small Truck,Yes,Yes,24/06/2025,Yes
3C49F931-0B49-47AB-B5A4,18/06/2025,29/04/2027,150,Interstate,Big Truck,No,Yes,27/06/2025,No
FA0DD121-DD02-40F7-A6DF,20/06/2025,20/01/2027,120,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
5818EE70-9170-46C4-A1CE,18/06/2025,17/10/2025,100,Local,Small Truck,Yes,No,24/06/2025,Yes
0B3BF041-1844-439A-B83C,20/06/2025,19/01/2027,150,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
6F7F0DFD-B3E4-40CE-A8DE,15/06/2025,25/04/2026,100,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
D35ECAB4-AA0E-45E3-8A36,20/06/2025,07/10/2025,120,Interstate,Big Truck,No,No,29/06/2025,No
7CFDA3A5-4CAE-4943-93C6,16/06/2025,20/08/2025,60,Interstate,Big Truck,No,Yes,24/06/2025,No
DC2B0967-6722-43C6-8084,16/06/2025,09/12/2026,100,Intercity,Medium Truck,No,Yes,24/06/2025,Yes
8CEFD4CC-3C24-4FF3-959F,15/06/2025,11/09/2025,120,Interstate,Big Truck,Yes,No,24/06/2025,No
ACC34015-3EC4-4BDD-B695,20/06/2025,06/10/2026,150,Intercity,Medium Truck,No,No,24/06/2025,No
449F8F30-F6E2-485C-B268,17/06/2025,15/01/2027,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
F3341545-BBE8-445A-A5D4,15/06/2025,05/11/2025,150,Local,Small Truck,No,Yes,27/06/2025,Yes
7F3D40C7-D3DB-40F4-A0E3,21/06/2025,11/04/2026,80,Interstate,Big Truck,Yes,No,23/06/2025,No
C7CA3303-8425-4DBE-822B,15/06/2025,17/03/2027,80,Local,Small Truck,Yes,Yes,26/06/2025,Yes
CA090AD7-9C94-4DB4-8A7C,21/06/2025,11/09/2026,60,Interstate,Big Truck,No,Yes,23/06/2025,Yes
D545FA8E-4AD9-4CA1-9327,20/06/2025,07/05/2027,120,Interstate,Big Truck,No,Yes,29/06/2025,Yes
97097AC9-7486-4007-9391,17/06/2025,16/12/2026,80,Local,Small Truck,Yes,Yes,25/06/2025,Yes
D7FED63A-E731-4622-BC48,20/06/2025,19/04/2027,120,Interstate,Big Truck,Yes,No,25/06/2025,No
A7604719-D01A-44F1-B19E,15/06/2025,14/03/2026,60,Local,Small Truck,Yes,Yes,29/06/2025,Yes
F88AEC89-504C-4AF4-BC56,16/06/2025,31/03/2027,80,Local,Small Truck,Yes,Yes,29/06/2025,Yes
02F0D362-B540-4D1A-A4C7,19/06/2025,17/08/2026,60,Interstate,Big Truck,No,No,28/06/2025,No
DFD929E5-DF7F-4C46-A3C7,19/06/2025,27/12/2025,100,Local,Small Truck,No,No,23/06/2025,No
E3159731-F02F-4E40-8375,18/06/2025,25/04/2026,120,Interstate,Big Truck,Yes,Yes,23/06/2025,No
836C30C4-9598-4B2E-89A4,18/06/2025,30/01/2026,60,Local,Small Truck,Yes,No,23/06/2025,No
2E3E3D23-3DAB-4CB7-A38C,17/06/2025,23/03/2027,60,Intercity,Medium Truck,No,Yes,25/06/2025,No
F5404C26-7C2A-4EFE-85D9,18/06/2025,14/10/2026,120,Interstate,Big Truck,Yes,Yes,25/06/2025,No
0A8212C1-C790-412F-8820,16/06/2025,17/01/2027,100,Local,Small Truck,Yes,No,27/06/2025,No
E1E53E9F-3A3B-49C0-85B6,15/06/2025,05/01/2027,80,Local,Small Truck,Yes,No,25/06/2025,No
F79EAF54-2649-400F-A0DB,18/06/2025,16/08/2026,150,Intercity,Medium Truck,No,No,29/06/2025,Yes
67887EB5-9673-4D59-8395,19/06/2025,27/12/2025,60,Interstate,Big Truck,No,Yes,23/06/2025,No
B855F97A-00DA-4D4B-B91F,20/06/2025,12/10/2025,60,Interstate,Big Truck,Yes,No,24/06/2025,No
A546508B-C63A-4166-B903,21/06/2025,07/11/2025,80,Local,Small Truck,No,Yes,27/06/2025,No
33C8980E-FCA5-484E-8939,16/06/2025,18/09/2026,100,Interstate,Big Truck,No,Yes,28/06/2025,Yes
377629B2-56FE-4D61-87A6,15/06/2025,26/05/2026,150,Interstate,Big Truck,No,Yes,28/06/2025,No
FC506523-3500-453E-8B12,15/06/2025,21/03/2027,120,Interstate,Big Truck,Yes,No,27/06/2025,Yes
BD3D582A-A1FD-4822-80E4,16/06/2025,11/07/2026,80,Local,Small Truck,Yes,No,26/06/2025,No
65283316-9492-4264-9CDB,15/06/2025,15/04/2027,80,Interstate,Big Truck,Yes,Yes,23/06/2025,No
2141D2C9-8EB8-40B0-91CE,16/06/2025,13/10/2026,60,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
6136608F-E550-4C32-9B3E,15/06/2025,21/03/2026,100,Intercity,Medium Truck,Yes,No,24/06/2025,Yes
C64B6FAC-F772-4AF3-9CBC,21/06/2025,26/12/2025,100,Intercity,Medium Truck,No,No,23/06/2025,Yes
C26601D7-5AE1-4A49-985F,21/06/2025,09/05/2027,100,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
1F5F6DFF-87BD-4D74-80EA,15/06/2025,09/10/2026,120,Local,Small Truck,No,No,25/06/2025,Yes
DB794B2C-77A0-4EA6-A9D9,16/06/2025,14/09/2025,80,Local,Small Truck,Yes,No,28/06/2025,Yes
2EF85586-9F07-414C-BDCE,19/06/2025,16/11/2025,80,Intercity,Medium Truck,No,Yes,23/06/2025,No
F672F305-9F36-4782-95A0,17/06/2025,03/09/2025,60,Local,Small Truck,No,Yes,24/06/2025,No
6F785C9D-E013-4BF3-95FD,16/06/2025,02/05/2026,60,Interstate,Big Truck,Yes,Yes,25/06/2025,Yes
A6AA297F-9EC0-471F-A1EF,19/06/2025,24/10/2026,120,Interstate,Big Truck,No,Yes,24/06/2025,No
0B0C8F9B-0089-4420-9C1C,16/06/2025,01/12/2026,80,Interstate,Big Truck,Yes,No,25/06/2025,No
296FFE57-E0C5-484F-9105,19/06/2025,23/12/2025,150,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
72ADF699-541A-4784-BF5A,21/06/2025,13/10/2026,60,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
5F40D347-B71D-40D0-B391,18/06/2025,11/09/2026,120,Interstate,Big Truck,No,No,28/06/2025,No
D4F57113-96A4-4842-86CF,18/06/2025,25/03/2026,60,Local,Small Truck,Yes,No,29/06/2025,Yes
F74DC63A-318F-4BCA-83C7,15/06/2025,06/02/2027,120,Intercity,Medium Truck,Yes,Yes,26/06/2025,No
8BC732DC-1420-4C05-BD8F,16/06/2025,24/09/2026,100,Interstate,Big Truck,Yes,No,24/06/2025,No
F425DAC0-A175-43A9-8516,19/06/2025,15/02/2027,80,Local,Small Truck,Yes,Yes,27/06/2025,No
9D8F8807-DC01-48B9-A44F,20/06/2025,01/12/2025,150,Local,Small Truck,Yes,No,27/06/2025,Yes
1DF8871E-B594-4494-B8B7,15/06/2025,03/12/2026,80,Intercity,Medium Truck,Yes,No,27/06/2025,No
24AFF82B-C6DF-4B3D-A580,19/06/2025,07/03/2026,100,Interstate,Big Truck,Yes,Yes,27/06/2025,No
E5BFE676-283E-4D40-9901,18/06/2025,13/12/2025,80,Interstate,Big Truck,No,Yes,27/06/2025,No
ACFC29EB-DBE8-4BE4-8FF7,19/06/2025,23/02/2026,120,Local,Small Truck,Yes,Yes,24/06/2025,Yes
D1E32E37-2865-466F-9673,16/06/2025,19/05/2027,80,Interstate,Big Truck,No,Yes,24/06/2025,No
69162549-0E12-4F27-A7AC,18/06/2025,20/10/2026,60,Local,Small Truck,Yes,No,29/06/2025,Yes
41078265-13D1-44CB-9582,18/06/2025,07/08/2026,150,Local,Small Truck,No,Yes,24/06/2025,Yes
B65A8A2D-D606-4E89-9BA7,21/06/2025,04/10/2026,60,Local,Small Truck,Yes,Yes,25/06/2025,Yes
FEDB94A4-CD95-4306-BAEE,20/06/2025,21/08/2026,150,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
A9292AF3-60E6-4303-9E49,20/06/2025,16/03/2027,150,Interstate,Big Truck,No,No,26/06/2025,No
32023C86-BD93-404E-93FF,19/06/2025,08/11/2025,80,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
7A3B01A7-28B5-4A92-83D7,19/06/2025,20/09/2026,80,Local,Small Truck,No,Yes,29/06/2025,No
F0AD8A08-7431-46C7-A4AA,17/06/2025,09/10/2025,60,Intercity,Medium Truck,Yes,No,26/06/2025,Yes
6F1BA3C4-ECE6-4EEE-9A56,18/06/2025,08/10/2026,100,Local,Small Truck,No,No,26/06/2025,Yes
2442952E-7572-4D5A-8BE8,15/06/2025,11/04/2027,80,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
AFD6D16A-A3B3-43FF-A0B2,15/06/2025,07/07/2026,100,Interstate,Big Truck,No,Yes,23/06/2025,Yes
2D4156DF-D32F-4FB0-9FB5,21/06/2025,10/06/2026,80,Intercity,Medium Truck,No,Yes,24/06/2025,No
3B73B07A-ABAE-4624-8329,16/06/2025,07/11/2025,120,Interstate,Big Truck,Yes,No,25/06/2025,No
65A78F8D-6470-4B64-8C5E,19/06/2025,16/07/2026,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
492CC653-A0A8-42C3-BF7F,19/06/2025,07/07/2026,120,Intercity,Medium Truck,Yes,No,27/06/2025,Yes
FE29ABA3-598D-499D-BE2B,15/06/2025,03/01/2026,80,Local,Small Truck,Yes,Yes,26/06/2025,Yes
73E11301-02B2-48FA-9FD9,19/06/2025,01/04/2026,150,Local,Small Truck,No,No,28/06/2025,Yes
40051B7D-C1CE-464F-9C71,20/06/2025,22/06/2026,80,Local,Small Truck,Yes,Yes,26/06/2025,No
8C480FA1-E4C6-4064-AB5C,18/06/2025,08/06/2026,80,Local,Small Truck,No,Yes,24/06/2025,No
831FD337-E4A9-41FA-AF59,15/06/2025,11/12/2026,100,Local,Small Truck,No,No,27/06/2025,Yes
E57218FD-174E-4155-87EE,16/06/2025,03/07/2026,100,Local,Small Truck,Yes,Yes,27/06/2025,Yes
C7FE2849-AF29-4D7C-8C8F,16/06/2025,23/10/2026,100,Intercity,Medium Truck,Yes,Yes,26/06/2025,No
48476277-B41B-4CD2-87B8,16/06/2025,15/09/2026,80,Intercity,Medium Truck,No,No,26/06/2025,Yes
527E0882-9EDB-497D-8DE0,15/06/2025,29/08/2026,120,Interstate,Big Truck,No,No,25/06/2025,Yes
78A64CB7-DC65-407D-B8B6,20/06/2025,16/04/2026,120,Interstate,Big Truck,Yes,Yes,25/06/2025,No
1BDFD07F-AFD7-4366-A8B4,20/06/2025,03/04/2027,100,Local,Small Truck,Yes,No,25/06/2025,Yes
995FE3B2-DD40-431F-94CB,16/06/2025,24/12/2026,100,Interstate,Big Truck,No,Yes,25/06/2025,Yes
EB299754-31E1-4BBE-B35C,20/06/2025,24/05/2027,60,Local,Small Truck,Yes,Yes,27/06/2025,Yes
9BBB9B0E-EED4-4A28-9ABE,18/06/2025,24/11/2025,150,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
901D480A-14AF-44AE-BC7A,20/06/2025,06/05/2026,150,Interstate,Big Truck,Yes,No,23/06/2025,No
AF1875BE-70A8-44CD-BCF1,21/06/2025,18/10/2026,150,Intercity,Medium Truck,No,No,26/06/2025,Yes
2BF0F9B1-45CF-496D-8D2B,16/06/2025,10/03/2027,100,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
DB3DED0B-6B60-47FD-B018,15/06/2025,15/08/2026,100,Intercity,Medium Truck,No,Yes,23/06/2025,No
984D2D58-C5E3-45B6-87D1,20/06/2025,24/09/2026,80,Local,Small Truck,No,Yes,24/06/2025,No
CCE053C5-CB0E-47F4-BCD0,21/06/2025,14/08/2026,120,Interstate,Big Truck,Yes,Yes,28/06/2025,No
10D91631-B02F-4E67-A9AC,16/06/2025,09/04/2027,80,Local,Small Truck,Yes,No,24/06/2025,No
8945F4CE-0AFF-43EB-B5B0,18/06/2025,04/02/2026,150,Local,Small Truck,No,No,27/06/2025,Yes
664A3E2C-3878-4629-82EE,21/06/2025,09/12/2025,100,Intercity,Medium Truck,No,No,28/06/2025,Yes
B4BD3C64-4F5A-400D-B5E3,19/06/2025,22/08/2026,120,Intercity,Medium Truck,Yes,No,28/06/2025,No
ADB9827F-7F1C-4077-9EFA,19/06/2025,16/05/2027,150,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
FA16129F-4804-4723-9E10,16/06/2025,22/03/2027,60,Interstate,Big Truck,No,No,24/06/2025,No
254C81F0-80D5-4312-8531,21/06/2025,24/01/2026,80,Interstate,Big Truck,Yes,Yes,26/06/2025,No
AAE2D6C2-71F9-403E-AA73,15/06/2025,08/02/2027,100,Interstate,Big Truck,No,Yes,24/06/2025,Yes
5AB9F5A2-5E92-43F9-9DE0,19/06/2025,15/10/2025,80,Intercity,Medium Truck,No,No,24/06/2025,No
FE22876A-44E2-40DB-8B92,19/06/2025,22/10/2026,80,Interstate,Big Truck,Yes,No,23/06/2025,No
593F1CD0-051E-458E-BA9A,21/06/2025,22/09/2025,120,Local,Small Truck,Yes,Yes,29/06/2025,Yes
E8105B28-E4E5-4D22-BEAD,21/06/2025,19/08/2026,80,Interstate,Big Truck,No,No,24/06/2025,No
D2DC9C5A-05EB-44FC-9BD9,21/06/2025,05/01/2027,60,Interstate,Big Truck,Yes,Yes,23/06/2025,No
724691F7-20A1-414A-A12A,20/06/2025,26/03/2026,100,Local,Small Truck,Yes,No,24/06/2025,No
A56BF5FA-CC10-46E6-915D,20/06/2025,22/03/2027,100,Local,Small Truck,No,Yes,26/06/2025,No
6A494BBB-4288-40ED-84A3,15/06/2025,09/10/2026,120,Interstate,Big Truck,Yes,Yes,26/06/2025,No
AD4AE884-AF9C-463C-8A18,20/06/2025,22/10/2026,150,Local,Small Truck,Yes,Yes,23/06/2025,No
4F03597C-4870-4048-8CE6,21/06/2025,29/10/2026,80,Interstate,Big Truck,Yes,No,26/06/2025,No
CC31254F-A3DD-4932-9273,20/06/2025,12/08/2026,120,Local,Small Truck,Yes,No,23/06/2025,No
44D6F41D-F4B4-498B-BA0E,16/06/2025,21/07/2026,100,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
A23597C8-C03B-47CB-8E64,17/06/2025,09/12/2025,100,Interstate,Big Truck,Yes,Yes,24/06/2025,No
79260DDE-2C5C-49F2-A70D,18/06/2025,25/04/2026,60,Local,Small Truck,Yes,Yes,29/06/2025,Yes
D1FA5EAE-F837-4E5F-AF45,20/06/2025,31/01/2026,120,Intercity,Medium Truck,Yes,No,26/06/2025,Yes
4A883839-9F13-4DCC-832D,17/06/2025,10/07/2026,60,Interstate,Big Truck,No,Yes,28/06/2025,No
15048B6B-5AEC-45BC-BC81,21/06/2025,17/06/2026,60,Intercity,Medium Truck,No,No,23/06/2025,No
5962C8CC-791B-41FD-9B77,21/06/2025,05/10/2026,150,Intercity,Medium Truck,Yes,No,24/06/2025,Yes
F904E6BC-2E84-4BA8-A5E5,15/06/2025,17/03/2027,60,Local,Small Truck,Yes,Yes,23/06/2025,Yes
F62916F5-A1F6-4AE9-971C,21/06/2025,20/06/2026,60,Local,Small Truck,Yes,Yes,28/06/2025,No
02D2728E-C32F-4DAC-B7C6,15/06/2025,03/01/2026,60,Local,Small Truck,Yes,No,26/06/2025,No
BC472002-CFB3-4772-B367,18/06/2025,05/10/2025,80,Interstate,Big Truck,Yes,Yes,23/06/2025,No
F5D35523-29D2-4217-86D8,21/06/2025,02/06/2026,150,Intercity,Medium Truck,Yes,No,26/06/2025,No
65C663CC-999C-4713-8726,21/06/2025,30/03/2026,150,Local,Small Truck,No,No,24/06/2025,No
4CCD9C67-5BB9-46E8-948E,15/06/2025,30/08/2025,80,Interstate,Big Truck,No,No,29/06/2025,Yes
643BF662-0F7F-4ADA-8DED,15/06/2025,03/12/2026,60,Local,Small Truck,No,No,27/06/2025,No
B5323FB0-F653-43E2-B21A,15/06/2025,28/10/2025,60,Local,Small Truck,No,No,23/06/2025,Yes
DA8623FF-7B06-4C0C-9EC4,17/06/2025,11/09/2026,150,Local,Small Truck,No,Yes,25/06/2025,No
C0CB04F8-E2EB-4432-9C8B,17/06/2025,07/02/2027,120,Intercity,Medium Truck,No,Yes,23/06/2025,No
EEFFF971-1BE4-4BD4-86B8,18/06/2025,13/12/2026,120,Interstate,Big Truck,Yes,No,27/06/2025,No
404474CD-08D9-4AE7-A694,19/06/2025,24/05/2027,120,Local,Small Truck,Yes,Yes,27/06/2025,No
A95AB7AF-D8F4-4119-91A0,21/06/2025,18/12/2026,80,Local,Small Truck,Yes,No,24/06/2025,No
1C7FEFE9-5DD0-48D4-8C74,19/06/2025,14/06/2026,150,Interstate,Big Truck,No,No,23/06/2025,Yes
FB7C0FF1-8BE8-4D5E-8D5C,15/06/2025,09/02/2026,80,Interstate,Big Truck,Yes,No,23/06/2025,Yes
BBDEE6D3-B0D5-4988-BFE6,21/06/2025,17/05/2027,120,Local,Small Truck,Yes,No,29/06/2025,Yes
2441D63A-BDAA-49F1-9B38,16/06/2025,27/10/2026,150,Interstate,Big Truck,Yes,Yes,24/06/2025,Yes
5F336F70-4135-4E29-A0D8,17/06/2025,17/03/2026,80,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
ACD4E66A-6AF1-4DE3-A59A,20/06/2025,19/12/2025,150,Intercity,Medium Truck,No,Yes,29/06/2025,Yes
CDD34140-206C-43F3-8F20,19/06/2025,21/01/2026,100,Interstate,Big Truck,No,No,24/06/2025,No
AE284741-E48E-40B8-BCA9,15/06/2025,03/10/2025,150,Interstate,Big Truck,No,Yes,29/06/2025,Yes
B2A3E1DB-1E0E-463F-98BF,18/06/2025,12/10/2025,150,Interstate,Big Truck,Yes,No,27/06/2025,No
431FB409-8F84-4063-925B,17/06/2025,15/03/2026,80,Intercity,Medium Truck,No,No,23/06/2025,No
B9920EA2-40F8-4B9B-9464,17/06/2025,03/12/2026,60,Interstate,Big Truck,Yes,No,28/06/2025,Yes
4422AD41-DC3E-4C43-BF20,15/06/2025,23/02/2027,120,Local,Small Truck,Yes,No,27/06/2025,No
66C79222-922F-450B-AAAF,18/06/2025,02/10/2026,150,Interstate,Big Truck,Yes,Yes,23/06/2025,No
45171DE8-0963-4D53-8CCE,17/06/2025,22/03/2027,80,Local,Small Truck,No,Yes,24/06/2025,Yes
BAB45B02-E809-4964-AE01,17/06/2025,28/11/2026,80,Interstate,Big Truck,Yes,Yes,27/06/2025,No
0C759DEF-47F3-4123-9C96,21/06/2025,29/05/2027,80,Interstate,Big Truck,No,Yes,27/06/2025,No
3B4A7818-92DB-474F-835B,17/06/2025,18/02/2027,120,Local,Small Truck,Yes,No,26/06/2025,Yes
9DEE3FE1-AD15-476F-BFDF,17/06/2025,15/06/2027,100,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
9AB1853A-03F9-4A8C-879F,17/06/2025,01/02/2027,150,Intercity,Medium Truck,No,Yes,29/06/2025,No
EC94239B-EA48-4C97-B816,16/06/2025,13/08/2026,100,Local,Small Truck,No,Yes,24/06/2025,Yes
99CAF150-B703-4E3D-9142,20/06/2025,28/10/2026,120,Intercity,Medium Truck,Yes,No,26/06/2025,No
31ABC698-CD92-433F-8783,20/06/2025,11/01/2026,150,Intercity,Medium Truck,No,Yes,24/06/2025,Yes
3B8E7362-403F-497D-913E,16/06/2025,04/03/2026,60,Intercity,Medium Truck,No,No,27/06/2025,Yes
6C74029B-8181-4103-B5CF,19/06/2025,14/09/2026,60,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
D6055378-2A7D-44D9-81B2,16/06/2025,03/06/2026,100,Local,Small Truck,No,No,27/06/2025,Yes
8B365860-92A0-4515-892B,21/06/2025,12/12/2026,80,Interstate,Big Truck,Yes,Yes,28/06/2025,No
053AE134-AC45-4E23-9ABA,15/06/2025,04/03/2027,120,Intercity,Medium Truck,No,No,26/06/2025,Yes
546EB8EE-1D42-483D-861A,21/06/2025,01/07/2026,60,Local,Small Truck,No,Yes,24/06/2025,Yes
F84FB9F8-9F85-4894-A2D4,19/06/2025,11/12/2026,100,Interstate,Big Truck,No,No,27/06/2025,No
1DB63DA1-7AB5-429F-8A4F,16/06/2025,15/08/2026,100,Interstate,Big Truck,No,No,27/06/2025,Yes
084EED49-2924-4828-919E,21/06/2025,03/03/2026,60,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
B70269C5-2841-4113-B6CA,19/06/2025,22/08/2026,120,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
05763E53-F1F0-4941-8FCB,15/06/2025,29/09/2026,120,Interstate,Big Truck,No,Yes,29/06/2025,Yes
F3DB1020-698D-4960-9A28,19/06/2025,19/01/2027,80,Local,Small Truck,Yes,Yes,25/06/2025,Yes
F256DC0F-DED1-4C43-BE84,15/06/2025,03/03/2027,80,Interstate,Big Truck,Yes,No,27/06/2025,Yes
F65D23D0-22AA-4855-9D33,16/06/2025,01/11/2026,150,Interstate,Big Truck,No,Yes,26/06/2025,No
AE7E69C4-DE14-43B3-B3CB,21/06/2025,30/12/2025,60,Interstate,Big Truck,No,No,27/06/2025,Yes
FFD8DD00-DB2A-4B61-8C61,20/06/2025,06/03/2027,150,Local,Small Truck,Yes,No,29/06/2025,No
2A7FFEBD-69EB-4945-B679,19/06/2025,25/10/2025,80,Interstate,Big Truck,No,Yes,25/06/2025,Yes
3084A6CD-E751-48AA-B66A,21/06/2025,16/11/2026,150,Local,Small Truck,Yes,No,23/06/2025,No
EEB23D03-5E94-4309-9AA1,15/06/2025,15/10/2026,120,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
8D424CA3-CEDB-4D44-A46C,19/06/2025,03/12/2025,100,Intercity,Medium Truck,No,No,26/06/2025,Yes
A546FCBF-840E-4AAB-B050,20/06/2025,03/09/2026,80,Local,Small Truck,Yes,Yes,27/06/2025,No
14275106-FA4F-4BFE-B0F3,21/06/2025,11/06/2027,100,Local,Small Truck,Yes,Yes,26/06/2025,Yes
7A7E39AA-4286-4439-BA1E,20/06/2025,27/10/2026,120,Local,Small Truck,No,No,27/06/2025,No
F81A72CE-6B3D-46E9-9140,18/06/2025,13/10/2025,100,Interstate,Big Truck,Yes,No,26/06/2025,Yes
185CD157-6E4D-4080-B7B0,15/06/2025,16/04/2027,120,Interstate,Big Truck,No,No,24/06/2025,Yes
F47E2F1F-9675-42F2-B87E,16/06/2025,19/03/2026,120,Intercity,Medium Truck,No,No,29/06/2025,No
E644E0DD-A391-4287-A107,19/06/2025,03/11/2026,80,Local,Small Truck,No,No,26/06/2025,No
1FE430CE-38DD-40DA-A798,18/06/2025,17/03/2026,60,Interstate,Big Truck,No,No,23/06/2025,No
E65C2061-A7C0-4E73-ADA5,19/06/2025,31/07/2026,60,Interstate,Big Truck,Yes,No,23/06/2025,No
0DDA3DB8-36AA-48C4-9060,16/06/2025,27/12/2026,150,Intercity,Medium Truck,No,Yes,27/06/2025,No
9AF7F67B-D144-49EF-BD49,18/06/2025,26/04/2027,60,Intercity,Medium Truck,Yes,No,23/06/2025,No
B0776199-699D-4604-9B9A,21/06/2025,05/01/2026,80,Local,Small Truck,No,Yes,28/06/2025,Yes
FEA2CBC6-8DD5-491C-AFCE,18/06/2025,05/02/2026,100,Interstate,Big Truck,No,Yes,24/06/2025,Yes
ADF9AA5C-B825-4707-B32B,18/06/2025,07/05/2027,60,Interstate,Big Truck,No,No,27/06/2025,No
5D5E3D32-7E28-46B3-9707,16/06/2025,21/11/2026,150,Intercity,Medium Truck,No,No,25/06/2025,No
6F398D6A-94D5-45D1-858A,20/06/2025,02/01/2026,60,Intercity,Medium Truck,No,No,28/06/2025,No
0A91C4AB-3331-406E-96E9,15/06/2025,06/09/2025,100,Intercity,Medium Truck,Yes,Yes,29/06/2025,No
EE6B54C5-D269-4B87-A6D1,16/06/2025,30/11/2025,120,Local,Small Truck,Yes,Yes,28/06/2025,No
59ED45A3-E0A3-4214-9283,17/06/2025,26/10/2026,150,Local,Small Truck,Yes,No,26/06/2025,No
B16C17B3-3EAB-4AB7-B173,20/06/2025,21/08/2025,150,Interstate,Big Truck,Yes,No,25/06/2025,No
19BF44D3-4669-474B-A490,20/06/2025,08/12/2026,150,Local,Small Truck,No,No,25/06/2025,Yes
39CE1C43-8ED6-40E2-AD47,15/06/2025,02/01/2027,60,Interstate,Big Truck,No,Yes,29/06/2025,No
85461616-8E67-4096-8FB5,21/06/2025,27/05/2026,150,Local,Small Truck,Yes,No,26/06/2025,No
0A0F8845-8E22-4131-93CB,21/06/2025,18/01/2027,120,Local,Small Truck,Yes,No,27/06/2025,No
645DE77C-C9B6-480E-9A42,15/06/2025,16/12/2025,150,Local,Small Truck,No,Yes,29/06/2025,No
C6011492-E4E0-4006-886A,20/06/2025,22/09/2026,80,Interstate,Big Truck,No,No,29/06/2025,Yes
601C8487-9C18-4E59-A1B6,20/06/2025,21/04/2026,120,Interstate,Big Truck,Yes,Yes,29/06/2025,No
6C0D26B2-2E94-461C-81E5,18/06/2025,01/11/2025,60,Interstate,Big Truck,Yes,No,24/06/2025,No
72150809-920B-423F-966D,17/06/2025,09/10/2026,60,Local,Small Truck,Yes,No,26/06/2025,No
4E13C593-7762-4DC0-BAB0,18/06/2025,20/06/2026,80,Local,Small Truck,Yes,Yes,29/06/2025,No
06A2149F-BEAF-4393-AEBA,15/06/2025,08/07/2026,150,Interstate,Big Truck,Yes,Yes,23/06/2025,No
57DB0523-0067-45D1-9251,16/06/2025,23/02/2027,60,Intercity,Medium Truck,No,Yes,29/06/2025,No
FE74C124-BB9C-41A8-9058,15/06/2025,20/12/2026,120,Local,Small Truck,No,No,23/06/2025,No
C5DB12E8-FD53-495C-98D0,16/06/2025,13/08/2026,100,Local,Small Truck,Yes,No,24/06/2025,No
